2000.0319,1999.9592,2000.4632,1999.2645,2000.2608,1999.9851
2000.0721,1999.9078,2001.1014,1998.5090,2000.6614,1999.9900
1999.9372,2000.0805,1999.1670,2001.6538,1999.5302,2000.0479
1999.8087,2000.2453,1997.3789,2004.6558,1999.0727,2000.2501
2000.0690,1999.9123,2001.2104,1998.5584,2001.5870,2000.2157
2000.0242,1999.9692,2000.4311,1999.6295,2000.3579,2000.0341
2000.0457,1999.9415,2000.6894,1998.9661,2000.3919,1999.9835
1999.9892,2000.0141,1999.9256,2000.3612,2000.2400,2000.0873
2000.0357,1999.9545,2000.5951,1999.3438,2000.4922,2000.0374
2000.0247,1999.9685,2000.3939,1999.4529,2000.3810,2000.0317
1999.9186,2000.1044,1998.9119,2002.0001,1999.6334,2000.1137
1999.8886,2000.1436,1998.7896,2003.1061,2000.3633,2000.3752
1999.6792,2000.4186,1999.1146,2011.8159,2008.9415,2003.0602
2000.7123,1999.0989,2020.4639,2017.2506,2016.0755,2003.4658
1999.0946,2001.1699,2000.2399,2075.3284,1997.3934,2003.7563
2006.3667,1992.1057,2516.7801,2347.6915,2121.4199,2031.3521
1990.6461,2015.8847,10605.6171,78540.7934,8152.5715,3721.1810
2014.6460,1985.7317,15583.5705,168489.6627,6990.3260,3663.7626
1991.6495,2013.7597,10269.8023,79928.1052,3369.5304,3047.5069
2008.4631,1994.0788,4843.9037,13382.8513,15176.5375,4289.3293
1980.6594,2035.0742,73964.1387,25181573.2888,5345.7219,6708.0351
2039.1870,1965.0444,459100.9646,130379982.1437,11589.6085,7902.4845
2017.2992,1989.7998,211930.7486,58945546.5980,6738.5614,7387.5973
2007.1207,2000.9421,110257.2951,21320041.4783,6491.2026,5744.8124
1995.5409,2006.1423,2576.2857,5235.2798,2166.2975,2146.9202
2011.4664,1987.3995,6141.0462,39157.7772,2931.7805,2784.3883
1988.1271,2024.2587,79030.6279,13726892.6486,5629.7988,5162.9597
2012.1044,1985.6067,4257.3102,11966.3820,2427.3308,2307.7940
1997.1679,2005.8404,6762.1288,70235.7644,2630.5772,2707.5206
1995.9306,2006.1027,3606.5064,13199.1941,2192.1782,2263.7237
1995.5587,2008.7989,12673.4421,156287.4893,3397.3859,2885.1767
2020.8460,1975.0468,4930.9646,17002.6538,2872.3275,2558.2357
1993.1109,2012.0149,11073.7128,188799.3071,3581.9479,3167.3351
2003.1014,1996.8207,3397.9907,10255.7641,2261.4749,2272.4886
1992.9447,2010.3672,4284.1354,22999.1736,2304.1660,2415.8511
2009.7360,1992.3447,22227.4195,735885.5819,3570.2044,3952.3231
1991.2371,2016.0152,18214.8082,854945.6956,3166.3474,3879.9979
2034.8817,1962.7575,50013.8946,2207786.1190,4373.2463,4749.9133
1986.3789,2022.1368,14824.2202,639216.7177,3026.6422,3853.5932
1999.2035,2001.2163,2268.0419,3096.3928,2062.0102,2051.9933
1997.0739,2003.8784,2154.8268,2994.9417,2011.1730,2041.8745
1995.9251,2005.7612,2826.3895,7536.0699,2102.3145,2175.3246
2001.8989,1998.0429,2854.8260,6267.6273,2147.9578,2150.4589
2002.1935,1997.3790,2337.5270,3300.4133,2068.9736,2057.6929
