800.4475,792.9520,799.0058,804.1365,826.4316,805.6560,796.2852,791.2383,819.8338,817.7519,806.1320,795.4314,820.9859,811.1953,806.9161
794.8300,822.9472,834.3186,817.4206,808.6730,831.2539,815.0262,871.4666,795.0230,755.2560,862.0460,883.9440,842.6990,789.5130,801.9778
801.0769,801.0553,831.2716,846.5551,940.5829,807.7007,803.4773,795.4014,844.4434,836.7437,803.1434,795.8635,826.7653,814.5533,807.9822
796.1717,821.9900,874.7355,855.9991,961.2142,925.0234,821.1255,948.3216,887.0581,781.2795,1018.1664,1000.2759,1054.7761,844.5539,851.9255
809.2817,843.9222,1348.8420,1519.9869,4151.7177,1623.5606,879.6725,1156.1780,2138.4164,1076.6098,1884.3824,1596.3175,2377.7142,1184.1692,1173.5019
791.0433,849.2279,936.6811,881.0890,1021.1438,1050.1578,845.1515,1135.4274,939.6863,731.4543,1269.4552,1259.4007,1319.1461,870.9166,895.0685
805.0570,790.7460,876.9308,918.7114,1334.4432,960.2793,807.2072,877.0006,1014.3418,908.8533,1018.7385,922.7174,1145.3100,915.9452,891.4229
797.2466,858.5861,1159.9033,1254.5968,2610.9079,1752.1597,878.3469,1493.5568,1587.6258,867.2346,2295.7258,1898.2194,2635.6313,1170.4589,1173.1932
781.6227,970.1612,2717.2116,2133.2864,5771.7654,8443.2982,1132.1663,7340.0729,6242.5107,795.0455,21937.0951,16882.0328,32229.5056,2735.9121,3035.8295
806.3261,859.7221,3006.9402,2346.4765,13500.9113,11817.8459,1137.9036,8879.9713,10769.8811,1285.1673,34147.0508,20598.9435,70471.8414,4430.8173,4337.3144
824.2323,737.7624,1360.2436,1414.7000,6301.5521,3295.1894,873.0201,2194.0469,3663.4958,1407.2616,5512.3448,3355.1380,10154.5991,2216.9983,1983.9249
782.7642,918.8069,1187.3332,1072.0959,1147.1395,1345.4478,904.8811,1482.4217,1222.3234,664.2782,1843.4148,1946.5900,1894.9876,915.6574,994.2686
807.3778,806.8905,1415.6915,1456.9972,4437.7214,3229.7121,903.0141,2330.2593,3154.8918,1066.0498,5454.2419,3771.3218,8007.4058,1864.6746,1810.0241
805.8396,802.5655,1382.8895,1315.6863,3263.5834,2852.5248,899.2311,2239.1427,2860.1463,1017.2442,4908.4801,3596.3729,7349.4050,1741.9164,1707.8921
793.4938,835.3866,906.9000,871.9349,1016.1128,1014.3803,834.2471,1059.5212,928.5950,755.5838,1183.2500,1157.0822,1231.0819,869.0507,884.7943
810.3444,772.0234,1141.8130,1132.9850,2470.4449,1985.0942,848.6158,1557.8831,2118.0966,1044.3719,2945.4285,2208.5068,4271.8777,1451.8674,1393.6173
790.3537,843.2647,854.3774,816.0061,765.0098,861.1668,827.5754,942.7835,779.4144,705.2929,924.5178,972.2598,875.2912,776.4788,802.8355
803.2699,782.5578,822.2706,834.2819,958.7002,887.9782,796.2442,831.2564,926.4403,861.2007,931.4490,874.2220,1012.7102,871.4543,857.9461
