889.4597,884.6060,898.8746,900.2159,886.1225,862.5496,914.5133,881.6527,888.3373,921.3430
894.5983,1095.3893,1124.2714,1029.0531,931.8191,1004.4455,922.5667,948.3593,982.9124,887.1958
897.7233,1635.8697,2509.5847,2493.6769,1187.9518,1729.3079,1092.3947,1227.0085,1770.4639,955.8114
937.6849,1518.9204,32268.9792,18350.2010,3133.7830,18028.9671,1152.2532,4194.0670,12146.5210,836.2843
907.0684,1320.5146,14388.6115,12424.2723,2297.1316,7472.2360,1309.8806,2637.3617,7222.0679,1076.9628
889.7650,1081.1887,3374.1291,3641.1840,1382.2719,2408.1380,1166.6016,1410.3256,2477.1051,1078.2706
908.5178,1291.5834,10962.4930,8408.8374,2181.9023,7176.5703,1259.6258,2438.9896,5510.3774,1007.8068
905.4134,1070.1325,3344.8924,3156.3513,1425.7646,2995.2962,988.2539,1525.6953,2450.1327,876.9206
896.5538,947.1774,1601.3750,1465.0854,1054.2944,1436.6697,923.0538,1092.7027,1325.6204,886.6068
901.3967,950.4746,1114.1644,1041.2939,965.4462,1178.5869,839.5934,996.2249,1044.4842,807.4780
890.2104,972.1727,2418.6081,2202.0916,1187.5208,1816.1430,1057.3219,1226.2923,1755.2846,1006.9921
903.3977,1146.8388,8548.4643,7108.0528,1932.5354,5438.5245,1212.7989,2163.3309,4685.0611,1025.1783
914.0977,1151.8966,5982.0034,5295.5642,1775.3481,4996.0275,1018.6071,1994.9821,3847.4844,854.8226
907.3313,1102.2276,5406.9989,4526.4246,1641.2058,4106.4448,1048.4052,1831.4205,3344.6223,906.2494
893.3868,950.9263,1676.3267,1602.5987,1065.8271,1431.6870,962.4170,1095.0532,1386.7909,929.8473
892.4648,918.9476,1329.8536,1266.4700,990.9628,1192.3331,935.0375,1008.6214,1162.0473,917.3352
893.4773,914.4144,1178.4856,1136.9913,962.5431,1111.3795,911.1906,976.6858,1075.5955,896.1122
892.4971,898.1099,954.8603,947.6540,909.0395,943.9503,895.3963,912.3393,934.4278,891.3776
892.6571,903.5718,1039.8797,1019.0008,929.0676,1004.5037,903.4341,936.1287,987.3361,895.6860
892.1934,903.6400,1066.8103,1045.7916,934.3622,1017.0549,910.5576,941.2833,1004.1461,902.9637
