-0.0140,0.4888,0.3411,-0.0837,-0.1425,-0.0985,-0.1073,0.0799,-0.0442,-0.1773,-0.0902,-0.0196,-0.0281,0.0855,0.0455,0.0460,0.0550,0.0718,-0.0050,0.0233,0.0449,-0.0883,0.0019,-0.0178,0.0346,-0.0248,0.0031,-0.0526,-0.0176,0.0208,0.0004,0.0328,-0.0376,-0.0180,-0.0038,-0.0006,0.0133,-0.0015,0.0110,-0.0026,-0.0035,0.0048,0.0017,-0.0012,-0.0004,-0.0000,0.0009,-0.0000
0.0861,0.3380,-0.4486,0.2210,0.0603,-0.2505,-0.1608,0.1637,-0.1610,0.0529,0.0155,0.0229,-0.0838,-0.0380,-0.0977,-0.1386,0.1575,-0.0370,-0.0150,-0.0045,-0.0220,-0.0086,0.0198,0.0344,-0.0115,-0.0118,-0.0048,-0.0143,-0.0120,-0.0107,-0.0120,-0.0009,0.0118,-0.0029,0.0017,-0.0024,-0.0010,0.0088,0.0012,-0.0010,0.0010,-0.0001,0.0036,0.0005,-0.0002,0.0002,-0.0001,-0.0000
0.1039,0.7652,-0.0863,-0.2310,0.2526,-0.0746,0.1907,-0.0853,-0.2580,-0.0893,-0.0134,0.0183,-0.0529,-0.1230,-0.0634,0.0407,-0.1232,0.0064,-0.0433,0.0057,-0.0268,-0.0070,-0.0229,0.0136,0.0278,0.0201,0.0475,-0.0120,-0.0006,-0.0151,0.0079,-0.0051,-0.0075,0.0087,-0.0044,-0.0014,-0.0029,-0.0018,-0.0052,0.0013,0.0000,0.0017,0.0009,0.0008,0.0004,0.0001,0.0000,-0.0000
0.0959,0.3749,-0.5304,-0.1649,0.0874,-0.1407,-0.2378,-0.3339,0.1312,0.0076,-0.0381,-0.1374,0.0744,0.0637,-0.0457,0.0858,0.0180,-0.0023,0.0223,-0.0469,-0.0428,0.0045,-0.0095,0.0150,-0.0075,-0.0081,-0.0103,-0.0036,0.0164,-0.0029,-0.0088,-0.0016,-0.0131,0.0003,-0.0019,0.0014,0.0027,-0.0050,-0.0031,0.0014,0.0012,-0.0013,-0.0024,-0.0001,0.0003,-0.0001,0.0001,-0.0000
0.2077,0.4020,0.2104,0.1689,-0.2541,0.3200,-0.1248,-0.1459,0.0071,0.0574,-0.1783,0.0072,-0.0994,-0.0198,0.0442,-0.0225,-0.0015,-0.0949,-0.0444,0.0253,0.0372,0.0094,-0.0045,0.0569,-0.0310,0.0482,0.0142,-0.0108,-0.0092,-0.0428,0.0088,0.0056,-0.0026,0.0094,-0.0038,0.0068,-0.0018,0.0074,-0.0082,0.0001,0.0021,-0.0028,0.0033,0.0013,0.0004,0.0006,-0.0008,-0.0000
0.3080,-0.0459,-0.3743,-0.0428,-0.1659,0.2440,0.3012,-0.1854,-0.1923,-0.0217,0.0046,-0.0466,0.0303,0.1448,0.0308,-0.0748,0.0701,-0.0227,0.0067,0.0279,-0.0136,-0.0315,0.0171,-0.0005,0.0077,-0.0491,-0.0231,0.0168,0.0036,0.0127,-0.0087,-0.0020,0.0074,-0.0105,0.0095,-0.0020,-0.0047,0.0024,0.0100,-0.0035,-0.0029,0.0026,-0.0004,-0.0008,-0.0003,-0.0001,-0.0000,-0.0000
0.0670,-0.1771,-0.3203,0.1898,-0.1783,0.0810,0.0471,0.0455,-0.0123,-0.1197,-0.0412,-0.0890,-0.0623,-0.0869,0.0065,-0.0207,0.0203,0.0313,0.0548,-0.0295,0.0029,0.0941,-0.1000,-0.0795,-0.0106,0.0134,0.0084,-0.0382,0.0427,0.0242,0.0082,0.0132,0.0121,0.0083,-0.0133,0.0077,0.0167,-0.0019,-0.0031,0.0099,-0.0028,-0.0004,0.0009,-0.0048,-0.0016,-0.0001,0.0009,-0.0000
-0.1390,0.5643,-0.2694,0.1765,0.5500,0.3970,-0.0223,0.1563,0.0639,0.0606,-0.0153,-0.0004,0.0532,-0.0157,0.0641,0.0263,0.0120,0.0413,0.0434,0.0315,0.0271,-0.0147,0.0006,-0.0052,-0.0081,-0.0077,-0.0235,0.0107,0.0018,0.0040,-0.0089,0.0164,-0.0060,-0.0086,-0.0050,0.0063,0.0053,-0.0004,0.0021,-0.0014,-0.0003,0.0005,0.0006,-0.0000,0.0000,-0.0001,0.0011,-0.0000
0.3239,0.5213,0.0961,0.3068,-0.1079,-0.1934,0.0439,-0.0089,-0.0502,0.1612,-0.0150,0.1700,0.0267,0.0670,0.1002,0.0655,-0.0077,-0.0112,0.1610,-0.0118,-0.0318,0.0286,0.0194,-0.0090,0.0307,0.0062,0.0299,0.0073,0.0331,0.0109,0.0200,-0.0052,-0.0098,0.0033,-0.0028,-0.0069,-0.0086,-0.0040,-0.0003,0.0019,-0.0023,0.0015,-0.0015,-0.0005,-0.0003,-0.0001,0.0003,-0.0000
0.0458,0.3040,0.2663,-0.0777,0.1721,-0.2780,0.0544,0.0084,0.0113,-0.0629,-0.0791,-0.0766,0.0958,0.0315,0.1413,-0.1019,-0.0099,-0.0992,-0.0620,-0.0044,0.0473,0.0347,0.0351,-0.0798,-0.0344,0.0129,-0.0315,0.0222,0.0243,-0.0161,-0.0105,0.0096,0.0221,-0.0040,-0.0122,0.0098,-0.0103,0.0015,-0.0095,-0.0023,-0.0011,0.0005,0.0018,-0.0008,-0.0005,0.0007,-0.0001,-0.0000
