-0.5696,-0.3835,0.0042,0.3827,0.3249,-0.0159,0.1489,-0.0193,0.1378,-0.0001,-0.0740,0.0422,-0.0410,-0.0545,-0.0067,0.0060,-0.0355,0.0040,0.0086,-0.0039,0.0080,0.0094,-0.0177,-0.0001,0.0254,-0.0034,0.0216,-0.0001,0.0067,0.0001,0.0000
0.3012,0.0349,0.2248,0.2557,-0.0896,0.0457,0.0287,0.0957,-0.1624,-0.0021,-0.1403,0.1154,0.0882,-0.0147,-0.1457,0.0400,0.0797,0.0100,-0.0105,-0.0373,0.0159,-0.0029,-0.0045,-0.0046,0.0009,-0.0056,-0.0067,-0.0104,0.0003,0.0012,0.0000
-0.2266,-0.1973,0.2744,0.0261,-0.1153,-0.0076,0.1742,0.0317,-0.1808,0.0317,-0.0507,-0.1060,0.0284,-0.0318,0.1193,-0.0659,-0.0263,0.0710,0.0160,-0.0336,-0.0375,0.0077,-0.0429,0.0061,-0.0138,-0.0009,-0.0163,0.0127,0.0012,0.0002,0.0000
0.1096,0.2981,-0.3291,0.1723,0.0902,0.2031,0.0183,-0.1459,-0.0191,0.1255,0.0432,-0.0443,-0.0067,0.0428,-0.0863,-0.0771,-0.0121,0.0996,0.0064,0.0090,-0.0217,0.0005,0.0033,0.0200,-0.0373,-0.0035,0.0061,-0.0051,0.0004,-0.0011,0.0000
-0.0246,0.2749,0.1174,0.0500,-0.0766,-0.0337,-0.0483,-0.0925,-0.0407,-0.0270,-0.1340,-0.0263,-0.0440,0.0127,0.0444,-0.0133,-0.0057,0.0115,0.0631,0.0332,0.0101,-0.0745,0.0396,-0.0080,0.0353,-0.0308,0.0073,-0.0047,0.0218,-0.0031,0.0000
0.0586,0.2800,-0.0192,-0.0781,-0.0215,-0.0616,0.0597,-0.0727,-0.0408,0.0758,0.0770,0.0552,0.0357,-0.0481,-0.0053,0.0196,-0.0307,-0.0333,0.0706,-0.0226,-0.0298,-0.0159,0.0142,-0.0123,0.0016,-0.0052,0.0365,0.0341,-0.0061,0.0058,0.0000
0.0960,0.0852,0.2357,0.1341,-0.1316,-0.1085,0.0416,-0.1846,0.0082,0.1087,0.0311,-0.1299,-0.0179,0.0137,-0.0217,0.0738,-0.0126,-0.0196,-0.0181,0.0957,0.0292,0.0367,-0.0266,-0.0228,0.0132,0.0011,-0.0025,-0.0222,-0.0192,0.0009,0.0000
0.4737,-0.1804,-0.1652,0.1036,0.1522,0.0409,-0.1225,0.2391,-0.1839,0.0860,0.0287,-0.1091,0.0078,0.0287,0.0283,-0.0067,-0.0469,-0.0296,-0.0561,0.0549,0.0235,-0.0022,0.0224,-0.0160,0.0079,-0.0129,0.0165,0.0105,0.0066,0.0009,0.0000
0.2207,-0.1121,0.2000,-0.0005,0.0336,0.0027,-0.0772,-0.0847,-0.0167,-0.0737,-0.0881,0.0523,-0.1808,0.0500,0.0463,-0.0546,0.0296,-0.0058,-0.0310,-0.0350,0.0634,-0.0036,0.0162,-0.0130,-0.0402,0.0035,0.0160,0.0088,-0.0317,0.0011,0.0000
-0.1024,-0.2909,0.0794,-0.1518,-0.0251,0.0552,0.1669,-0.0803,-0.1549,0.0674,0.1471,0.1296,-0.1147,-0.0044,-0.0357,-0.0008,-0.0312,-0.0585,-0.0543,0.0019,-0.0412,-0.0333,0.0219,0.0128,0.0136,0.0132,-0.0103,-0.0155,0.0076,-0.0015,0.0000
