-0.0426,-0.3800,0.2894,-0.5866,0.1991,-0.1423,0.0848,-0.1076,0.1241,0.0579,0.0288,0.0265,-0.0308,0.0299,0.0217,-0.0601,-0.0180,0.0029,-0.0172,-0.0180,0.0285,0.0056,0.0147,-0.0107,0.0051,-0.0063,0.0021,0.0000
0.4234,0.2937,-0.4679,-0.1263,-0.5148,0.0194,0.2301,-0.0101,0.1037,-0.0058,0.0722,0.0084,-0.0008,0.0156,-0.0095,-0.0107,-0.0013,0.0052,-0.0074,-0.0083,0.0095,0.0013,0.0033,-0.0062,0.0019,0.0014,-0.0011,0.0000
0.8523,0.1908,-0.0597,-0.4443,-0.0385,-0.1561,-0.3191,0.1080,0.0871,-0.0050,-0.0514,0.0291,0.0296,-0.0375,-0.0233,0.0232,0.0125,-0.0077,0.0095,-0.0098,-0.0126,0.0082,-0.0047,0.0024,0.0004,0.0047,0.0021,0.0000
0.9103,0.1968,-0.0462,-0.2969,0.1524,0.0797,0.1677,-0.0827,-0.1848,0.0086,-0.1198,-0.0767,-0.0224,0.0290,0.0314,0.0010,-0.0040,-0.0061,-0.0031,0.0310,-0.0122,-0.0056,-0.0036,0.0103,-0.0022,-0.0035,-0.0010,0.0000
0.7739,-0.1009,0.2222,0.1510,0.1255,0.3725,-0.0518,0.0018,-0.0632,-0.0169,0.1696,0.1107,-0.0208,-0.0319,-0.0095,0.0036,-0.0077,0.0145,-0.0055,-0.0166,0.0108,0.0040,0.0052,-0.0066,-0.0012,0.0015,-0.0015,0.0000
0.4802,0.0354,0.2593,0.3943,0.0704,-0.4160,0.0928,0.0654,-0.0573,-0.0461,0.1069,-0.0288,0.0995,0.0056,0.0169,0.0099,-0.0160,-0.0028,0.0153,0.0079,0.0162,-0.0176,0.0081,-0.0038,-0.0020,-0.0024,0.0022,0.0000
-0.0885,-0.3764,-0.0316,0.0051,-0.1399,-0.0506,-0.0843,0.1692,-0.0681,0.1273,0.0362,0.0062,-0.0900,0.1387,0.0685,0.0082,0.0130,0.0308,0.0108,0.0106,-0.0277,-0.0145,-0.0023,-0.0090,0.0001,-0.0006,-0.0050,0.0000
-0.0562,-0.2036,0.0878,0.1586,-0.1791,-0.1595,0.0093,-0.0466,-0.1069,0.0141,-0.0415,0.0362,-0.0501,-0.1552,0.0438,-0.0575,0.0018,0.0204,-0.0095,-0.0415,-0.0293,0.0188,-0.0060,0.0172,-0.0001,-0.0005,-0.0053,0.0000
-0.2873,-0.0448,0.0578,-0.0964,-0.0262,-0.1228,0.0044,-0.1101,-0.0231,-0.0181,0.0338,0.0495,-0.0556,-0.0184,-0.0158,0.1243,-0.0171,-0.0225,-0.0117,0.0195,0.0195,0.0215,-0.0199,0.0005,0.0157,-0.0049,-0.0131,0.0000
-0.3492,0.2088,-0.1803,-0.0310,0.0387,-0.0834,-0.0131,-0.0667,-0.0526,-0.0890,-0.0211,0.1135,-0.0455,0.0268,-0.0222,0.0268,-0.0120,-0.0102,-0.0128,-0.0124,-0.0284,-0.0123,0.0178,-0.0155,-0.0423,-0.0095,0.0064,0.0000
