-0.5796,0.4449,-0.5524,-0.0002,0.1229,-0.0554,0.0213,0.0089,-0.0084,-0.0260,-0.0319,0.0006,0.0043,0.0004,-0.0006,-0.0004,0.0000
-0.6672,-0.1993,-0.0186,-0.1034,-0.2297,-0.1037,-0.0331,0.1805,-0.0457,0.0612,0.0626,-0.0036,-0.0001,-0.0034,0.0049,0.0011,0.0000
-0.5116,-0.3036,-0.0244,0.0204,-0.2144,-0.0588,0.0857,-0.1510,0.0660,-0.1170,0.0245,0.0091,-0.0089,0.0011,-0.0073,0.0007,0.0000
-0.7077,-0.2386,0.0623,-0.2365,0.2151,0.2096,0.0428,-0.0528,0.0434,0.0840,0.0361,0.0035,0.0003,0.0004,0.0007,-0.0013,0.0000
-0.2092,-0.3513,0.1249,0.2151,0.1631,0.0421,0.0629,0.0892,-0.1317,-0.1035,-0.0746,0.0036,0.0111,-0.0010,0.0054,0.0009,0.0000
0.4224,0.1200,0.0321,0.0609,0.0806,-0.0526,0.0675,-0.0389,0.0066,-0.0244,0.1279,-0.0492,0.0244,-0.0243,0.0156,0.0025,0.0000
0.2816,0.1469,0.0883,0.2163,0.0599,0.0027,0.1263,0.1234,0.1441,0.0241,0.0296,0.0388,-0.0138,-0.0075,-0.0150,0.0009,0.0000
-0.6540,0.4088,0.3926,0.0980,0.0821,-0.0840,-0.1752,-0.0340,0.0344,-0.0256,-0.0081,-0.0073,-0.0042,0.0010,-0.0016,-0.0006,0.0000
0.1213,-0.2315,-0.0323,0.1946,0.0069,-0.1443,-0.0010,-0.1087,-0.0541,0.1534,-0.0609,0.0010,0.0165,-0.0151,-0.0081,-0.0025,0.0000
0.3345,-0.0303,-0.0425,0.0904,0.0580,-0.0444,-0.0139,-0.0461,-0.0566,0.0351,0.0520,0.0256,-0.0331,0.0423,0.0099,0.0151,0.0000
0.3002,0.0094,-0.0792,0.0680,-0.0623,0.0875,-0.0661,-0.0202,-0.0247,-0.0049,0.0012,0.0273,-0.0429,-0.0206,0.0135,-0.0209,0.0000
0.4102,0.0069,-0.0072,-0.1803,0.0385,0.0194,-0.0271,0.0154,-0.1089,-0.0284,0.0205,-0.0564,-0.0305,-0.0063,-0.0247,0.0014,0.0000
0.2012,0.4473,0.2294,-0.2810,-0.1227,-0.0121,0.1547,-0.0245,-0.0857,0.0124,-0.0553,0.0303,0.0118,0.0045,0.0040,-0.0021,0.0000
0.4185,-0.2351,-0.0120,-0.2486,0.0624,-0.1157,-0.0293,0.0364,0.1507,-0.0153,-0.1098,-0.0249,-0.0116,-0.0033,0.0109,0.0051,0.0000
0.0360,0.1527,-0.0294,0.2143,-0.2203,0.2166,-0.0002,0.0069,0.0463,0.0354,-0.0575,-0.0608,0.0081,0.0156,0.0029,0.0038,0.0000
0.3744,-0.0214,-0.0897,-0.0716,-0.0689,0.1186,-0.1510,-0.0073,-0.0075,-0.0338,0.0064,0.0571,0.0291,-0.0218,-0.0042,0.0153,0.0000
0.4288,-0.1258,-0.0421,-0.0563,0.0286,-0.0254,-0.0646,0.0225,0.0319,-0.0267,0.0375,0.0053,0.0396,0.0379,-0.0063,-0.0191,0.0000
