-0.5660,0.1983,-0.2585,-0.2219,0.3115,-0.0156,0.0055,0.0073,-0.0155,-0.0257,-0.0041,-0.0071,0.0000
-0.1547,-0.3042,0.4860,0.0289,0.1252,0.0384,-0.0889,0.0357,-0.0421,-0.0301,0.0173,0.0242,0.0000
0.0765,-0.4345,-0.0686,0.0999,0.0551,-0.1873,-0.0029,-0.0879,0.0168,-0.0117,-0.0318,-0.0287,0.0000
0.3316,0.0471,-0.0278,0.0601,0.1020,0.0614,-0.0842,0.1378,0.0646,0.0352,-0.0190,-0.0306,0.0000
0.1108,0.2733,-0.0184,0.0974,0.0815,-0.0891,-0.0792,-0.0939,0.0373,0.0614,0.0140,0.0401,0.0000
0.1804,0.0975,-0.1986,0.0147,-0.1576,-0.0036,-0.0213,0.0411,-0.0205,-0.0570,-0.0527,0.0435,0.0000
-0.6599,-0.1750,-0.1836,0.1839,-0.1907,0.1747,-0.0138,-0.0258,0.0331,0.0226,0.0027,-0.0021,0.0000
0.2210,0.0337,0.1256,-0.4072,-0.1569,0.1046,-0.0548,-0.0858,-0.0222,0.0144,-0.0089,-0.0207,0.0000
0.2629,-0.0046,0.1783,0.0079,0.1267,0.1291,0.1687,-0.0383,0.0801,-0.0185,-0.0029,0.0125,0.0000
0.2251,0.1401,-0.1477,0.0759,-0.1064,-0.0389,-0.0325,-0.0057,0.0253,-0.0731,0.0627,-0.0196,0.0000
0.2774,0.0891,-0.0974,0.2206,0.0715,0.0770,0.0557,-0.0137,-0.1411,0.0262,0.0035,-0.0146,0.0000
-0.3654,0.3417,0.3923,0.0504,-0.1703,-0.1465,0.0664,0.0399,-0.0040,0.0097,-0.0126,-0.0188,0.0000
0.0602,-0.3024,-0.1815,-0.2108,-0.0918,-0.1042,0.0813,0.0893,-0.0120,0.0465,0.0316,0.0219,0.0000
