-1.0061,0.0701,0.3806,0.1804,0.0859,0.0556,-0.0462,0.0087,0.0018,-0.0010,0.0050,-0.0038,0.0001,0.0001,0.0006,0.0000
-0.5248,-0.3504,-0.3709,-0.2592,0.2089,-0.0885,0.0584,0.0229,-0.0289,0.0089,-0.0068,-0.0024,-0.0037,-0.0004,-0.0014,0.0000
-0.2953,0.5540,-0.0033,-0.1513,-0.2442,-0.1228,0.1094,-0.0868,-0.0242,0.0122,-0.0028,0.0159,0.0016,-0.0075,-0.0023,0.0000
0.1366,-0.3045,0.1129,0.0437,0.0293,0.0054,0.2034,-0.0705,0.0939,-0.0662,-0.0027,0.0238,-0.0129,0.0165,0.0016,0.0000
-0.0693,0.3371,-0.4181,0.1705,-0.0493,0.2097,0.1066,0.0682,0.0026,-0.0099,0.0155,-0.0222,0.0062,0.0090,0.0012,0.0000
0.2453,-0.0097,0.1072,0.0681,0.0249,-0.1416,0.0629,0.0211,0.0206,0.0066,0.0045,-0.0845,0.0010,-0.0318,0.0053,0.0000
0.0405,0.0754,0.1093,-0.3728,-0.0665,0.1683,-0.1298,0.0185,0.0720,-0.0179,-0.0224,-0.0218,-0.0019,-0.0043,0.0002,0.0000
-0.1604,-0.5259,-0.2226,0.1791,-0.2737,-0.0420,-0.1319,-0.0295,0.0094,0.0095,-0.0363,-0.0008,0.0006,0.0010,0.0020,0.0000
0.1105,0.3504,-0.1548,0.0806,0.0832,-0.1797,-0.1547,0.0660,0.0807,-0.0220,0.0309,0.0324,-0.0007,0.0046,-0.0014,0.0000
0.2374,-0.0224,0.0855,0.0290,0.0651,0.0333,0.0517,0.0078,0.0387,0.1565,-0.0183,0.0221,0.0150,0.0055,-0.0008,0.0000
0.2051,0.0190,-0.0587,0.0261,0.0800,0.0935,-0.0554,-0.0737,-0.0409,0.0057,0.0232,0.0357,-0.0416,-0.0388,0.0102,0.0000
0.2143,0.0761,0.0385,-0.0421,0.0742,-0.0187,-0.0719,-0.0825,-0.0542,-0.0127,0.0118,-0.0152,0.0367,0.0441,0.0116,0.0000
0.1373,-0.3354,0.2091,-0.0981,-0.1636,-0.0037,0.0444,0.1302,-0.0472,-0.0034,0.0685,0.0214,0.0073,0.0020,0.0002,0.0000
0.2156,-0.1100,-0.0060,0.0520,0.0510,0.0485,-0.0605,-0.1055,-0.0213,-0.0003,0.0420,-0.0239,-0.0005,0.0006,-0.0189,0.0000
0.2670,0.1444,0.1249,0.0359,0.0191,-0.0365,-0.0015,0.0692,-0.0604,-0.0083,-0.0540,-0.0075,-0.0583,0.0284,-0.0038,0.0000
0.2463,0.0318,0.0662,0.0581,0.0756,0.0192,0.0150,0.0360,-0.0426,-0.0577,-0.0581,0.0309,0.0512,-0.0288,-0.0043,0.0000
