-0.0033,0.5451,-0.2923,0.0680,-0.1110,0.0341,-0.0376,0.0429,-0.2685,0.1816,-0.0527,-0.1657,0.0836,0.0081,0.0581,-0.1118,-0.0363,0.0229,0.0416,-0.0246,-0.0061,0.0118,-0.0155,0.0058,0.0056,-0.0094,0.0000
-0.2217,-0.2777,0.6104,-0.0238,0.2556,0.0150,-0.1056,-0.1190,-0.1476,-0.1193,0.0579,-0.2028,0.0919,0.0528,-0.0205,0.0211,-0.0932,0.0321,0.0278,-0.0143,0.0148,-0.0097,0.0013,0.0052,-0.0005,0.0011,0.0000
-0.6520,0.1317,-0.2175,0.0061,0.1991,-0.4845,0.0607,-0.4055,0.0893,0.0894,0.0327,0.0417,0.0026,0.0611,-0.0351,-0.0267,-0.0021,0.0037,-0.0126,-0.0118,0.0176,-0.0046,0.0049,-0.0050,0.0005,0.0070,0.0000
-0.6689,0.0566,-0.2717,0.2417,0.3102,0.3027,-0.3550,-0.0234,-0.1071,-0.1480,-0.0415,0.1927,0.0233,-0.0255,0.0058,0.0163,-0.0031,-0.0070,-0.0106,0.0049,-0.0012,0.0071,0.0023,0.0051,-0.0061,-0.0067,0.0000
-0.4612,0.2672,-0.0235,-0.1253,0.3140,-0.2102,0.0427,0.4886,0.1189,-0.1014,0.0226,-0.0902,-0.1214,-0.0193,-0.0625,-0.0025,0.0189,0.0252,0.0045,-0.0194,-0.0107,-0.0052,-0.0081,0.0071,0.0045,-0.0030,0.0000
-0.4893,0.0138,0.2951,0.3911,-0.3319,-0.1430,-0.3010,0.1426,0.1142,0.1706,-0.0290,-0.0589,-0.0001,-0.0277,0.0743,0.0537,0.0189,-0.0355,-0.0102,0.0572,0.0078,0.0066,0.0150,-0.0157,-0.0048,0.0091,0.0000
-0.4615,0.0379,0.2524,-0.3089,-0.4423,-0.1448,0.1093,0.0760,-0.0954,-0.1250,-0.0846,0.1588,0.1146,-0.0301,-0.0510,-0.0220,0.0148,-0.0063,-0.0159,-0.0328,0.0302,0.0096,0.0014,0.0017,-0.0158,-0.0233,0.0000
-0.3704,0.0781,0.1442,0.3185,0.1261,0.1555,0.6072,0.0208,-0.1237,-0.0004,-0.0297,0.0365,-0.0033,-0.0144,0.0409,0.0219,0.0044,-0.0405,-0.0071,0.0538,-0.0123,-0.0017,0.0085,-0.0122,0.0027,0.0071,0.0000
-0.5628,0.2585,0.0764,-0.3310,-0.1547,0.4570,0.0445,-0.2170,0.2688,0.0404,0.0475,-0.1036,-0.0708,-0.0333,0.0063,0.0030,0.0257,0.0056,0.0069,-0.0050,0.0035,0.0037,-0.0178,0.0085,0.0024,-0.0025,0.0000
0.1582,0.0224,0.0493,-0.2280,0.0570,0.0410,-0.0441,0.0150,-0.2033,0.2519,0.0214,0.0689,-0.0638,0.0765,-0.1298,0.1962,0.0861,0.0040,0.0459,0.0048,0.0045,0.0001,0.0007,0.0100,0.0029,0.0006,0.0000
-0.1600,-0.3008,-0.3164,0.1390,-0.3525,0.1308,0.0281,0.0676,-0.0479,-0.0912,-0.0061,-0.0546,-0.1133,0.1871,-0.1074,-0.0291,-0.0489,0.0049,-0.0238,-0.0425,0.0248,-0.0225,0.0303,-0.0104,0.0071,0.0219,0.0000
0.3297,0.1697,0.2451,-0.0664,0.0916,0.0551,-0.0611,0.0226,0.0254,0.1186,0.0037,0.1038,0.0240,-0.0983,-0.0523,-0.0230,-0.0867,-0.0779,-0.0897,-0.0746,-0.0288,0.0050,0.0142,-0.0233,0.0351,0.0127,0.0000
-0.2038,-0.4926,-0.0856,-0.2789,0.0517,0.0057,0.0263,0.1545,0.0666,0.1198,0.0326,0.0864,0.1026,0.1535,0.1507,-0.0469,-0.0256,-0.0217,0.0043,0.0103,-0.0543,0.0350,-0.0292,0.0227,0.0058,0.0095,0.0000
0.3030,0.0079,-0.1084,0.1242,-0.0857,-0.0872,0.0388,-0.0468,0.0551,-0.1038,0.0984,0.0116,-0.0806,-0.0559,0.0487,0.0651,-0.0812,-0.1209,0.1363,-0.0426,-0.0004,0.0562,0.0153,0.0137,-0.0090,-0.0062,0.0000
0.2789,-0.1910,0.1567,0.0041,0.1948,0.0666,0.0036,0.0341,0.0545,0.0956,-0.1489,0.0638,-0.0381,-0.0390,0.0876,-0.1103,0.0936,0.0022,0.0812,-0.0531,0.0770,-0.0469,0.0106,-0.0049,-0.0126,0.0137,0.0000
0.2630,0.2859,-0.0841,-0.0972,-0.0831,-0.0228,-0.0201,0.0116,-0.0138,-0.1665,0.2288,0.0178,0.1273,0.0213,0.1440,0.0649,0.0985,0.0474,0.0073,-0.0154,-0.0192,-0.0429,0.0356,-0.0233,0.0059,0.0145,0.0000
0.1083,-0.2461,-0.3838,-0.1425,0.0240,0.0057,0.0196,0.0348,0.0773,-0.0284,-0.0932,-0.1138,0.2210,-0.1630,-0.1411,0.0345,0.0028,-0.0437,0.0268,0.0449,0.0051,-0.0122,-0.0023,-0.0046,-0.0026,0.0181,0.0000
