-0.4595,0.0658,-0.0314,-0.6770,0.2830,-0.1526,0.1235,-0.1307,0.0606,-0.0403,0.1054,-0.0197,0.0681,-0.0012,-0.0100,0.0122,0.0040,0.0072,-0.0164,-0.0027,-0.0111,-0.0025,-0.0046,-0.0005,-0.0037,0.0011,-0.0027,-0.0011,-0.0014,0.0041,0.0000,0.0000
-0.2355,0.2925,-0.4090,-0.2165,-0.1892,-0.0520,-0.0923,0.1364,-0.0824,-0.0017,-0.2767,-0.0971,-0.0181,-0.0363,0.0436,-0.0048,0.0361,-0.0209,0.0173,-0.0426,0.0248,-0.0153,0.0085,-0.0041,-0.0099,-0.0340,-0.0097,-0.0046,-0.0014,0.0094,-0.0011,0.0000
-0.6211,0.1914,-0.3954,0.1764,-0.1263,0.3330,0.2381,-0.3214,-0.0735,0.0383,0.0569,0.0072,0.0234,-0.0145,0.0048,-0.0010,0.0081,0.0147,0.0095,0.0064,-0.0024,0.0031,-0.0076,-0.0024,-0.0004,0.0107,0.0023,-0.0007,-0.0009,-0.0017,0.0001,0.0000
-0.7760,0.1624,0.3206,0.0430,-0.4006,-0.1714,0.0247,0.1068,0.1264,0.2188,0.0952,0.0139,0.0341,-0.0485,-0.0200,-0.0156,-0.0226,0.0238,-0.0261,0.0175,-0.0047,-0.0143,0.0033,-0.0053,-0.0070,-0.0069,-0.0014,-0.0000,0.0053,0.0112,0.0000,0.0000
-0.8616,0.0334,-0.0331,0.0517,0.0426,0.1581,-0.3657,0.0399,0.2077,-0.1871,-0.0278,0.0388,0.0053,0.0566,-0.0463,0.0033,-0.0219,-0.0387,0.0183,0.0195,-0.0114,0.0143,-0.0023,0.0156,0.0210,0.0106,0.0120,0.0066,0.0026,-0.0094,0.0004,0.0000
-0.6878,0.0950,0.4825,0.1686,0.0648,-0.1390,0.1741,-0.0133,-0.1983,-0.1846,-0.0481,-0.0022,-0.1184,0.0573,0.0384,0.0408,0.0337,-0.0213,0.0025,-0.0328,0.0169,0.0034,0.0126,0.0019,-0.0066,-0.0006,-0.0012,-0.0063,-0.0099,-0.0081,-0.0007,0.0000
-0.3813,0.1507,-0.2004,0.2607,0.4407,-0.1724,-0.1010,0.1315,-0.1658,0.1864,0.0223,-0.0081,0.0290,-0.0264,-0.0021,-0.0287,-0.0265,0.0337,0.0459,0.0373,0.0046,0.0043,-0.0279,-0.0115,0.0163,0.0074,-0.0014,0.0036,0.0080,-0.0037,0.0010,0.0000
-0.2169,-0.5397,-0.0119,-0.1141,-0.0194,0.2674,0.0717,0.3402,-0.1275,0.0726,0.0831,-0.0087,0.0914,0.0151,-0.0108,0.0833,0.0493,-0.0229,-0.0042,-0.0327,-0.0034,0.0038,0.0089,0.0079,0.0130,0.0012,0.0079,-0.0044,-0.0095,-0.0055,-0.0005,0.0000
-0.2008,-0.6170,-0.1725,-0.0166,-0.0293,-0.0742,-0.0911,-0.0529,0.0003,-0.0662,0.0230,0.1107,-0.1440,-0.1634,0.1289,-0.0201,-0.0029,0.0527,-0.0212,0.0173,-0.0003,-0.0057,-0.0086,-0.0139,-0.0199,0.0010,0.0053,0.0047,0.0045,0.0080,0.0004,0.0000
0.0678,-0.3382,-0.0740,0.1014,-0.0521,-0.2291,-0.1203,-0.2567,-0.0138,0.1393,-0.0096,-0.0444,0.0730,0.0620,0.0589,-0.0012,-0.0287,-0.0906,-0.0128,-0.0655,-0.0138,0.0171,0.0460,0.0356,0.0204,-0.0025,-0.0003,0.0142,-0.0123,-0.0137,-0.0020,0.0000
0.2098,-0.0806,0.0595,0.1202,-0.0284,-0.0948,-0.1255,-0.1043,0.0386,-0.0326,0.0477,-0.0552,0.1066,-0.0289,-0.0397,0.0076,0.1737,-0.0164,0.0512,0.0290,0.0442,0.0331,-0.0241,-0.0182,-0.0547,0.0213,-0.0000,-0.0186,-0.0013,0.0075,-0.0026,0.0000
0.2642,0.1066,0.0906,-0.0279,-0.1044,-0.0002,0.0122,0.0510,-0.0396,-0.0888,0.0133,-0.0551,0.0512,-0.1190,0.0586,-0.0844,-0.0155,-0.0502,0.0156,0.0055,-0.0679,-0.0395,-0.0392,0.0123,0.0336,0.0599,-0.0344,-0.0359,-0.0036,-0.0157,0.0022,0.0000
0.1916,0.1127,0.1203,0.0688,0.1612,0.1478,0.0755,0.0660,0.0708,-0.0371,0.0722,-0.0748,0.0297,-0.1138,0.0485,-0.0849,-0.0686,-0.0801,-0.0002,0.0168,0.0860,-0.0394,0.0466,0.0175,-0.0306,-0.0219,0.0257,0.0086,-0.0047,0.0026,-0.0052,0.0000
0.0153,-0.1451,0.3846,-0.0919,0.1566,0.2575,-0.1399,-0.1477,-0.0513,0.1498,-0.1595,-0.0412,-0.0567,-0.0337,-0.0989,-0.0895,0.0181,0.0294,-0.0684,-0.0154,-0.0019,0.0050,0.0125,-0.0103,0.0009,-0.0021,-0.0294,-0.0060,-0.0004,0.0073,0.0012,0.0000
-0.0489,-0.4420,-0.1797,0.1139,-0.0374,-0.1249,0.2640,0.0785,0.0690,-0.1092,-0.0750,-0.0887,0.0122,0.1089,-0.1089,-0.1293,-0.0271,0.0005,0.0068,0.0376,-0.0170,0.0064,0.0056,-0.0086,-0.0051,-0.0094,-0.0167,0.0046,0.0221,0.0044,-0.0006,0.0000
0.2212,0.0960,-0.1731,0.0366,-0.0532,-0.0957,-0.0090,0.0367,0.0151,-0.0493,0.0540,0.0276,-0.0010,-0.0155,-0.0721,-0.0306,0.0271,0.0908,-0.0896,-0.0043,0.0651,0.0027,0.0078,0.0482,0.0061,-0.0213,0.0054,-0.0201,-0.0181,-0.0369,0.0068,0.0000
0.1992,-0.1406,0.0836,-0.0695,-0.0608,0.0395,-0.0501,-0.0720,0.0272,0.0575,0.0380,-0.1885,-0.1071,0.1025,0.0209,0.0540,-0.0433,0.0344,0.0588,-0.0110,0.0507,-0.0530,-0.0763,0.0307,0.0073,0.0132,0.0269,-0.0085,0.0110,0.0080,0.0053,0.0000
0.2103,-0.0717,0.1090,0.0022,-0.0756,-0.0289,-0.0257,-0.0911,-0.1302,-0.0784,-0.0939,0.0746,0.1364,-0.0736,-0.0772,0.1265,-0.1023,-0.0399,-0.0045,0.0380,0.0127,-0.0139,-0.0260,-0.0210,-0.0283,-0.0241,-0.0075,0.0118,0.0157,-0.0042,0.0076,0.0000
0.2611,0.1422,0.0308,-0.0081,-0.0541,-0.0232,-0.0230,0.0166,-0.1222,-0.0444,-0.0362,-0.0387,0.0215,-0.0005,-0.0169,-0.0373,0.0138,0.0071,-0.0892,0.0277,-0.0747,0.0253,-0.0477,0.0177,-0.0022,0.0088,0.0789,0.0285,-0.0073,0.0114,-0.0041,0.0000
0.2508,0.1300,0.0248,0.0529,0.0471,0.0497,-0.0171,-0.0054,-0.0135,-0.0137,0.0815,0.0269,-0.0191,0.0266,0.0720,0.0401,0.0371,-0.0275,-0.0348,0.0434,-0.0289,0.0396,0.0047,0.0640,0.0245,-0.0612,-0.0249,-0.0296,0.0391,0.0191,-0.0008,0.0000
0.2432,0.0511,0.0692,-0.0502,-0.0023,-0.0036,-0.0093,-0.0399,-0.0202,0.0171,-0.0464,0.0998,0.0067,0.0016,-0.0398,0.0055,0.0486,0.0629,0.0852,-0.0089,-0.0472,-0.0878,0.0913,0.0169,-0.0011,0.0082,0.0346,-0.0013,0.0289,-0.0119,-0.0020,0.0000
0.1980,0.0498,0.1541,-0.1352,-0.0844,0.0839,-0.0100,0.0320,-0.0320,0.0028,-0.0876,0.0599,0.1001,0.1193,0.1457,-0.0415,-0.0677,0.0961,0.0398,0.0430,0.0320,0.0765,0.0206,0.0041,-0.0181,0.0274,-0.0080,-0.0006,-0.0050,-0.0043,-0.0019,0.0000
0.2051,0.0373,0.0479,-0.0595,0.0294,0.0331,0.0959,0.0180,0.0868,0.0989,-0.0485,0.2390,-0.0337,0.0661,0.0107,-0.0745,0.0247,-0.0678,0.0376,-0.0431,0.0050,-0.0107,-0.0964,-0.0108,-0.0109,-0.0338,0.0087,-0.0021,-0.0030,-0.0152,-0.0016,0.0000
0.1726,0.0193,-0.0547,0.0495,0.1143,-0.0373,0.1993,0.0316,0.1990,0.1037,-0.1939,0.0383,-0.0613,-0.0166,0.0158,0.1145,0.0296,-0.0485,-0.0408,0.0735,0.0171,0.0081,0.0251,0.0036,0.0260,0.0499,0.0114,-0.0064,-0.0100,0.0040,0.0027,0.0000
0.1350,0.0357,0.0735,0.2704,0.1679,0.0266,0.0752,0.0161,0.2084,-0.0711,-0.0516,-0.0555,0.1183,-0.0295,0.0683,0.0527,0.0021,0.0948,-0.0133,-0.0978,-0.0462,-0.0189,-0.0194,-0.0195,0.0022,-0.0276,-0.0087,0.0077,-0.0104,0.0112,0.0012,0.0000
0.1658,0.1483,-0.1775,0.0518,0.0499,0.0254,-0.0777,0.0832,-0.0136,0.0238,0.0950,0.0330,-0.0709,0.1231,0.0017,0.0168,-0.0222,-0.0271,-0.0451,-0.0037,-0.0531,-0.0427,0.0248,0.0107,-0.0934,0.0255,-0.0312,0.0034,-0.0164,0.0107,0.0040,0.0000
0.2284,0.0590,-0.0991,0.0280,-0.0226,-0.0460,-0.0422,-0.0005,-0.0393,-0.0445,0.0725,0.0847,-0.0109,0.0281,-0.0573,-0.0214,-0.0612,-0.0169,-0.0035,-0.0684,0.0242,0.0312,0.0367,-0.0562,0.0306,0.0156,0.0320,-0.0551,-0.0035,0.0307,0.0022,0.0000
0.2393,0.0384,0.0059,-0.0458,-0.0217,0.0113,0.0342,0.0112,0.0544,0.0364,0.0340,-0.0781,-0.1294,-0.0952,-0.0860,0.0580,-0.0573,0.0123,0.0975,0.0056,-0.0633,0.0831,0.0101,0.0037,-0.0201,-0.0293,-0.0006,-0.0102,-0.0224,-0.0156,-0.0041,0.0000
0.2397,-0.0159,-0.0050,-0.0083,-0.0629,-0.0024,-0.0828,-0.0544,-0.0349,-0.0299,0.0601,-0.0100,-0.0090,0.0837,0.0118,0.0262,0.0117,0.0167,-0.0074,0.0945,-0.0010,-0.0711,0.0036,-0.0603,0.0488,-0.0408,-0.0192,0.0021,-0.0348,-0.0000,-0.0070,0.0000
0.2498,0.0810,-0.0573,0.0052,-0.0491,-0.0400,0.0068,0.0256,-0.0306,-0.0538,0.0336,0.0905,-0.0254,-0.0382,-0.0962,0.0404,-0.0181,0.0299,0.0058,-0.0472,0.0500,-0.0016,-0.0236,0.0471,0.0273,0.0420,-0.0418,0.0391,0.0014,0.0183,-0.0105,0.0000
0.2453,0.1584,-0.0374,-0.0299,-0.0288,0.0293,-0.0298,0.0384,0.0344,0.0129,0.0768,-0.0795,-0.0636,0.0203,0.0354,0.0419,0.0044,-0.0121,-0.0707,-0.0351,0.0122,0.0256,0.0034,-0.0784,-0.0014,0.0193,-0.0052,0.0168,0.0438,-0.0320,-0.0043,0.0000
0.2758,0.1339,0.0548,-0.0510,-0.0549,0.0248,0.0174,0.0306,-0.0100,-0.0257,0.0901,0.0008,-0.0382,-0.0164,0.0183,-0.0591,0.0639,-0.0260,0.0565,-0.0014,0.0029,0.0336,0.0316,-0.0167,0.0354,-0.0076,-0.0068,0.0598,-0.0060,0.0101,0.0141,0.0000
