-0.0431,0.4800,-0.0398,0.1623,0.1783,-0.0157,-0.1218,-0.0473,0.0777,0.0510,-0.0928,0.0291,0.0663,0.0134,-0.1202,0.0262,-0.0075,-0.0279,-0.0043,-0.0040,0.0061,-0.0048,0.0000
-0.6393,0.2889,0.1500,-0.0837,0.2328,-0.1538,-0.1299,0.1438,0.0019,-0.0411,0.0629,-0.0436,-0.0281,-0.0259,0.0797,-0.0001,0.0257,-0.0033,-0.0092,0.0036,-0.0040,0.0050,0.0000
-0.5518,-0.1947,-0.3832,0.0490,0.1343,0.1523,0.0030,-0.1598,-0.0563,0.0216,0.0919,0.0232,-0.0103,0.0572,-0.0106,-0.0319,0.0308,-0.0081,-0.0215,0.0035,-0.0195,0.0032,0.0000
-0.8274,0.0731,-0.3474,0.0209,-0.1424,0.0127,0.1203,-0.0070,0.1430,-0.0947,-0.0320,-0.0124,-0.0863,-0.0710,-0.0123,0.0255,0.0044,0.0039,0.0174,-0.0024,0.0104,-0.0041,0.0000
-0.4845,-0.2096,0.1668,0.1502,-0.0241,0.1858,-0.0849,0.0421,-0.0987,0.0992,-0.1174,-0.0474,-0.0809,0.0043,0.0435,0.0264,-0.0648,0.0032,-0.0037,-0.0036,0.0039,0.0027,0.0000
0.0381,0.1613,0.1927,0.1024,-0.2690,0.0446,-0.1158,0.0095,0.1559,0.1060,0.1290,-0.0800,0.0028,0.0413,-0.0035,-0.0239,0.0099,0.0163,0.0066,-0.0002,-0.0093,-0.0016,0.0000
-0.2730,0.4167,-0.0509,-0.3262,-0.1024,0.1110,0.0663,-0.0015,-0.1247,0.0502,0.0324,-0.0085,0.1649,-0.0521,0.0061,0.0000,-0.0241,0.0008,0.0136,0.0005,0.0015,-0.0008,0.0000
0.2483,0.0396,-0.3361,-0.2118,0.0419,-0.1650,0.0516,0.0394,0.0284,0.0425,-0.0180,-0.0177,-0.0387,0.1067,-0.0083,0.0389,-0.0549,0.0664,-0.0033,-0.0028,-0.0078,0.0031,0.0000
-0.3099,-0.4489,0.0692,-0.0248,-0.1084,-0.2419,-0.0248,-0.0515,-0.1169,-0.0018,0.0210,-0.1111,0.0383,0.0337,-0.0662,0.0196,0.0222,-0.0327,0.0010,-0.0014,0.0174,-0.0009,0.0000
0.0950,0.2563,-0.0094,0.2699,-0.2043,-0.1665,0.0414,0.0174,-0.1026,-0.0641,-0.0046,0.0869,-0.0073,-0.0320,0.0013,-0.0084,-0.0303,-0.0170,-0.0408,0.0021,-0.0219,0.0040,0.0000
-0.3068,-0.5183,0.1997,-0.1129,-0.0004,-0.1007,-0.0755,-0.0592,0.1120,0.0303,-0.0506,0.1617,0.0916,-0.0448,0.0183,-0.0285,-0.0161,0.0270,0.0062,0.0033,-0.0057,0.0005,0.0000
0.3450,0.0571,-0.3930,0.0250,-0.0716,-0.0133,-0.1177,0.0461,-0.0329,-0.0087,-0.0587,0.0432,0.0042,0.0510,0.0828,-0.0720,0.0150,-0.0206,0.0100,0.0157,0.0199,-0.0141,0.0000
0.2476,-0.0558,-0.0210,0.2389,0.1454,-0.0886,0.2461,0.0008,0.0401,0.1722,0.0349,-0.0228,0.0320,-0.0434,0.0601,-0.0057,0.0043,-0.0154,0.0040,0.0010,0.0089,-0.0001,0.0000
0.2907,0.1632,0.2254,-0.1089,-0.0304,-0.0052,0.0327,-0.1958,0.0349,-0.0439,-0.1146,-0.0478,-0.0105,0.0365,0.0850,0.0579,0.0364,-0.0298,0.0132,0.0107,-0.0149,0.0013,0.0000
-0.2769,0.1244,0.4232,-0.0614,-0.0018,0.0563,0.1852,0.0968,-0.0236,-0.0179,-0.0609,0.0593,-0.0442,0.0968,-0.0509,-0.0640,0.0412,0.0147,-0.0017,-0.0014,0.0036,-0.0024,0.0000
