-0.2906,0.3392,0.3369,-0.1289,-0.0620,-0.1124,0.2016,0.3505,-0.1344,0.1084,-0.0046,-0.0672,-0.0164,-0.0318,0.0149,-0.0005,-0.0012,0.0000
-0.1052,0.2184,0.2075,0.4405,-0.2319,0.4087,-0.0099,-0.0073,-0.0074,0.0206,-0.0461,0.1284,0.0038,-0.0152,0.0140,0.0244,0.0045,0.0000
-0.0728,0.4272,0.2744,0.0773,0.2125,-0.2447,0.0690,-0.3171,-0.0992,-0.0465,0.0605,0.0355,-0.1008,0.0290,-0.0000,0.0119,0.0083,0.0000
0.7005,-0.0592,-0.0599,-0.1125,-0.2375,-0.2182,-0.2883,0.1495,-0.0439,-0.0368,0.0038,0.1217,-0.1039,-0.0089,0.0102,0.0152,0.0002,0.0000
0.1390,-0.1146,-0.0028,0.5074,0.2060,-0.1833,0.0991,0.1861,0.1934,-0.1754,-0.0120,-0.0068,0.0041,0.0143,-0.0149,-0.0203,0.0080,0.0000
0.6581,0.3433,-0.2494,-0.0877,0.2647,0.2118,-0.0114,0.0263,-0.2156,-0.1249,-0.0099,-0.0210,0.0951,-0.0170,-0.0196,-0.0181,-0.0112,0.0000
0.7835,0.0867,0.1491,-0.1699,0.0363,0.0667,0.1571,-0.0582,0.2755,0.1750,0.0461,-0.0222,0.0229,0.0380,-0.0059,0.0135,-0.0197,0.0000
0.1227,0.0107,-0.3892,-0.0418,-0.4354,0.0379,0.2151,-0.0923,0.0041,-0.0925,0.0872,-0.1240,-0.0389,-0.0158,0.0204,-0.0037,0.0319,0.0000
0.0962,-0.3094,-0.1112,0.3946,-0.1426,-0.1598,-0.0337,-0.1140,-0.1743,0.1951,-0.0354,-0.0887,0.0289,0.0039,-0.0156,-0.0155,-0.0323,0.0000
0.0889,-0.4994,0.0384,-0.0228,0.3338,0.1206,-0.0123,0.0109,-0.0728,0.1316,0.0954,0.0307,-0.0172,-0.0302,0.0834,-0.0079,0.0376,0.0000
-0.2775,0.1838,-0.4056,-0.0231,0.1492,-0.1524,-0.0785,-0.0236,0.0882,0.0779,-0.1660,-0.0275,0.0778,-0.0830,0.0044,0.0483,0.0167,0.0000
-0.3385,-0.0888,0.0426,-0.0702,0.0904,0.1488,-0.1268,-0.0217,0.0879,-0.1238,0.0314,-0.1226,-0.1110,-0.0902,0.0538,0.0060,-0.0444,0.0000
-0.3880,0.0745,-0.1744,-0.1747,-0.1105,-0.1129,0.0913,-0.0606,0.0597,-0.0182,-0.0341,0.1813,0.0806,0.0177,0.0837,-0.0412,-0.0213,0.0000
-0.2927,-0.3177,0.1063,-0.1167,-0.0447,-0.0494,0.0533,-0.0112,-0.0207,-0.0635,0.2039,0.0870,0.1004,-0.0831,-0.0955,0.0212,-0.0079,0.0000
-0.2971,0.2937,0.1594,-0.0214,-0.0812,0.0159,-0.3735,-0.0059,0.0999,0.0464,0.1079,-0.0962,0.0831,0.0575,-0.0146,-0.0299,0.0204,0.0000
0.1222,-0.3622,0.5010,-0.2252,-0.1029,0.0095,0.0086,-0.1066,-0.0194,-0.1180,-0.2452,-0.0489,0.0465,0.0027,-0.0152,-0.0075,0.0141,0.0000
-0.3448,-0.2122,-0.1757,-0.0884,0.0654,0.0654,0.0167,0.0842,-0.0645,-0.0566,0.0062,-0.0190,-0.0014,0.2105,0.0031,0.0390,-0.0100,0.0000
-0.3040,-0.0138,-0.2476,-0.1363,0.0902,0.1478,0.0226,0.0111,0.0436,0.1013,-0.0892,0.0595,-0.1537,0.0018,-0.1065,-0.0346,0.0063,0.0000
