-0.2232,0.5340,-0.6696,-0.1534,0.1003,0.0886,-0.0113,0.0062,-0.0237,0.0141,-0.0050,-0.0253,0.0000
-0.2363,0.3837,0.3079,-0.2638,-0.2752,-0.2062,0.0715,-0.0884,0.0032,-0.0636,-0.0711,0.0038,0.0000
-0.7162,-0.2815,0.0417,-0.0554,0.0206,-0.1150,-0.1938,-0.0012,0.1501,0.0845,0.1025,-0.0442,0.0000
0.0683,0.1364,0.3951,-0.1770,0.0755,0.3250,-0.2289,0.0718,-0.0305,0.0113,-0.0317,0.0678,0.0000
-0.1818,-0.4089,-0.1274,-0.0280,0.2070,-0.1951,-0.0602,0.0462,-0.1639,-0.1005,-0.1168,0.0597,0.0000
-0.3139,0.3744,0.2248,0.5446,0.0541,-0.0310,0.0541,0.0727,-0.0710,0.0417,-0.0089,0.0004,0.0000
0.4076,0.0815,0.0561,-0.1150,0.1501,-0.1452,0.1794,0.2189,0.1516,0.0143,0.0824,0.0839,0.0000
-0.0224,-0.1255,0.1979,-0.1113,0.2070,0.0971,0.2319,-0.2509,-0.1112,0.0145,0.0980,-0.0394,0.0000
0.3373,-0.1586,-0.1206,-0.0236,-0.2820,-0.0407,-0.0542,0.1105,-0.2305,0.0837,0.1102,-0.0126,0.0000
0.4368,0.0417,-0.1529,0.2219,-0.0581,-0.0384,-0.1728,-0.2345,0.0926,-0.1191,0.0702,0.0715,0.0000
0.4422,-0.0396,0.0941,0.0263,0.0577,0.0014,-0.0542,0.0908,0.0584,-0.0950,-0.0462,-0.1980,0.0000
0.3291,-0.1785,-0.0912,0.0450,-0.0367,-0.0038,0.0382,-0.1182,0.0874,0.2138,-0.1604,0.0093,0.0000
-0.3274,-0.3591,-0.1559,0.0896,-0.2202,0.2633,0.2002,0.0762,0.0874,-0.0995,-0.0233,0.0232,0.0000
