-0.2789,0.1604,0.6985,0.0160,-0.0571,0.3045,0.0219,0.2520,0.0097,0.0426,0.0308,0.0144,-0.0217,0.0084,0.0061,0.0017,0.0070,0.0006,0.0000
-0.4308,0.7939,-0.1761,0.0849,0.2893,0.0865,0.1974,-0.1207,-0.1062,-0.0608,0.0474,-0.0501,0.0084,-0.0114,0.0384,0.0043,0.0069,0.0004,0.0000
-0.0517,0.4926,-0.1217,-0.5819,0.0379,-0.0442,-0.1161,0.0241,0.1461,0.0924,-0.0365,0.0702,0.0269,0.0019,-0.0349,0.0073,-0.0089,-0.0007,0.0000
-0.1172,0.3974,0.0186,0.4564,0.0098,-0.2370,-0.3155,0.0856,0.0499,-0.0415,-0.0291,0.0691,-0.0009,-0.0056,-0.0159,-0.0143,-0.0273,-0.0008,0.0000
0.0170,0.1447,0.2319,0.0182,-0.3661,-0.4084,0.2930,-0.0685,-0.0484,0.0905,0.0130,0.0317,0.0323,0.0002,0.0040,0.0005,0.0059,-0.0004,0.0000
-0.3940,-0.3983,-0.1209,-0.0521,0.0586,0.0465,0.0747,-0.0672,-0.0756,-0.0685,0.0660,0.2283,-0.0967,0.0263,-0.0337,-0.0375,-0.0048,-0.0001,0.0000
-0.4942,-0.0588,-0.3101,-0.1174,-0.4158,0.0799,-0.1970,0.0684,-0.1915,-0.0132,-0.0276,-0.0820,-0.0264,-0.0308,0.0131,0.0119,0.0063,0.0021,0.0000
-0.6338,-0.3695,-0.0253,-0.0040,-0.0210,-0.0470,0.1612,0.0170,0.2360,-0.1557,-0.0492,-0.1014,0.0031,-0.0215,-0.0095,0.0160,-0.0272,-0.0011,0.0000
-0.3146,-0.3032,-0.1400,0.1661,-0.0027,0.1246,-0.0906,-0.1147,0.0903,0.1505,0.0743,0.0211,0.1787,0.0366,0.0368,-0.0103,0.0302,-0.0019,0.0000
-0.1117,-0.1915,0.3880,-0.0324,0.1659,-0.0564,-0.1675,-0.3610,-0.0382,0.0595,-0.0976,-0.0632,-0.0796,0.0028,-0.0277,0.0235,0.0143,0.0013,0.0000
0.2504,-0.2056,0.1008,-0.0711,0.1523,0.0132,0.0349,0.0466,-0.1702,-0.0678,-0.0523,-0.0119,0.1767,0.0068,-0.0807,-0.0137,-0.0357,0.0042,0.0000
0.2147,-0.2209,-0.0466,-0.0006,0.1627,-0.0756,-0.0201,0.0945,-0.0457,0.0717,0.1551,-0.0418,-0.0292,-0.1295,-0.0568,0.0559,-0.0001,-0.0057,0.0000
0.2327,-0.2083,-0.0666,0.0059,0.1516,-0.0296,0.0514,0.1232,-0.0234,-0.0091,-0.1737,0.0956,0.0118,-0.0671,0.1271,0.0465,0.0198,0.0004,0.0000
0.0289,-0.2142,-0.1052,-0.0754,0.2480,-0.2513,-0.0141,0.2274,-0.0197,0.0592,0.0395,-0.1070,-0.0656,0.1131,0.0293,-0.0475,0.0176,0.0022,0.0000
0.3125,0.0839,-0.2674,0.2129,-0.0658,0.2144,0.1588,0.0380,0.0184,0.1175,-0.1520,-0.0270,-0.0562,0.0244,-0.0946,-0.0317,0.0077,-0.0045,0.0000
0.4252,0.0423,-0.1367,0.1127,-0.0739,0.0737,0.0319,-0.0397,0.1407,0.0063,0.0716,0.0058,-0.0390,-0.0523,-0.0223,0.0034,0.0141,0.0124,0.0000
0.4781,0.0740,0.1150,-0.1128,-0.0948,0.0045,-0.0778,-0.0505,0.0271,-0.2326,0.0220,-0.0242,0.0263,-0.0277,0.0046,-0.0795,0.0461,-0.0044,0.0000
0.4482,0.0443,-0.0526,0.0202,-0.1096,0.0709,-0.0189,-0.0340,0.0018,-0.1120,0.0513,0.0104,-0.0102,0.1342,0.0063,0.1194,-0.0054,-0.0020,0.0000
0.4190,-0.0632,0.0163,-0.0456,-0.0694,0.1309,-0.0076,-0.1203,-0.0010,0.0712,0.0471,-0.0381,-0.0388,-0.0088,0.1102,-0.0558,-0.0667,-0.0018,0.0000
