-0.4114,0.1877,-0.0993,-0.0465,-0.3053,-0.1947,-0.1859,-0.0124,0.0130,0.0366,0.0045,0.1664,-0.0355,0.0393,0.0374,0.0231,-0.0131,0.0009,-0.0029,0.0000
-0.7468,-0.0684,-0.0639,0.1457,0.2035,-0.4380,0.1418,0.0365,0.0720,-0.0401,0.0138,-0.0731,0.0056,0.0070,-0.0080,-0.0055,0.0039,-0.0006,0.0020,0.0000
-0.6060,-0.1982,-0.2946,-0.1371,-0.3476,0.1842,0.1403,-0.2030,0.0345,0.0401,0.0125,-0.0792,0.0286,-0.0338,0.0009,-0.0123,0.0014,-0.0045,0.0001,0.0000
-0.4844,-0.2779,0.3733,-0.0921,0.2713,0.1252,-0.0718,-0.2680,-0.0456,-0.0641,-0.0387,0.0785,-0.0521,-0.0165,-0.0165,0.0063,-0.0056,0.0060,0.0001,0.0000
-0.5042,-0.0483,-0.1828,0.3523,0.1606,0.2936,-0.0295,0.2350,0.0413,0.0643,-0.0939,0.0559,0.0540,0.0070,-0.0033,0.0115,-0.0081,0.0030,-0.0007,0.0000
0.0513,0.2324,-0.1315,-0.2993,0.1235,0.1462,0.0592,0.0582,0.1573,-0.2080,0.0630,0.0340,0.0182,0.0396,0.0266,-0.0118,0.0406,-0.0038,-0.0045,0.0000
0.3236,-0.3167,0.1809,0.1643,-0.0520,0.0041,0.1272,0.0295,0.0457,0.0591,0.1318,0.0021,-0.0154,0.0117,0.0073,0.0048,-0.0049,0.0124,-0.0245,0.0000
-0.1182,-0.3177,0.0466,-0.1630,-0.1783,-0.0293,-0.1431,0.2800,-0.1946,-0.1292,-0.0178,-0.0363,-0.0209,-0.0239,-0.0367,-0.0278,0.0081,0.0013,-0.0025,0.0000
0.3016,-0.4068,-0.1603,-0.1059,0.0656,0.0330,-0.1127,0.0192,0.0565,0.0835,0.1155,-0.0383,-0.0323,0.0717,-0.0368,0.0426,0.0065,-0.0031,0.0148,0.0000
0.0426,0.1875,0.4384,-0.1412,-0.1486,0.0492,0.2918,0.1116,0.0208,0.0401,-0.1134,-0.0085,-0.0374,0.0523,-0.0191,0.0099,-0.0269,-0.0091,0.0054,0.0000
0.2862,0.2549,-0.1906,0.0195,0.0763,-0.0303,-0.0569,-0.0541,0.0490,-0.0043,0.0248,0.0354,-0.0093,-0.0379,-0.0907,-0.0138,-0.0528,-0.0254,-0.0078,0.0000
0.0036,0.4634,0.0524,0.1117,-0.0666,0.0451,0.0424,0.0398,-0.0087,-0.0177,0.0918,-0.0176,-0.0465,-0.0808,-0.0294,0.0556,0.0304,0.0203,0.0070,0.0000
0.3800,-0.2490,0.1353,0.1535,-0.0450,-0.0424,0.1087,0.0266,0.0012,-0.0411,0.0949,0.1118,0.0604,-0.0571,0.0477,-0.0277,-0.0191,-0.0100,0.0156,0.0000
0.4619,0.0100,-0.2152,0.1820,-0.0320,-0.0378,0.0497,-0.0904,0.0201,0.0358,-0.1079,0.0430,-0.0695,0.0202,-0.0242,-0.0744,0.0459,0.0161,0.0042,0.0000
0.0726,0.0122,0.2085,-0.1067,0.0686,-0.0224,-0.1777,0.0644,0.1205,0.1437,-0.0546,-0.0640,-0.0370,-0.0592,0.0501,-0.0093,0.0472,-0.0203,-0.0031,0.0000
0.4002,-0.0430,-0.2024,0.2840,-0.0011,0.0128,0.0152,-0.0946,-0.1132,-0.1323,-0.0944,-0.0747,-0.0552,0.0113,0.0590,0.0497,-0.0125,-0.0135,-0.0025,0.0000
0.2349,0.0838,-0.0471,-0.1974,0.0635,-0.0116,-0.1200,0.0146,0.0994,-0.0012,-0.0445,-0.0844,0.0110,-0.0145,0.0381,-0.0186,-0.0825,0.0272,0.0027,0.0000
0.0555,0.1805,-0.2292,-0.3004,0.2511,-0.0247,0.1387,0.0067,-0.2704,0.1383,0.0329,0.0293,0.0214,0.0005,0.0281,-0.0019,0.0047,0.0006,-0.0027,0.0000
0.4110,-0.0620,0.0983,-0.0772,-0.0629,-0.1384,-0.0513,-0.1000,0.0076,-0.0087,-0.1254,0.0094,0.1548,0.0005,-0.0341,0.0410,0.0329,0.0065,-0.0031,0.0000
-0.1537,0.3758,0.2831,0.2538,-0.0445,0.0762,-0.1661,-0.0997,-0.1062,0.0051,0.1050,-0.0896,0.0572,0.0625,0.0037,-0.0415,0.0039,-0.0040,0.0021,0.0000
