-0.1731,0.1852,0.2751,0.0142,-0.0881,-0.0546,0.2568,-0.0684,-0.0961,-0.0441,0.0126,-0.0301,-0.0167,0.0012,-0.0240,-0.0059,0.0075,0.0030,0.0000
-0.5683,-0.0392,0.4589,-0.0852,-0.2874,-0.1330,-0.1465,0.0382,0.0312,-0.0177,-0.0512,0.0162,0.0009,-0.0018,0.0071,-0.0029,-0.0030,-0.0011,0.0000
-0.6328,0.1402,-0.3519,-0.2779,-0.0783,-0.0641,0.0677,0.1601,0.0445,-0.0353,0.0319,-0.0291,-0.0014,-0.0134,-0.0096,0.0252,0.0031,-0.0021,0.0000
-0.6685,0.4132,-0.0111,-0.0346,0.1821,0.2075,0.0167,-0.0599,0.0613,-0.0562,-0.0759,0.0155,0.0039,0.0153,0.0256,-0.0261,-0.0061,-0.0013,0.0000
-0.7622,0.1671,-0.2004,0.2723,0.1567,-0.2433,-0.0533,-0.0710,-0.0372,0.0741,0.0287,0.0341,0.0018,-0.0011,0.0004,0.0013,-0.0017,0.0008,0.0000
-0.6136,-0.3751,-0.1227,0.0509,-0.2776,0.2204,0.0244,-0.0688,-0.0158,0.1107,0.0331,-0.0162,0.0180,0.0026,0.0070,0.0014,-0.0017,0.0009,0.0000
0.2745,-0.1675,0.0480,0.0919,0.0300,-0.0609,0.0702,0.0277,0.1044,-0.0301,0.0412,0.0085,0.0518,0.0796,-0.0086,0.0043,-0.0132,0.0073,0.0000
0.3332,0.0676,-0.1414,0.2338,-0.0739,0.0570,-0.0298,0.0615,-0.0509,-0.0260,-0.1206,0.0030,0.0485,-0.0288,-0.0438,0.0235,-0.0030,0.0062,0.0000
-0.4421,-0.4492,0.2174,0.0544,0.3467,0.1097,-0.0368,0.0902,-0.0348,-0.0436,0.0358,0.0195,-0.0270,-0.0109,-0.0246,0.0128,0.0074,0.0001,0.0000
0.3421,0.2659,0.0955,-0.0147,0.0703,0.0382,-0.0601,0.1453,-0.0967,0.0957,0.0209,-0.0453,0.0285,0.0304,0.0268,-0.0356,0.0090,-0.0003,0.0000
0.3551,-0.1801,-0.0172,-0.0718,0.0173,-0.0491,0.0897,-0.0145,0.0239,-0.0087,-0.0109,0.0773,0.0543,-0.0359,0.0514,-0.0034,0.0253,-0.0005,0.0000
0.3782,-0.0009,0.0329,0.0669,0.0051,0.0075,0.0462,0.0112,-0.0518,0.0050,-0.0239,0.0059,-0.0349,0.0167,0.0503,0.0661,-0.0184,-0.0108,0.0000
0.2675,0.1260,-0.0394,-0.2655,0.0085,0.0344,-0.1470,-0.1179,-0.0850,-0.0842,0.0870,0.0043,0.0365,-0.0094,-0.0031,0.0167,-0.0089,0.0048,0.0000
0.3355,-0.0323,-0.1450,0.1154,-0.1231,0.0083,-0.0157,0.0480,0.0055,-0.0455,0.0215,0.0200,-0.0861,-0.0171,0.0326,-0.0321,-0.0070,0.0140,0.0000
0.3893,0.1625,-0.0375,-0.1464,-0.0229,0.0366,-0.0568,-0.0566,0.0398,0.0740,-0.0270,0.0384,-0.0572,0.0434,-0.0376,0.0276,0.0248,0.0017,0.0000
0.3256,-0.0244,0.1501,-0.1868,0.1937,-0.0458,0.0412,-0.0372,0.0806,0.1214,-0.0217,-0.0470,-0.0026,-0.0547,-0.0064,0.0027,-0.0169,0.0056,0.0000
0.2931,0.1353,0.0491,0.3009,-0.0442,0.0260,-0.0662,-0.0414,0.1032,-0.0536,0.0617,-0.0801,-0.0002,-0.0259,0.0017,0.0072,0.0158,-0.0074,0.0000
0.1516,-0.4406,-0.2272,-0.1174,0.0601,-0.1179,-0.0308,-0.0713,-0.0342,-0.0491,-0.0842,-0.0644,-0.0130,0.0256,0.0001,-0.0362,0.0028,-0.0061,0.0000
0.4148,0.0462,-0.0332,-0.0006,-0.0748,0.0233,0.0301,0.0249,0.0081,0.0132,0.0409,0.0695,-0.0051,-0.0157,-0.0452,-0.0466,-0.0158,-0.0148,0.0000
