-0.6569,0.0150,0.5559,0.1745,-0.1027,-0.1260,0.0676,0.2636,-0.1042,-0.2128,0.0008,0.0901,0.0336,-0.0050,-0.0153,0.0250,-0.0082,-0.0296,0.0073,0.0128,0.0107,0.0063,-0.0188,0.0064,0.0000
-0.3417,0.2342,0.6361,0.0405,-0.2356,-0.0970,-0.1902,-0.1763,0.1113,0.1258,-0.0230,-0.1111,-0.0680,0.0753,0.0183,-0.0119,0.0538,0.0479,-0.0182,-0.0095,-0.0117,-0.0059,0.0177,-0.0114,0.0000
-0.2224,-0.2314,0.4290,-0.1106,0.3792,0.4042,0.0477,0.0165,-0.1402,0.1204,0.0175,-0.0949,0.0454,-0.0760,0.0540,-0.0131,-0.0146,-0.0071,0.0043,-0.0115,-0.0141,0.0022,0.0159,0.0063,0.0000
-0.2138,-0.1681,-0.0358,0.1720,-0.1552,0.0573,0.3941,-0.3356,0.0772,-0.0086,-0.0718,0.0386,0.0275,-0.0742,0.0030,0.0501,-0.0121,0.0398,0.0000,0.0015,0.0109,0.0227,-0.0082,0.0084,0.0000
-0.4286,-0.0211,-0.3942,-0.0087,0.0077,-0.0351,-0.0040,-0.1562,-0.2286,-0.0712,0.3059,-0.0375,0.0030,0.1216,-0.0132,0.0121,0.0464,-0.0023,-0.0201,-0.0064,0.0035,0.0022,0.0120,-0.0022,0.0000
-0.2979,0.1275,-0.2694,0.1790,0.0047,-0.0107,0.1850,0.1733,0.1626,0.1380,0.0546,0.0089,-0.1316,-0.0922,0.0170,-0.0573,0.0761,-0.1082,-0.0394,-0.0086,-0.0067,-0.0215,0.0149,-0.0094,0.0000
0.0358,0.0562,-0.2578,0.2118,0.0511,-0.0495,0.0601,0.0434,-0.0701,-0.0997,-0.1474,-0.1554,-0.0659,0.0815,0.0593,-0.1385,0.0347,0.0418,0.0646,0.0016,-0.0596,0.0080,-0.0131,0.0109,0.0000
0.0567,-0.1978,-0.1460,0.1900,-0.1682,0.2152,-0.1839,-0.0101,-0.0628,0.0036,-0.0542,0.2674,0.0997,-0.0335,0.0511,-0.1052,0.0685,0.0576,-0.0075,-0.0083,0.0040,-0.0151,0.0135,-0.0055,0.0000
-0.3444,0.1432,-0.3764,0.1757,-0.1615,0.1297,-0.1886,0.0788,0.1395,0.0524,0.0127,-0.1538,0.2244,-0.0416,-0.0130,0.0414,-0.0877,-0.0173,-0.0023,0.0222,-0.0103,0.0093,-0.0143,0.0002,0.0000
-0.0819,-0.1904,-0.1396,0.2489,-0.0350,0.1262,-0.1104,-0.0081,-0.1187,0.1074,-0.0884,0.0451,-0.2228,0.0535,-0.1205,0.0645,-0.1307,-0.0087,0.0288,-0.0133,0.0165,-0.0185,-0.0067,-0.0020,0.0000
-0.0397,-0.3172,-0.1371,-0.4121,-0.2025,-0.1244,0.0371,0.0541,-0.0514,-0.0543,-0.0631,0.0124,-0.0451,-0.0123,0.1693,0.0253,-0.1246,-0.0025,-0.0384,0.0116,-0.0344,-0.0047,0.0280,-0.0114,0.0000
-0.1589,0.7836,-0.0263,-0.1626,0.1931,-0.1722,-0.0761,-0.1591,0.0134,0.0563,-0.0031,0.1575,0.0275,-0.0281,0.0420,-0.0377,-0.0737,-0.0612,0.0560,-0.0163,-0.0035,0.0007,0.0048,0.0194,0.0000
0.2363,-0.3235,-0.0592,0.0863,0.0494,-0.0529,-0.2095,0.0232,0.0795,-0.0501,-0.0087,0.0106,-0.0882,-0.0366,0.0115,0.0759,0.0642,-0.0379,-0.0150,0.0056,0.0031,0.0675,0.0285,0.0297,0.0000
-0.1801,-0.1681,-0.1098,-0.6067,-0.2154,0.0572,-0.0618,-0.0115,-0.0148,-0.0240,-0.0410,-0.0626,-0.0428,-0.1083,-0.1108,-0.0567,0.0755,-0.0159,0.0418,-0.0066,0.0312,-0.0063,-0.0259,0.0080,0.0000
-0.1013,0.4269,-0.1351,-0.1863,0.2285,0.2874,-0.0108,-0.0071,0.1604,-0.2310,-0.1154,0.0365,-0.0516,0.1154,-0.0018,0.0738,0.0368,0.0162,-0.0422,0.0046,0.0084,-0.0018,-0.0064,-0.0164,0.0000
-0.3185,-0.5919,-0.1024,-0.0180,0.4245,-0.3609,-0.0528,-0.0201,0.1124,0.0419,-0.0602,0.0175,0.0677,0.0015,-0.0540,-0.0213,-0.0005,0.0634,-0.0104,0.0157,0.0190,-0.0169,-0.0035,-0.0095,0.0000
0.1649,0.1645,-0.0539,-0.1833,-0.0608,-0.0324,0.1503,0.1899,-0.0680,0.2794,-0.0610,0.0489,0.0656,0.1852,0.0002,0.0261,0.0330,0.0391,-0.0410,0.0059,0.0190,0.0208,-0.0167,0.0155,0.0000
0.2198,0.2918,-0.0709,-0.0093,0.0197,-0.0728,0.0266,0.1476,-0.0136,0.0320,0.1077,0.0175,-0.0293,-0.1391,0.0022,0.1421,0.0433,0.1331,0.0622,-0.0335,-0.0316,-0.0031,0.0009,-0.0123,0.0000
0.3858,0.0859,0.0228,0.1013,0.0019,-0.1000,0.0137,0.0172,-0.0586,-0.0800,-0.0506,-0.1004,0.0620,-0.0249,0.0074,-0.0387,-0.0336,-0.0182,-0.0417,-0.1339,0.0549,0.0076,0.0019,-0.0087,0.0000
