-0.3045,0.2664,0.6053,0.0129,-0.2568,-0.0002,0.0922,-0.0258,0.0058,-0.0081,0.0133,-0.0035,0.0004,-0.0006,-0.0000
-0.7333,0.0321,-0.5047,-0.0485,-0.2475,0.0549,-0.0306,-0.0203,0.0216,-0.0070,-0.0010,-0.0035,0.0001,-0.0010,-0.0000
-0.1653,0.4357,-0.1004,-0.1234,0.1474,-0.3305,0.0106,0.0210,-0.0113,-0.0032,0.0029,0.0027,-0.0008,0.0011,-0.0000
-0.3834,0.0632,0.0146,0.3837,0.2180,0.0932,0.0153,0.1100,-0.0639,-0.0263,0.0296,-0.0072,0.0036,-0.0027,-0.0000
-0.2120,-0.4872,0.0208,0.0830,0.1647,-0.0650,0.1197,-0.1780,0.0503,0.0320,0.0120,-0.0041,0.0030,-0.0016,-0.0000
0.2012,-0.1416,-0.0689,0.2121,-0.0752,-0.0350,0.1179,0.1114,0.0591,-0.0068,-0.0829,0.0171,-0.0034,0.0059,-0.0000
-0.0833,0.3138,0.0680,-0.2677,0.2444,0.2102,-0.0062,-0.0120,0.0872,-0.0251,-0.0204,0.0073,-0.0027,0.0007,-0.0000
0.3275,-0.0919,-0.1421,-0.2226,-0.0291,0.0556,0.1597,-0.0352,-0.1244,-0.0596,-0.0043,0.0072,-0.0007,-0.0033,-0.0000
0.1088,0.1790,0.0420,0.1850,-0.0010,0.0338,-0.1638,-0.1612,-0.0732,0.0140,-0.0521,0.0092,-0.0011,0.0063,-0.0000
-0.3303,-0.5190,0.2294,-0.2656,0.0327,-0.0198,-0.1154,0.1083,-0.0499,0.0405,-0.0135,0.0052,-0.0040,0.0026,-0.0000
0.3336,-0.0067,-0.0850,0.0164,-0.0286,0.0256,0.0093,0.0099,0.0112,0.0089,0.0628,-0.0215,-0.0243,0.0106,-0.0000
0.3278,0.1897,-0.1113,-0.0313,-0.0398,0.0686,0.0411,0.0402,-0.0079,0.1239,0.0356,0.0071,0.0187,0.0003,-0.0000
0.3317,-0.0325,0.0099,-0.0449,-0.0186,-0.0216,-0.0541,0.0227,0.0168,-0.0128,-0.0575,-0.0436,0.0113,-0.0051,-0.0000
0.2869,-0.1966,0.0194,0.0218,-0.0625,-0.0452,-0.1121,0.0038,0.0494,-0.0874,0.0627,0.0136,0.0183,0.0032,-0.0000
0.2946,-0.0045,0.0031,0.0891,-0.0482,-0.0246,-0.0836,0.0052,0.0292,0.0169,0.0128,0.0139,-0.0185,-0.0164,-0.0000
