-0.2395,0.0684,-0.1704,0.0311,0.0167,-0.0177,0.0043,-0.0666,-0.0140,0.0099,-0.0380,0.0478,-0.0409,-0.0283,-0.0309,0.0054,0.0884,0.0205,-0.0013,-0.0045,0.0007,-0.0000
0.0088,0.0791,0.3233,0.2500,-0.0369,-0.1395,-0.1362,0.1277,-0.0205,-0.0540,-0.0564,0.0982,0.0387,0.0026,-0.0273,0.0265,-0.0117,0.0005,0.0002,-0.0075,-0.0022,-0.0000
0.7338,0.0810,0.3327,-0.2260,-0.2408,-0.0766,0.0027,-0.0485,-0.0719,-0.0324,0.0540,0.0075,-0.0854,-0.0082,0.0119,0.0012,0.0046,0.0051,0.0019,0.0015,0.0011,-0.0000
0.7774,-0.0842,-0.3865,-0.0778,0.3546,-0.1194,0.0173,0.0643,0.0178,0.0034,-0.0156,0.0048,0.0134,-0.0036,0.0158,-0.0020,0.0015,0.0068,-0.0053,-0.0019,0.0002,-0.0000
0.1255,0.0707,0.0686,0.3363,0.0852,-0.0905,0.0125,-0.1880,0.0459,0.0054,0.0891,-0.0094,0.0492,0.0390,-0.0483,0.0053,-0.0050,-0.0089,0.0224,0.0012,0.0005,-0.0000
0.3968,0.0925,-0.1502,0.4251,-0.2419,0.1521,0.1676,0.0632,0.0115,0.0100,-0.0510,-0.0106,0.0424,-0.0014,0.0127,-0.0060,0.0067,-0.0014,-0.0019,0.0033,0.0013,-0.0000
0.1520,0.4017,-0.3451,-0.2759,-0.1511,0.1139,-0.1743,-0.0312,0.0788,0.0341,-0.0137,-0.0086,0.0513,-0.0290,-0.0354,0.0027,-0.0130,-0.0019,-0.0016,0.0081,0.0048,-0.0000
-0.0619,-0.0644,0.2579,-0.0680,-0.0278,0.0033,-0.0123,0.1319,0.1480,0.1572,0.0695,-0.0070,-0.0096,0.0372,0.0155,-0.0088,0.0199,0.0070,0.0069,-0.0076,-0.0050,-0.0000
-0.1437,-0.2591,0.0887,-0.1850,-0.0340,0.0136,0.0885,-0.0063,-0.0175,-0.0298,0.0413,-0.0211,0.0682,0.0093,-0.0451,0.0212,-0.0157,0.0473,-0.0355,-0.0090,0.0015,-0.0000
-0.1408,-0.0297,-0.2948,-0.0948,-0.1013,-0.0100,-0.0380,-0.0846,-0.0994,0.0286,-0.0065,0.0416,0.0437,0.0687,0.0711,-0.0036,-0.0045,-0.0028,-0.0005,-0.0179,-0.0145,-0.0000
-0.1451,0.6946,0.2466,-0.0841,0.1761,0.0339,0.0640,0.0301,-0.1172,0.0502,-0.0437,-0.0668,-0.0145,0.0373,-0.0218,0.0062,-0.0047,-0.0090,-0.0041,-0.0045,-0.0004,-0.0000
0.0060,-0.3855,0.1499,0.0662,-0.0253,-0.0615,-0.0944,-0.0106,-0.0466,0.0166,-0.0189,-0.0771,0.0319,0.0021,-0.0041,-0.0404,0.0253,-0.0422,-0.0325,0.0063,0.0042,-0.0000
-0.1653,-0.0191,-0.2077,0.2106,0.0006,-0.0253,0.0141,-0.0471,0.0503,0.0579,0.0009,0.0199,-0.1184,-0.0368,-0.0144,0.0264,-0.0395,-0.0145,-0.0320,-0.0027,-0.0072,-0.0000
-0.1544,-0.2668,-0.1064,-0.1037,-0.0399,-0.0108,0.0351,0.0066,-0.0096,0.0168,-0.0305,-0.0079,-0.0217,-0.0032,-0.0006,0.0199,-0.0148,-0.0179,0.0240,-0.0350,0.0209,-0.0000
-0.1913,0.0557,0.0899,0.1846,0.0340,-0.0535,-0.0499,-0.0211,-0.0478,0.0324,0.0023,-0.0437,0.0096,-0.1041,0.0401,-0.0541,-0.0213,0.0370,0.0144,-0.0045,-0.0002,-0.0000
-0.2296,0.1573,-0.2327,0.0622,0.0054,0.0500,-0.0279,0.1128,0.0082,-0.1609,0.1151,-0.0582,-0.0185,-0.0136,0.0117,0.0081,0.0151,-0.0140,0.0030,-0.0101,-0.0049,-0.0000
-0.1106,0.0847,0.2518,-0.1957,0.0151,-0.0546,0.0743,-0.0786,0.1831,-0.1097,-0.0975,-0.0151,0.0032,0.0007,0.0277,-0.0203,-0.0032,-0.0067,0.0001,-0.0041,-0.0058,-0.0000
0.1631,-0.2819,0.2888,0.0521,0.1977,0.3679,-0.0828,-0.0475,-0.0136,-0.0251,-0.0095,0.0270,-0.0237,0.0041,0.0127,0.0110,-0.0021,0.0039,0.0043,0.0004,-0.0013,-0.0000
-0.2603,0.0345,0.0293,0.0401,0.0189,-0.0678,-0.0094,-0.0128,0.0089,0.0041,0.0070,-0.0134,0.0098,0.0112,0.0811,0.0653,0.0042,0.0080,-0.0027,0.0333,0.0118,-0.0000
-0.2156,0.0286,0.0582,-0.2232,0.0594,0.0274,0.1286,0.0210,-0.0370,0.0141,0.0609,0.1187,0.0445,-0.0593,-0.0027,-0.0267,-0.0054,-0.0329,0.0009,0.0143,0.0011,-0.0000
-0.0822,-0.4013,-0.0920,-0.1506,-0.0510,-0.0314,0.0282,0.0424,-0.0503,0.0135,-0.0500,-0.0586,-0.0060,-0.0173,-0.0467,0.0290,-0.0060,-0.0035,0.0342,0.0208,-0.0146,-0.0000
-0.2231,-0.0569,-0.1998,0.0265,-0.0138,-0.0035,-0.0122,0.0429,-0.0074,-0.0423,-0.0089,0.0322,-0.0672,0.0926,-0.0231,-0.0664,-0.0187,0.0195,0.0050,0.0200,0.0080,-0.0000
