-0.2743,0.6306,0.4400,0.0210,-0.0659,0.1552,-0.1971,0.0377,-0.0471,0.2376,-0.0959,0.0191,-0.0039,0.1195,0.0582,-0.0553,0.0389,-0.0118,0.0282,-0.0048,-0.0103,0.0151,-0.0012,0.0001,0.0063,-0.0000
-0.5585,0.0933,-0.2111,0.1395,-0.1796,0.2001,0.2666,0.0311,0.2440,0.1317,0.1341,0.0495,0.0321,0.0008,-0.0292,0.0461,0.0705,-0.0051,-0.0229,-0.0240,0.0107,0.0228,-0.0109,-0.0018,0.0067,-0.0000
-0.5634,0.0137,-0.3488,-0.0742,-0.1227,-0.1698,0.0173,0.1250,0.0888,-0.0462,-0.1194,0.0333,-0.0033,0.0816,0.0292,-0.0473,-0.0727,0.0506,0.0142,-0.0010,0.0705,0.0471,0.0253,0.0035,-0.0102,-0.0000
-0.6813,0.0093,-0.1893,0.0080,-0.0983,-0.0306,-0.0614,0.0813,-0.1787,0.1002,0.0321,0.1199,0.0507,-0.0448,-0.0533,-0.0297,-0.0571,-0.0519,-0.1049,0.0058,-0.0377,-0.0321,0.0223,-0.0027,-0.0107,-0.0000
-0.5321,-0.0516,-0.0444,0.0799,-0.0365,-0.1211,-0.3800,0.0131,-0.0500,-0.1553,0.1455,0.0023,-0.0074,0.0771,-0.0721,0.0894,0.0317,0.0068,0.0046,-0.0258,0.0098,0.0188,-0.0283,0.0109,0.0058,-0.0000
-0.4855,0.2632,0.0786,-0.0289,0.4329,-0.1084,-0.0754,-0.2559,0.2887,0.0249,-0.0527,-0.0146,-0.0110,-0.0066,0.0129,0.0289,-0.0335,0.0100,-0.0482,0.0282,-0.0152,-0.0152,0.0014,-0.0011,-0.0040,-0.0000
-0.4579,0.0522,0.1871,0.1192,0.3993,0.1332,0.2784,-0.0056,-0.2770,-0.0500,-0.0251,-0.0393,-0.0291,0.0715,-0.0587,0.0426,-0.0148,0.0017,0.0002,-0.0276,0.0239,0.0170,0.0054,0.0122,-0.0018,-0.0000
-0.5710,0.0368,-0.1636,0.0930,-0.2378,0.2188,-0.0826,-0.1143,-0.0367,-0.0291,-0.0658,-0.2666,0.0144,-0.1144,0.0275,0.0226,-0.0282,-0.0209,0.0160,0.0015,0.0096,-0.0174,0.0206,0.0038,0.0011,-0.0000
-0.6614,0.1648,-0.1265,-0.0227,0.1237,-0.0429,0.0355,-0.0612,-0.0350,-0.1962,-0.0005,0.1039,0.0601,-0.1158,0.0168,-0.0936,0.0577,-0.0432,0.0839,0.0044,-0.0221,0.0120,0.0008,-0.0289,0.0109,-0.0000
-0.5118,0.0116,-0.1169,-0.2205,-0.0001,-0.2089,0.1460,0.2132,-0.0343,0.0575,0.0180,-0.0739,-0.0226,0.0299,0.0924,0.0333,0.0028,0.0362,0.0423,0.0325,-0.0389,-0.0599,-0.0471,0.0170,0.0020,-0.0000
-0.0626,-0.2199,0.5033,0.0482,-0.2999,0.0384,0.1059,0.0258,0.1169,-0.2435,-0.1798,0.0525,-0.0663,0.0428,-0.0514,0.0165,-0.0062,-0.0119,-0.0236,-0.0081,-0.0431,-0.0129,-0.0074,0.0069,-0.0009,-0.0000
-0.0930,-0.3832,0.3683,-0.2986,-0.0303,0.0056,0.0302,-0.0905,0.0285,-0.0344,0.2311,-0.0567,-0.0947,0.0228,0.0768,-0.1043,-0.0160,-0.0130,-0.0248,-0.0434,0.0141,-0.0011,0.0152,0.0122,-0.0013,-0.0000
0.4658,0.3468,0.0267,0.1619,-0.1722,-0.0426,0.0741,-0.1798,-0.1233,-0.0774,0.0788,0.0608,-0.0103,-0.0141,0.1283,0.0343,0.0127,0.0101,-0.0205,0.0983,0.0014,0.0379,-0.0030,0.0285,-0.0120,-0.0000
0.1614,-0.6145,0.2124,0.4497,0.0301,-0.0496,-0.0008,0.0046,0.0279,0.0383,0.0599,-0.0492,0.1890,0.0735,-0.0101,-0.0524,-0.0182,0.0614,0.0220,0.0352,-0.0110,-0.0168,0.0066,-0.0232,-0.0018,-0.0000
0.0204,-0.6594,-0.2026,-0.0584,0.1205,0.3590,-0.1403,0.0116,-0.0172,0.0533,-0.0387,0.1258,-0.1310,-0.0542,0.0275,0.0134,0.0068,0.0871,0.0264,0.0267,-0.0086,-0.0059,-0.0001,0.0033,-0.0039,-0.0000
0.5354,0.4264,-0.0665,0.1095,-0.0713,-0.0156,0.0354,-0.0006,-0.0230,-0.0223,0.0719,0.0295,-0.1255,0.0202,-0.0026,0.0256,-0.0865,0.0270,0.0027,0.0021,0.0106,-0.0318,0.0138,-0.0650,0.0283,-0.0000
0.4390,-0.2254,-0.3522,0.0004,-0.0355,-0.0099,0.0124,-0.1979,-0.0602,0.0199,-0.1033,-0.0103,-0.0195,0.0802,-0.0274,-0.0662,0.0536,-0.0527,-0.0400,0.0026,0.0499,-0.0376,-0.0636,-0.0096,0.0023,-0.0000
0.5590,0.4939,0.0616,-0.0361,-0.0172,0.1096,-0.0129,0.0102,0.0678,-0.0238,0.0759,0.0486,0.0389,-0.0255,-0.0872,0.0000,-0.0397,-0.0095,0.0757,-0.0270,0.0233,-0.0524,-0.0108,0.0111,-0.0350,-0.0000
0.4229,-0.3412,-0.2464,-0.0724,-0.0755,-0.1586,0.0431,-0.2276,-0.0299,0.1247,-0.0417,0.0490,0.0238,0.0710,0.0224,0.0668,-0.0148,-0.0496,0.0662,-0.0619,-0.0430,0.0065,0.0414,0.0182,0.0039,-0.0000
0.5230,0.1944,-0.2643,0.0005,0.0208,-0.0730,0.0185,0.0328,0.0033,0.0392,0.0158,-0.1301,-0.1017,-0.0060,-0.1393,-0.0712,0.0155,0.0409,-0.0061,0.0064,-0.0692,0.0616,-0.0087,-0.0027,-0.0089,-0.0000
0.4832,0.0219,-0.1036,0.1898,0.1471,-0.0962,-0.0464,0.2205,0.0510,-0.0546,-0.0191,-0.0389,-0.0770,0.0062,0.0448,0.0073,0.1221,-0.0416,-0.0238,0.0010,0.0163,-0.0364,0.0644,0.0035,-0.0064,-0.0000
0.5589,0.0067,-0.0057,0.2918,0.1266,-0.0236,-0.0446,0.1422,0.0310,-0.0004,-0.0405,0.0146,0.0248,-0.1213,0.1205,-0.0097,-0.0583,-0.0172,-0.0273,-0.0881,-0.0053,0.0274,-0.0445,0.0233,0.0056,-0.0000
