0.4825,0.6788,0.5618,0.3408,0.7361,0.5068,0.8655,0.4300,0.7568,0.8437,0.7167,0.7661,0.8833,0.6717,0.7168,0.7202,0.7553,0.7175,0.7838,0.7885,0.6344,0.7472,0.5773,0.5766,0.8998,0.6341,0.6523
0.5707,0.5490,0.5607,0.5038,0.4541,0.8626,0.6794,0.5605,0.5007,0.5657,0.9195,0.5094,0.5852,0.7158,0.4875,0.6589,0.5427,0.6615,0.6643,0.6104,0.6492,0.5847,0.8237,0.6479,0.7134,0.6531,0.6182
0.3272,0.7098,0.5516,0.3217,0.7026,0.6562,0.8609,0.6477,0.6797,0.7651,0.6082,0.7149,0.8817,0.4433,0.7045,0.5397,0.5805,0.5493,0.6300,0.6702,0.4937,0.6327,0.4862,0.6062,0.8558,0.5165,0.5306
0.6937,0.1002,0.4705,0.3244,0.6864,0.3631,0.4972,0.5300,0.5437,0.5886,0.4867,0.5993,0.4855,0.5475,0.5319,0.6205,0.6502,0.5607,0.5753,0.6149,0.5957,0.6070,0.4444,0.6308,0.3621,0.4393,0.6192
0.7272,0.3300,0.5363,0.3904,0.6447,0.6809,0.5205,0.6058,0.5467,0.7010,0.8135,0.7646,0.6160,0.8045,0.7412,0.7167,0.6439,0.6967,0.6637,0.6842,0.8015,0.7235,0.8301,0.8666,0.4352,0.7073,0.7997
0.1122,0.7376,0.3048,0.3882,0.4314,0.4722,0.4481,0.7128,0.3513,0.4192,0.5007,0.4639,0.6692,0.3605,0.5941,0.2105,0.3166,0.3312,0.2867,0.3328,0.3529,0.3585,0.5638,0.5451,0.5930,0.4867,0.3565
0.5189,0.0577,0.7713,0.4427,0.5690,0.3930,0.6403,0.3962,0.6474,0.2595,0.5674,0.1568,0.4564,0.2702,0.0655,0.3639,0.3412,0.3172,0.3116,0.2797,0.2164,0.2242,0.2425,0.2086,0.4280,0.0841,0.1889
0.5640,0.6156,0.1699,0.3582,0.4044,0.5316,0.2595,0.6098,0.2776,0.7871,0.7063,0.8806,0.5243,0.9322,0.9159,0.8269,0.7965,0.9081,0.8863,0.8657,0.9310,0.9007,0.9466,0.9395,0.6163,0.9676,0.9200
0.7661,0.2838,0.5243,0.3729,0.6310,0.6040,0.4703,0.7312,0.4637,0.6689,0.8402,0.7516,0.5767,0.8247,0.7378,0.7531,0.6620,0.7174,0.7132,0.6960,0.8246,0.7301,0.8312,0.8809,0.3995,0.7114,0.8240
0.9007,0.0214,0.3156,0.2173,0.5961,0.2878,0.2641,0.3951,0.4378,0.7280,0.6251,0.7473,0.3923,0.8113,0.6456,0.8782,0.8152,0.7865,0.8091,0.8193,0.8423,0.8105,0.6185,0.7871,0.3428,0.6447,0.8529
0.3151,0.8513,0.0820,0.2853,0.5053,0.4741,0.3815,0.5768,0.3211,0.8086,0.4197,0.8798,0.7441,0.7489,0.9474,0.6632,0.7004,0.7896,0.7777,0.7977,0.7893,0.8317,0.7987,0.8661,0.7637,0.9038,0.7990
0.7233,0.5504,0.3366,0.2925,0.6754,0.3851,0.5294,0.4013,0.4787,0.9145,0.6816,0.9255,0.7086,0.8830,0.8695,0.9299,0.8990,0.9444,0.9506,0.9586,0.9242,0.9504,0.7127,0.8512,0.7405,0.8710,0.9286
0.4981,0.7815,0.2583,0.2436,0.6098,0.3189,0.4970,0.5043,0.4771,0.8968,0.6076,0.9311,0.7845,0.8631,0.9459,0.8282,0.8457,0.9097,0.9148,0.9164,0.8782,0.9294,0.7813,0.8672,0.8361,0.9376,0.8843
0.8337,0.3644,0.3560,0.2605,0.6844,0.2318,0.4898,0.3708,0.5295,0.9005,0.6811,0.9082,0.6287,0.9161,0.8283,0.9714,0.9370,0.9387,0.9665,0.9730,0.9440,0.9596,0.7114,0.8664,0.6436,0.8276,0.9550
0.4552,0.7389,0.3923,0.3259,0.6886,0.5882,0.7002,0.6966,0.5301,0.7960,0.6685,0.7943,0.8367,0.6410,0.7881,0.7044,0.7259,0.7603,0.7755,0.7907,0.6837,0.7723,0.5128,0.6737,0.8347,0.7103,0.6948
0.7712,-0.0159,0.6021,0.2875,0.7125,0.2640,0.5726,0.2312,0.6061,0.5814,0.5708,0.5312,0.4760,0.5631,0.3778,0.7292,0.7064,0.6368,0.6596,0.6609,0.5784,0.6115,0.2614,0.4302,0.4399,0.3697,0.5878
0.7094,0.5410,0.1700,0.2652,0.6046,0.4036,0.3394,0.4874,0.3946,0.8958,0.6487,0.9525,0.6470,0.9528,0.9374,0.9270,0.9096,0.9554,0.9567,0.9610,0.9767,0.9796,0.8674,0.9644,0.6629,0.9445,0.9820
0.6239,0.6834,0.2169,0.2867,0.5300,0.4330,0.4390,0.4713,0.4025,0.9248,0.7253,0.9522,0.6797,0.9241,0.9373,0.8926,0.8568,0.9405,0.9521,0.9514,0.9441,0.9597,0.8465,0.9063,0.7983,0.9634,0.9447
