0.2463,0.1081,0.2206,0.1899,0.3350,0.2833
0.2660,0.1205,0.3689,0.2684,0.4682,0.5368
0.0665,0.0367,0.0677,0.0446,0.1065,0.0774
0.1727,0.1010,0.1845,0.2280,0.2490,0.2960
0.2763,0.1308,0.2800,0.2757,0.5036,0.4319
0.3604,0.0721,0.3369,0.4212,0.2685,0.4288
0.3370,0.0958,0.3797,0.5420,0.4584,0.5965
0.0928,0.0095,0.0905,0.1257,0.0943,0.1365
0.0902,0.0408,0.1429,0.2070,0.1347,0.1207
0.2001,0.0093,0.2131,0.2814,0.2012,0.2480
0.1143,0.0419,0.1781,0.2606,0.1327,0.1793
0.3822,0.1488,0.5927,0.7825,0.4290,0.5636
0.4521,0.0518,0.5392,0.7934,0.4071,0.6446
0.4377,0.1055,0.4201,0.7202,0.3596,0.6403
0.4442,0.1010,0.5760,0.8431,0.4431,0.5360
0.4589,0.0640,0.5133,0.8160,0.3507,0.6730
