0.4054,0.2062,0.3932,0.3629,0.4229,0.5263,-0.0130,0.4710,0.4217,-0.2286
0.3018,0.3010,0.6108,0.5902,0.5172,0.4394,0.6722,0.4833,0.5700,0.8578
0.3423,0.4588,0.2205,0.1608,0.1058,0.1416,0.2612,0.3041,0.1315,0.1600
0.3748,0.5380,0.3939,0.3582,0.2872,0.2026,0.3982,0.3153,0.3014,0.4122
0.4239,0.6946,0.3484,0.2764,0.2273,0.1375,0.5627,0.2545,0.1982,0.3533
0.3616,0.7469,0.3659,0.1449,0.1548,0.1193,0.5189,0.2989,0.1319,0.3503
0.6886,0.5849,0.8359,0.7124,0.7875,0.8427,0.6463,0.8591,0.7900,0.4307
0.6756,0.3373,0.8854,0.9481,0.9024,0.9082,0.6630,0.8376,0.9692,0.7102
0.7860,0.5475,0.9161,0.9089,0.9273,0.9350,0.8370,0.9029,0.9362,0.6993
0.6438,0.3922,0.7817,0.8504,0.8420,0.8026,0.8316,0.7466,0.8511,0.6763
0.6696,0.4245,0.8721,0.8330,0.8342,0.8991,0.6062,0.9211,0.8872,0.5321
0.7244,0.3827,0.9046,0.9503,0.9276,0.9392,0.7110,0.9185,0.9689,0.6736
0.8034,0.5090,0.8804,0.9448,0.9679,0.9695,0.7930,0.9128,0.9607,0.5938
0.7139,0.4393,0.9188,0.9349,0.9165,0.9244,0.7717,0.8899,0.9612,0.7282
0.4972,0.4567,0.8428,0.7847,0.7278,0.7081,0.7801,0.7552,0.7982,0.8695
0.6603,0.5568,0.7773,0.8705,0.7845,0.7660,0.5471,0.6949,0.8724,0.5265
0.6903,0.4691,0.9287,0.9278,0.9138,0.9321,0.7433,0.8908,0.9654,0.6775
0.5780,0.4235,0.8041,0.8781,0.7687,0.7433,0.5674,0.7809,0.8553,0.6915
0.6457,0.4716,0.7322,0.8216,0.7573,0.7780,0.3900,0.7383,0.8308,0.3419
0.6894,0.2885,0.8533,0.9193,0.8819,0.8864,0.5233,0.8640,0.9306,0.5712
0.7207,0.5127,0.9186,0.8865,0.9016,0.9073,0.8401,0.9111,0.9186,0.7334
0.6737,0.4293,0.8922,0.9072,0.8736,0.8719,0.7553,0.8248,0.9267,0.8058
0.7288,0.4399,0.8623,0.9293,0.9199,0.9025,0.7542,0.8498,0.9345,0.7127
0.6811,0.3942,0.8005,0.9293,0.8569,0.8640,0.5279,0.8214,0.9219,0.5444
0.8211,0.5255,0.8636,0.9131,0.9568,0.9858,0.7333,0.8907,0.9456,0.4771
0.6669,0.4116,0.9076,0.9292,0.9013,0.9424,0.5826,0.8815,0.9689,0.5403
0.5819,0.3945,0.8986,0.9222,0.8579,0.8609,0.6339,0.8215,0.9423,0.7551
0.7078,0.6293,0.9358,0.8044,0.8238,0.9079,0.6746,0.8711,0.8910,0.5571
0.7654,0.5223,0.9087,0.9083,0.9305,0.9338,0.8360,0.9277,0.9293,0.7133
