0.3717,0.1771,0.3432,0.4113,0.4812,0.3914
0.4447,0.1532,0.5667,0.6592,0.7149,0.5645
0.0942,0.1262,0.2633,0.3831,0.3508,0.5242
0.3167,0.0962,0.2640,0.2550,0.4387,0.2958
0.2337,0.1355,0.2721,0.2568,0.6218,0.5910
0.3498,0.0730,0.2668,0.3538,0.4397,0.4962
0.3058,0.1858,0.4405,0.6284,0.5821,0.7323
0.3314,0.0445,0.3569,0.5488,0.2488,0.5228
0.2592,0.0963,0.3585,0.5800,0.2249,0.5279
0.3575,0.0796,0.4728,0.7525,0.3205,0.5957
0.5252,0.0979,0.5210,0.8244,0.5608,0.7219
0.5222,0.0690,0.6270,0.8731,0.5630,0.6611
0.5337,0.0790,0.5092,0.8403,0.4861,0.7250
0.4573,0.0163,0.4127,0.6563,0.3999,0.6342
0.4074,0.1215,0.4072,0.6886,0.3570,0.5438
0.4438,0.1216,0.5820,0.9004,0.4486,0.5905
0.5019,0.0690,0.5489,0.8188,0.4490,0.6124
0.4724,0.0851,0.5332,0.8109,0.4394,0.6202
0.4811,0.0831,0.6315,0.9021,0.4989,0.6339
0.4794,0.0770,0.5821,0.9034,0.4287,0.6942
0.4873,0.0731,0.5852,0.8741,0.4541,0.6384
0.4945,0.0544,0.6092,0.8292,0.5074,0.5353
0.4872,0.0713,0.5784,0.8851,0.4234,0.6693
0.4568,0.1062,0.5717,0.8971,0.4538,0.6723
0.5171,0.1120,0.5270,0.8265,0.5634,0.7783
0.3864,0.1001,0.5825,0.9055,0.3662,0.6795
0.4563,0.0983,0.5907,0.9038,0.4026,0.6445
0.5150,0.0901,0.5825,0.8829,0.4583,0.6461
0.4867,0.0878,0.5825,0.8784,0.4392,0.6348
0.4702,0.0948,0.5788,0.8997,0.4451,0.6446
0.5045,0.0961,0.6136,0.9080,0.4699,0.6190
0.5312,0.0718,0.5939,0.8842,0.4835,0.6659
