0.8680,0.5658,0.5913,0.0426,0.3288,0.3574,0.4073,0.5996,0.4360,0.4354,0.4662,0.6445,0.5641,0.3778,0.7269,0.6055,0.5215,0.5751,0.5983,0.3716,0.4335,0.5661,0.3935,0.4665,0.5678,0.6212,0.4918,0.5138,0.4711,0.4942,0.2650,0.2928,0.4831,0.4639,0.6401,0.4249,0.5025,0.2470,0.4148,0.5073,0.5246
0.0343,0.4222,0.6028,0.5691,0.7749,0.7650,0.6621,0.6777,0.5791,0.5977,0.6592,0.3305,0.5948,0.7086,0.3932,0.5960,0.4006,0.2985,0.5601,0.3352,0.3493,0.1125,0.5872,0.2152,0.2341,0.1488,0.2297,0.1557,0.4279,0.2739,0.6767,0.3797,0.2109,0.2989,0.1328,0.3346,0.3454,0.5864,0.2642,0.1766,0.1633
0.3962,0.5450,0.3447,0.1791,0.2728,0.3038,0.4845,0.6865,0.3130,0.5292,0.3651,0.7894,0.5165,0.5512,0.7100,0.5710,0.6483,0.7564,0.5442,0.7062,0.7912,0.8495,0.4832,0.8552,0.8226,0.8128,0.7914,0.8030,0.6931,0.6860,0.5452,0.7646,0.7905,0.7854,0.8284,0.7938,0.8213,0.3796,0.7960,0.8272,0.8051
0.5096,0.5537,0.6665,0.3131,0.6708,0.6693,0.6946,0.7777,0.6486,0.6987,0.6656,0.6165,0.7573,0.5292,0.7212,0.5578,0.7678,0.5336,0.5991,0.7267,0.4974,0.6189,0.7435,0.6109,0.6302,0.5026,0.6589,0.5490,0.7919,0.6411,0.8399,0.6991,0.6355,0.7383,0.5277,0.6270,0.7662,0.6271,0.6699,0.6417,0.6266
0.5226,0.3569,0.3035,0.0792,0.1802,0.1397,0.3892,0.5338,0.4176,0.4072,0.2328,0.7991,0.4478,0.4336,0.6744,0.5806,0.7061,0.8440,0.2989,0.8942,0.7674,0.9037,0.4562,0.8600,0.9311,0.9039,0.8996,0.8673,0.8006,0.8749,0.6715,0.8259,0.8789,0.8858,0.8773,0.8313,0.8946,0.4504,0.8948,0.9132,0.8994
0.3261,0.2337,0.3898,0.4502,0.4424,0.4084,0.5001,0.5867,0.4114,0.4017,0.5330,0.7151,0.3615,0.8584,0.5206,0.8527,0.5171,0.8813,0.4480,0.7167,0.8864,0.7220,0.5773,0.8352,0.8009,0.8653,0.8174,0.8810,0.5324,0.7812,0.5479,0.8159,0.8479,0.6997,0.7557,0.8409,0.6672,0.7525,0.8078,0.7960,0.7977
0.3774,0.4128,0.5229,0.2670,0.6033,0.5541,0.5752,0.6521,0.3973,0.4123,0.6513,0.5406,0.4975,0.8605,0.4266,0.8593,0.4370,0.7934,0.6594,0.6411,0.8022,0.5475,0.7524,0.7209,0.6560,0.7560,0.7067,0.7510,0.5979,0.7782,0.5056,0.6573,0.7221,0.6326,0.5723,0.6370,0.4558,0.7839,0.6686,0.6551,0.6923
0.3716,0.5868,0.5605,0.1499,0.5416,0.5384,0.6363,0.7122,0.4593,0.4288,0.4883,0.5173,0.6967,0.5192,0.7026,0.6146,0.7375,0.6379,0.6069,0.5797,0.5550,0.6328,0.4763,0.5925,0.6608,0.6096,0.5309,0.5782,0.6716,0.4753,0.6155,0.5703,0.5483,0.6215,0.6721,0.6584,0.7248,0.2942,0.5898,0.5812,0.5433
0.4191,0.2009,0.3546,0.2662,0.4029,0.3762,0.3469,0.4327,0.3086,0.4708,0.5327,0.6482,0.2926,0.7826,0.2936,0.8032,0.4599,0.8003,0.4496,0.8091,0.8507,0.6849,0.7422,0.8309,0.7647,0.8186,0.8549,0.8577,0.7409,0.9102,0.5856,0.8307,0.8625,0.8015,0.6231,0.7300,0.6630,0.8241,0.8477,0.8193,0.8564
0.7569,0.5733,0.5212,-0.0166,0.3177,0.2459,0.3582,0.5493,0.2661,0.2519,0.5079,0.6505,0.5605,0.5040,0.6435,0.6485,0.5042,0.6895,0.5503,0.5597,0.6762,0.7592,0.6351,0.7144,0.7228,0.7951,0.7085,0.7232,0.5327,0.7420,0.2105,0.5217,0.7128,0.7176,0.7877,0.5739,0.5958,0.3450,0.6551,0.7427,0.7683
0.5045,0.2626,0.2732,0.1598,0.2161,0.1555,0.3091,0.5072,0.2073,0.3621,0.3970,0.8041,0.2884,0.6969,0.5199,0.7421,0.4811,0.9219,0.3874,0.8603,0.9153,0.9102,0.5868,0.9523,0.9365,0.9759,0.9572,0.9655,0.7128,0.9427,0.5325,0.8815,0.9632,0.8700,0.8633,0.8459,0.8137,0.6481,0.9304,0.9551,0.9638
0.4608,0.1452,0.1239,0.2206,0.1188,0.1234,0.2881,0.4462,0.3142,0.4673,0.3122,0.8141,0.2690,0.6371,0.4985,0.6458,0.5934,0.8944,0.2468,0.9490,0.9064,0.9022,0.5779,0.9602,0.9410,0.9401,0.9881,0.9722,0.8461,0.9729,0.7062,0.9554,0.9930,0.9331,0.8223,0.8867,0.8734,0.7460,0.9809,0.9753,0.9845
0.3605,0.1707,0.1232,0.2406,0.1388,0.1292,0.3503,0.5162,0.2644,0.4183,0.2311,0.7938,0.2765,0.6668,0.5096,0.6896,0.5599,0.9293,0.2875,0.9164,0.9357,0.8818,0.5480,0.9682,0.9541,0.9534,0.9665,0.9868,0.8018,0.9342,0.7063,0.9680,0.9869,0.9158,0.8468,0.9374,0.8748,0.7517,0.9832,0.9663,0.9678
0.3457,0.3245,0.2380,0.2461,0.2664,0.2994,0.4963,0.5914,0.3986,0.4355,0.3557,0.7761,0.4172,0.5549,0.6022,0.5768,0.6687,0.8698,0.3292,0.9225,0.8654,0.8742,0.5211,0.9295,0.9388,0.8990,0.9229,0.9394,0.8665,0.9008,0.7600,0.9477,0.9477,0.9333,0.8579,0.9417,0.9227,0.6902,0.9697,0.9454,0.9376
0.1945,0.0563,0.1387,0.4111,0.2854,0.2873,0.3190,0.3360,0.2483,0.4330,0.4236,0.6528,0.1876,0.7608,0.2773,0.7225,0.4360,0.8382,0.2998,0.8701,0.8935,0.6714,0.6422,0.8605,0.8075,0.8154,0.8715,0.8914,0.7740,0.9005,0.7398,0.9351,0.8965,0.8084,0.6334,0.8511,0.7161,0.9166,0.9046,0.8348,0.8552
