0.4975,0.4674,0.7750,0.5471,0.6916,0.4355,0.6315,0.4127,0.5808
0.3742,0.4649,0.4978,0.2914,0.4020,0.5055,0.3978,0.5316,0.2657
0.5960,0.5763,0.8218,0.6214,0.7715,0.5686,0.6361,0.7270,0.7034
0.4817,0.4937,0.5497,0.6675,0.6490,0.7151,0.6785,0.7724,0.6634
0.7163,0.4126,0.7460,0.8584,0.9382,0.5556,0.8549,0.7360,0.9102
0.5710,0.3196,0.4822,0.8592,0.6676,0.7681,0.7647,0.8728,0.8337
0.4874,0.2900,0.3589,0.8608,0.7324,0.6966,0.8031,0.7859,0.8426
0.6022,0.4990,0.5150,0.8215,0.6418,0.7043,0.7280,0.9040,0.8492
0.6603,0.4403,0.3430,0.8282,0.7707,0.6295,0.8075,0.7994,0.8153
0.5545,0.5021,0.5719,0.6091,0.6830,0.4864,0.6417,0.4976,0.6339
0.5214,0.2292,0.3804,0.8366,0.7087,0.6438,0.7802,0.7628,0.8325
0.6090,0.6274,0.5671,0.4126,0.6131,0.3547,0.5328,0.5043,0.3842
0.4636,0.3979,0.3069,0.5865,0.5292,0.4883,0.5823,0.6059,0.5897
0.3786,0.2905,0.3551,0.3435,0.4403,0.3137,0.3978,0.3209,0.3873
0.5147,0.4240,0.6050,0.9175,0.8122,0.6302,0.8356,0.7537,0.9188
0.7119,0.4406,0.3250,0.8078,0.7443,0.6752,0.7758,0.8084,0.7843
0.6639,0.3168,0.4925,0.9440,0.8735,0.7107,0.9199,0.7766,0.9281
0.6752,0.3416,0.4979,0.9274,0.8061,0.7898,0.8260,0.8795,0.9289
0.5912,0.2366,0.3812,0.9416,0.8176,0.7372,0.8785,0.8423,0.9333
0.5660,0.2956,0.4649,0.9535,0.7813,0.7637,0.8512,0.8918,0.9450
0.7166,0.2901,0.5207,0.9497,0.9161,0.7010,0.9054,0.8090,0.9642
0.5778,0.4583,0.6359,0.9405,0.7855,0.8054,0.8350,0.8575,0.9274
0.6789,0.2744,0.3782,0.8097,0.8143,0.6982,0.7919,0.7951,0.8297
0.5904,0.3094,0.4934,0.9413,0.7853,0.7682,0.8341,0.9022,0.9410
0.5087,0.2877,0.5154,0.9443,0.7821,0.7181,0.8606,0.8351,0.9365
