0.5481,0.6017,0.5501,0.0840,0.3555,0.3123,0.4586,0.4420,0.5887,0.1493,0.4878,0.4311,0.5110,0.3264,0.6973,0.3966,0.5797,0.4014,0.4146,0.2876,0.3394,0.5209,0.5064,0.4011,0.4651,0.4875,0.3723,0.4024,0.3868,0.3385,0.2006,0.2331,0.3675,0.3952,0.6176,0.3955,0.5020,0.0159,0.3493,0.4289,0.4083
0.1738,0.3293,0.2899,0.4327,0.4049,0.4547,0.5669,0.6362,0.3951,0.4956,0.4230,0.6547,0.4726,0.6238,0.5090,0.6191,0.6167,0.7866,0.4600,0.7818,0.7429,0.7095,0.4265,0.7692,0.7865,0.7454,0.7532,0.7919,0.7809,0.7129,0.7810,0.8395,0.7843,0.7632,0.6777,0.8441,0.7888,0.6642,0.8172,0.7637,0.7396
0.4047,0.5734,0.4612,0.0615,0.3696,0.3233,0.5150,0.6629,0.2938,0.3047,0.4105,0.6709,0.5892,0.5502,0.7149,0.6360,0.6950,0.7665,0.5067,0.6650,0.6977,0.8202,0.4568,0.7614,0.8131,0.8079,0.7240,0.7586,0.6541,0.6203,0.5244,0.6657,0.7278,0.7252,0.8303,0.7477,0.8068,0.2761,0.7242,0.7744,0.7454
0.4253,0.2816,0.3507,0.2718,0.3677,0.3832,0.4489,0.3756,0.4519,0.4803,0.4517,0.6003,0.3499,0.5839,0.4520,0.5671,0.5524,0.6173,0.4009,0.7763,0.6546,0.6380,0.5634,0.6720,0.6598,0.6441,0.7529,0.6917,0.7652,0.8035,0.6502,0.7311,0.7417,0.7227,0.5242,0.6281,0.6576,0.6911,0.7396,0.7112,0.7260
0.4593,0.3481,0.2164,0.1965,0.1817,0.2131,0.3887,0.4666,0.2824,0.4423,0.3447,0.8111,0.3779,0.4298,0.5653,0.4979,0.6210,0.7794,0.2360,0.8518,0.7640,0.8673,0.5743,0.8542,0.8831,0.8542,0.8782,0.8723,0.8207,0.8794,0.6313,0.8460,0.8982,0.9214,0.8276,0.8314,0.8659,0.5840,0.9020,0.9071,0.9071
0.4163,0.1757,0.1274,0.1855,0.1266,0.1350,0.2726,0.3916,0.2476,0.4115,0.2788,0.7264,0.2633,0.5072,0.4505,0.5303,0.5298,0.7586,0.2198,0.8080,0.7639,0.7816,0.5099,0.8082,0.7998,0.7983,0.8424,0.8202,0.7390,0.8288,0.5997,0.8059,0.8422,0.8065,0.7154,0.7490,0.7554,0.6197,0.8367,0.8325,0.8368
0.2892,0.3237,0.2583,0.1741,0.2845,0.2811,0.4435,0.5408,0.3259,0.3647,0.3072,0.6304,0.4065,0.4636,0.5260,0.4775,0.5663,0.6806,0.3504,0.6824,0.6560,0.6729,0.3392,0.7161,0.7266,0.6867,0.6954,0.7078,0.6664,0.6562,0.6119,0.7161,0.7088,0.7038,0.6633,0.7264,0.7226,0.4663,0.7289,0.7144,0.7030
-0.0221,0.0357,0.1284,0.3006,0.2417,0.2223,0.2787,0.3303,0.2616,0.2304,0.2178,0.3228,0.1730,0.4567,0.1954,0.4304,0.2660,0.4769,0.2395,0.4141,0.4805,0.3232,0.2959,0.4233,0.4127,0.4197,0.4024,0.4512,0.3561,0.3809,0.4419,0.4784,0.4260,0.3382,0.3393,0.4824,0.3558,0.4569,0.4363,0.3893,0.3835
0.2400,0.2643,0.3257,0.3267,0.3541,0.3119,0.5015,0.5670,0.4204,0.3498,0.3009,0.6705,0.3930,0.6696,0.5397,0.6771,0.5991,0.8244,0.3851,0.7599,0.8092,0.7217,0.3973,0.8093,0.8204,0.8120,0.7585,0.8388,0.6933,0.7191,0.7063,0.8134,0.8034,0.7409,0.7712,0.8659,0.7656,0.6105,0.8180,0.7913,0.7767
0.3062,0.3252,0.3008,0.1385,0.2557,0.2025,0.3379,0.4520,0.2273,0.2836,0.2894,0.4973,0.3580,0.4620,0.4465,0.5270,0.4095,0.6002,0.3587,0.5049,0.5715,0.5522,0.4078,0.5779,0.5923,0.6081,0.5558,0.5856,0.4166,0.5127,0.3888,0.5173,0.5595,0.4999,0.5850,0.5578,0.5415,0.3420,0.5407,0.5643,0.5569
0.5454,0.2702,0.1580,-0.0361,-0.0502,-0.0737,0.0455,0.1387,0.1458,0.1604,0.1864,0.4572,0.1854,0.1011,0.3925,0.2153,0.3019,0.3437,0.1567,0.3588,0.3376,0.5552,0.2964,0.4223,0.4504,0.4558,0.4440,0.4170,0.3467,0.4317,0.0916,0.3098,0.4346,0.4889,0.5188,0.3250,0.4484,0.0708,0.4173,0.4927,0.4907
0.0545,0.0418,0.1391,0.2516,0.2025,0.2023,0.1779,0.1984,0.1811,0.2264,0.1846,0.2068,0.1319,0.3231,0.0627,0.3022,0.1314,0.2818,0.2207,0.2426,0.3102,0.1450,0.2839,0.2542,0.2068,0.2417,0.2377,0.2598,0.2190,0.2620,0.2364,0.2689,0.2529,0.1997,0.1729,0.2573,0.1340,0.3506,0.2387,0.2105,0.2272
0.4544,0.2117,0.1902,0.1442,0.1355,0.1400,0.2562,0.3317,0.2963,0.4010,0.3347,0.6840,0.2354,0.5190,0.4497,0.5291,0.5106,0.7320,0.2268,0.7934,0.7464,0.7689,0.5232,0.7937,0.7850,0.7865,0.8283,0.7988,0.7117,0.8340,0.5701,0.7757,0.8251,0.7874,0.6844,0.7092,0.7305,0.5822,0.8137,0.8163,0.8290
0.5675,0.4097,0.4030,0.1388,0.3285,0.3476,0.4505,0.4298,0.4470,0.3879,0.4284,0.6047,0.4270,0.4323,0.5878,0.4501,0.6563,0.5536,0.3405,0.7670,0.5528,0.6950,0.5182,0.6439,0.6768,0.6257,0.7187,0.6507,0.7909,0.7719,0.5966,0.6754,0.7114,0.7432,0.6282,0.6456,0.7217,0.5180,0.7145,0.7130,0.7220
