0.6585,0.7895,0.6720,0.5275,0.4973,0.5659,0.4394,0.6956,0.5656
0.5657,0.5722,0.8763,0.6764,0.8289,0.4425,0.7976,0.4311,0.7031
0.7046,0.4921,0.6079,0.8155,0.8901,0.5412,0.8901,0.6626,0.8120
0.7587,0.3875,0.5051,0.9723,0.9167,0.7419,0.9230,0.7621,0.9528
0.6090,0.4438,0.6499,0.9654,0.8772,0.7230,0.8818,0.8467,0.9761
0.6722,0.2317,0.4064,0.9571,0.8376,0.7697,0.8754,0.8870,0.9447
0.5092,0.5697,0.7593,0.4741,0.5021,0.7027,0.4540,0.7571,0.4822
0.3464,0.2344,0.4710,0.8767,0.6855,0.6379,0.8257,0.7187,0.8589
0.6055,0.5376,0.6612,0.9400,0.8830,0.6695,0.9168,0.7048,0.9304
0.6690,0.2878,0.4643,0.9753,0.8623,0.7750,0.8963,0.8734,0.9734
0.7513,0.3292,0.5235,0.9359,0.9020,0.7179,0.8883,0.8094,0.9441
0.3588,0.4749,0.8275,0.6656,0.6059,0.7194,0.6365,0.7553,0.6840
0.5985,0.4425,0.3953,0.8187,0.7674,0.6370,0.8312,0.7928,0.8015
