0.2736,0.0587,0.4113,0.6965,0.5304,0.4984,0.5063,0.2599,0.6933,0.2066,0.5619,0.3715,0.1658,0.3824,0.4939,0.7550,0.4412,0.4186,0.8223,0.7466,0.2734,0.8311,0.6959,0.8918,0.9762,0.9442,0.8948,0.9552,0.6730,0.8440,0.8686,0.9425,0.9144,0.9259,0.9706,0.8812,0.8528,0.9709,0.4846,0.9298,0.7655,0.8841,0.9520,0.9265,0.9634,0.9620,0.9580
0.2802,0.1011,0.4717,0.5824,0.7087,0.5477,0.5461,0.2916,0.8264,0.4591,0.5074,0.5607,0.3776,0.3638,0.3009,0.7254,0.7147,0.5829,0.6995,0.8013,0.5808,0.8477,0.7566,0.8374,0.8586,0.8972,0.9237,0.8437,0.5793,0.6368,0.7831,0.8752,0.7896,0.8515,0.8569,0.8084,0.8247,0.8545,0.4903,0.8237,0.8388,0.9234,0.8830,0.8137,0.8662,0.8658,0.8850
0.4451,0.3894,0.4818,0.1865,0.3890,0.5676,0.6735,0.6775,0.6248,0.6566,0.4273,0.4985,0.4441,0.6701,0.5892,0.6698,0.6087,0.6136,0.5696,0.5475,0.6641,0.5461,0.3748,0.4526,0.3374,0.3904,0.4787,0.2945,0.4271,0.3055,0.4618,0.3619,0.4680,0.3780,0.3499,0.4371,0.4748,0.3358,0.4683,0.4109,0.5222,0.4203,0.4205,0.3816,0.3720,0.3952,0.3857
0.4955,0.4477,0.3806,0.0510,0.2084,0.4165,0.5616,0.6145,0.4846,0.5305,0.5930,0.3542,0.4671,0.6306,0.5470,0.4812,0.4548,0.4756,0.4667,0.4933,0.4795,0.3181,0.1922,0.4572,0.3936,0.3394,0.3494,0.3511,0.5310,0.2451,0.4987,0.2983,0.4031,0.3580,0.2962,0.3865,0.2412,0.4027,0.5037,0.3952,0.3046,0.2155,0.3409,0.4323,0.3323,0.3408,0.2789
0.3397,0.1514,0.5883,0.4890,0.7513,0.6825,0.4787,0.4692,0.9233,0.4314,0.6785,0.6477,0.4034,0.3722,0.5374,0.5629,0.6656,0.5300,0.5279,0.8546,0.6490,0.7741,0.8203,0.8860,0.8694,0.9016,0.9237,0.8404,0.6384,0.6273,0.8404,0.8459,0.7229,0.8185,0.8167,0.7863,0.7215,0.8776,0.5751,0.8086,0.7124,0.8711,0.8749,0.8393,0.8272,0.8260,0.8333
0.4472,0.3155,0.6309,0.3879,0.6313,0.7497,0.6928,0.6415,0.8478,0.5266,0.6792,0.7190,0.5211,0.4868,0.6278,0.5082,0.6362,0.6210,0.4534,0.7232,0.6858,0.6129,0.6374,0.7623,0.6903,0.7374,0.7674,0.6960,0.6732,0.5653,0.8013,0.6717,0.5426,0.6273,0.5983,0.6218,0.4354,0.7366,0.6341,0.6499,0.5617,0.6866,0.6975,0.7120,0.6333,0.6259,0.6303
0.1629,0.0242,0.7150,0.6809,0.4792,0.6524,0.7449,0.4794,0.5154,0.3106,0.6329,0.5685,0.3617,0.6217,0.6562,0.7626,0.6328,0.6583,0.8317,0.4958,0.5051,0.6076,0.5074,0.6017,0.7269,0.6656,0.5678,0.7596,0.4685,0.7887,0.6615,0.6991,0.7215,0.7002,0.7531,0.6001,0.7424,0.7214,0.4264,0.6579,0.5596,0.5720,0.6560,0.6481,0.7056,0.6961,0.6981
0.3473,0.2287,0.4282,0.5201,0.5502,0.3396,0.5829,0.3818,0.8000,0.5545,0.3462,0.4143,0.2675,0.4850,0.4578,0.8387,0.7100,0.5646,0.8406,0.8922,0.6017,0.9217,0.6610,0.8459,0.8713,0.8543,0.9002,0.7884,0.6489,0.6466,0.7533,0.8300,0.9036,0.8763,0.8759,0.8894,0.8633,0.8449,0.4212,0.8962,0.8375,0.8776,0.9127,0.8487,0.8847,0.9034,0.8922
0.5211,0.3599,0.2079,0.4068,0.3165,0.1838,0.4912,0.3076,0.7257,0.5731,0.3518,0.1845,0.1434,0.4401,0.4655,0.8159,0.5852,0.4646,0.8540,0.8264,0.3897,0.9451,0.5153,0.9217,0.9103,0.8683,0.8887,0.8018,0.8104,0.6137,0.8057,0.8111,0.9799,0.9337,0.8984,0.9819,0.8315,0.9047,0.5332,0.9697,0.8653,0.7984,0.9404,0.9463,0.9206,0.9453,0.9038
0.4077,0.2114,0.4321,0.5979,0.3786,0.4891,0.6308,0.4109,0.6474,0.3804,0.5983,0.3474,0.2133,0.4819,0.5397,0.8266,0.4938,0.5549,0.8174,0.7022,0.2978,0.7952,0.5521,0.8740,0.9352,0.8672,0.8113,0.8765,0.7505,0.7777,0.8504,0.8581,0.9202,0.8826,0.9090,0.8786,0.7815,0.9258,0.5466,0.9188,0.7828,0.7514,0.8956,0.9124,0.9045,0.9139,0.8806
-0.3949,-0.5212,0.6938,0.9261,0.8448,0.5469,0.4615,0.0011,0.4820,-0.0650,0.4434,0.5019,0.1377,0.2288,0.3154,0.6117,0.5926,0.5287,0.6632,0.4840,0.4034,0.5367,0.8603,0.4043,0.6158,0.6580,0.6255,0.7198,0.0024,0.8371,0.3971,0.7619,0.5317,0.6169,0.7375,0.4224,0.8451,0.5928,-0.0214,0.4927,0.5053,0.8242,0.6320,0.4417,0.6827,0.6468,0.7447
0.6554,0.5085,0.1276,0.2471,0.3515,0.3018,0.4730,0.4043,0.8399,0.6856,0.3860,0.2958,0.2784,0.4029,0.3431,0.7206,0.5908,0.4286,0.6969,0.8494,0.5286,0.9362,0.5064,0.9608,0.8783,0.8680,0.9186,0.7637,0.8659,0.4532,0.8100,0.7658,0.9149,0.8927,0.8290,0.9717,0.7295,0.8826,0.6460,0.9383,0.8806,0.7782,0.9134,0.9433,0.8715,0.8970,0.8474
0.3647,0.1606,0.4440,0.6115,0.5834,0.5739,0.4992,0.3598,0.8098,0.2886,0.6075,0.4735,0.2428,0.3759,0.5414,0.6742,0.4417,0.4000,0.7247,0.8212,0.4075,0.8026,0.7217,0.9319,0.9702,0.9502,0.9260,0.9348,0.7368,0.7768,0.9048,0.9169,0.8785,0.9099,0.9316,0.8867,0.7559,0.9773,0.5476,0.9302,0.7520,0.8769,0.9549,0.9420,0.9402,0.9416,0.9312
0.5471,0.3814,0.1800,0.4242,0.2720,0.2698,0.4781,0.3191,0.7010,0.5077,0.4568,0.1679,0.1334,0.4107,0.4577,0.8003,0.4686,0.3807,0.8140,0.7958,0.2718,0.9119,0.4948,0.9432,0.9378,0.8818,0.8784,0.8367,0.8576,0.6429,0.8660,0.8302,0.9793,0.9268,0.9055,0.9808,0.7838,0.9372,0.5741,0.9806,0.8461,0.7775,0.9424,0.9743,0.9290,0.9509,0.9011
0.2718,0.0610,0.3309,0.6411,0.6851,0.4991,0.3834,0.2045,0.8247,0.3596,0.5021,0.4391,0.2396,0.2439,0.3646,0.7016,0.6244,0.4265,0.7298,0.8307,0.4986,0.8793,0.7842,0.9161,0.9615,0.9902,0.9767,0.9451,0.6542,0.7528,0.8562,0.9523,0.8781,0.9385,0.9630,0.8881,0.8811,0.9659,0.4964,0.9145,0.8229,0.9698,0.9750,0.9164,0.9641,0.9591,0.9795
0.2900,-0.0092,0.4529,0.7349,0.5432,0.4993,0.5242,0.2275,0.6517,0.1759,0.5853,0.3722,0.2067,0.3764,0.5134,0.7378,0.4339,0.4598,0.7689,0.6749,0.3464,0.7509,0.6725,0.8250,0.9076,0.8916,0.8269,0.8984,0.6256,0.9152,0.8420,0.9004,0.8565,0.8625,0.9169,0.8136,0.8037,0.9238,0.6232,0.8701,0.6672,0.8304,0.8960,0.8631,0.8988,0.8963,0.9070
0.2104,0.0854,0.5045,0.6117,0.5744,0.3787,0.5715,0.2906,0.7319,0.4386,0.3908,0.4213,0.2700,0.4474,0.4837,0.8161,0.6612,0.5790,0.8673,0.8306,0.5220,0.8631,0.6940,0.7881,0.8391,0.8292,0.8569,0.7853,0.5512,0.7058,0.6848,0.8336,0.8590,0.8511,0.8691,0.8315,0.8882,0.8296,0.3165,0.8459,0.8097,0.8752,0.8881,0.8096,0.8804,0.8868,0.8959
0.5182,0.4071,0.2393,0.2191,0.3871,0.3874,0.5364,0.5122,0.8173,0.6293,0.4151,0.3993,0.3314,0.3994,0.3738,0.6693,0.6306,0.5511,0.6872,0.8481,0.5136,0.8299,0.5285,0.8026,0.7064,0.7200,0.7878,0.5934,0.7036,0.3626,0.6718,0.6199,0.7809,0.8191,0.7061,0.8159,0.7072,0.7074,0.4878,0.7761,0.7349,0.6856,0.7831,0.7700,0.7115,0.7384,0.7148
0.2656,0.0568,0.2750,0.6807,0.5698,0.3967,0.3749,0.1277,0.7407,0.3118,0.4905,0.3310,0.1337,0.3034,0.3783,0.7697,0.5501,0.3765,0.8018,0.8212,0.3595,0.8780,0.7347,0.9038,0.9714,0.9582,0.9368,0.9411,0.6626,0.8034,0.8398,0.9516,0.9234,0.9426,0.9778,0.9080,0.8859,0.9728,0.4564,0.9398,0.8305,0.9364,0.9790,0.9330,0.9816,0.9797,0.9849
0.2593,0.0718,0.4044,0.6547,0.4729,0.3296,0.5367,0.2274,0.6597,0.3831,0.4368,0.2401,0.1363,0.4082,0.5023,0.8353,0.6096,0.4921,0.9045,0.7776,0.3984,0.9217,0.6633,0.8460,0.9248,0.8946,0.8783,0.8826,0.6351,0.7859,0.7814,0.8918,0.9574,0.9313,0.9678,0.8997,0.9297,0.9112,0.4249,0.9230,0.8316,0.8830,0.9409,0.8908,0.9508,0.9556,0.9530
