0.3780,0.2513,0.2089,0.1912,0.2400,0.3317,0.3756,0.3212,0.2701,0.3029,0.3194,0.3071,0.3151,0.2374,0.3366,0.3053,0.2930
0.3301,0.3968,0.3976,0.3763,0.3337,0.3382,0.3049,0.4158,0.2718,0.2672,0.2692,0.3633,0.3961,0.3391,0.2808,0.3259,0.3110
0.2413,0.5269,0.5866,0.4826,0.8174,0.7363,0.7741,0.4805,0.7958,0.7692,0.7455,0.6463,0.4888,0.6759,0.6805,0.6994,0.7415
0.2980,0.1669,0.2467,0.1586,0.3389,0.4281,0.4264,0.2653,0.3709,0.4197,0.4298,0.4305,0.4385,0.3279,0.4366,0.4177,0.3828
0.4311,0.3393,0.3845,0.2550,0.5183,0.8253,0.8196,0.5831,0.7100,0.7846,0.7891,0.7597,0.8274,0.6205,0.7900,0.7673,0.7136
0.1837,0.4001,0.5083,0.3088,0.6325,0.7107,0.6610,0.1802,0.8029,0.7557,0.7134,0.6811,0.4875,0.7201,0.5933,0.7011,0.7423
0.3494,0.3445,0.4666,0.2969,0.6168,0.9295,0.8988,0.2803,0.7563,0.9022,0.9392,0.9167,0.8797,0.8107,0.8702,0.9472,0.8956
0.1437,0.2216,0.3699,0.1848,0.6553,0.9194,0.8428,0.1693,0.8660,0.9302,0.8797,0.9152,0.6872,0.9434,0.6696,0.8982,0.9487
0.3624,0.3308,0.3820,0.2553,0.6149,0.9101,0.9038,0.5506,0.7899,0.8723,0.8776,0.8435,0.8796,0.7481,0.8293,0.8637,0.8292
-0.0741,0.1933,0.2695,0.1797,0.3032,0.2218,0.1693,-0.1471,0.3791,0.2809,0.2250,0.2634,0.0029,0.4002,0.0528,0.2321,0.3239
0.4674,0.4686,0.5127,0.3566,0.3673,0.4927,0.5605,0.5872,0.3423,0.4425,0.5657,0.4919,0.6966,0.3427,0.7370,0.5583,0.4448
0.3266,0.3307,0.4720,0.2817,0.6089,0.9580,0.9280,0.3063,0.7842,0.9282,0.9628,0.9466,0.8825,0.8545,0.8845,0.9748,0.9303
0.3428,0.4079,0.5615,0.3402,0.6954,0.9552,0.9277,0.2500,0.8437,0.9478,0.9765,0.9498,0.8190,0.8941,0.8855,0.9859,0.9613
0.1701,0.3725,0.5163,0.3177,0.6792,0.9302,0.8546,0.0912,0.8326,0.9306,0.9213,0.9613,0.7380,0.9752,0.7307,0.9541,0.9811
0.2667,0.3085,0.3638,0.2805,0.5330,0.9404,0.8752,0.3571,0.7693,0.9118,0.8894,0.9245,0.8472,0.8690,0.7385,0.9051,0.9013
0.2516,0.3437,0.4804,0.2900,0.6333,0.9680,0.9179,0.2418,0.8079,0.9446,0.9602,0.9706,0.8513,0.9212,0.8358,0.9851,0.9681
