0.5453,0.7835,0.5935,0.6854,0.7340,0.8012,0.4549,0.7711,0.8125,0.7741,0.5853,0.5717,0.5956,0.7752,0.3102,0.5151,0.5541,0.8556,0.3795,0.7052,0.3210,0.6545,0.5005,0.5416,0.4026,0.6473,0.4185,0.6527,0.3152,0.3950,0.4494,0.7405,0.3480,0.6642,0.2924,0.5401,0.4436,0.6510,0.4417,0.2902,0.4358,0.4559,0.4213,0.4845
-0.2669,0.3951,0.5859,0.6428,0.4364,0.4647,0.2665,0.5447,0.4880,0.4455,0.5070,0.4658,0.4939,0.3750,0.4029,0.1549,0.4745,0.5026,0.4631,0.4151,0.5485,0.3854,0.3972,0.4996,0.4077,0.3009,0.5949,0.3704,0.4376,0.5134,0.5253,0.1498,0.4385,0.4621,0.4769,0.3616,0.5632,0.2573,0.5928,0.4223,0.6254,0.6058,0.3491,0.3349
0.2429,0.4183,0.3987,0.3320,0.3823,0.4274,0.4958,0.3552,0.4185,0.4808,0.4119,0.4495,0.3831,0.4171,0.4088,0.3827,0.4222,0.3807,0.3521,0.5073,0.2197,0.2851,0.2437,0.3004,0.2637,0.3080,0.2594,0.2763,0.2705,0.1968,0.2894,0.2943,0.3220,0.1969,0.2639,0.2321,0.1954,0.2290,0.1728,0.3603,0.1901,0.1907,0.2639,0.2663
0.1667,0.5570,0.5514,0.4905,0.3584,0.5700,0.2621,0.4514,0.5573,0.4226,0.3541,0.3199,0.3759,0.6837,0.4844,0.4962,0.4864,0.7905,0.5849,0.5239,0.8000,0.7882,0.8371,0.8016,0.5694,0.7734,0.7823,0.6946,0.7381,0.7464,0.7280,0.7065,0.7332,0.8644,0.7481,0.8746,0.8643,0.8135,0.8461,0.5964,0.8529,0.8455,0.8166,0.8147
0.2672,0.8097,0.4316,0.5793,0.7048,0.6563,0.5329,0.6611,0.6084,0.5769,0.5983,0.5470,0.6734,0.5542,0.2826,0.2644,0.7182,0.7597,0.5498,0.6364,0.6254,0.7339,0.6653,0.7454,0.5700,0.5695,0.7333,0.6332,0.6710,0.5552,0.7456,0.5018,0.7442,0.5355,0.5374,0.5872,0.5747,0.5920,0.5484,0.7728,0.6084,0.6252,0.6746,0.6893
0.1444,0.4235,0.5616,0.4162,0.3283,0.5774,0.2632,0.3115,0.4113,0.3134,0.3920,0.3323,0.3972,0.4767,0.4719,0.3212,0.7469,0.4733,0.7502,0.5402,0.9048,0.7224,0.8692,0.8068,0.7574,0.8395,0.8449,0.6048,0.8475,0.7575,0.7564,0.7220,0.9417,0.8291,0.8777,0.9139,0.9030,0.7814,0.8876,0.7631,0.8568,0.8830,0.9064,0.8747
0.4570,0.5465,0.6350,0.4819,0.5039,0.6388,0.4582,0.4797,0.5233,0.4446,0.4535,0.4224,0.4546,0.5669,0.4134,0.4201,0.7738,0.4680,0.6955,0.6238,0.6959,0.6338,0.7402,0.6375,0.6711,0.8253,0.6254,0.5923,0.6758,0.5445,0.6159,0.8282,0.7972,0.7345,0.7072,0.8024,0.6987,0.7366,0.6713,0.6622,0.6017,0.6484,0.8261,0.7935
0.1088,0.5825,0.4976,0.3862,0.2805,0.4332,0.2293,0.4105,0.4705,0.2891,0.2375,0.2103,0.2558,0.5940,0.4246,0.3674,0.4712,0.7866,0.6851,0.3455,0.9068,0.9076,0.9357,0.9401,0.6250,0.8015,0.9237,0.7856,0.8440,0.8082,0.8747,0.7047,0.8255,0.9065,0.8568,0.9396,0.9388,0.8911,0.9371,0.6843,0.9419,0.9480,0.9291,0.9311
-0.1030,0.5310,0.4776,0.3454,0.3283,0.4331,0.2241,0.3549,0.2748,0.2434,0.3709,0.3187,0.3701,0.3075,0.4210,0.2382,0.7582,0.5731,0.8348,0.4535,0.9433,0.7684,0.8530,0.8688,0.7743,0.7104,0.9258,0.5887,0.8686,0.7756,0.9025,0.5435,0.9481,0.7397,0.9000,0.8487,0.9053,0.7085,0.8890,0.7819,0.8959,0.9038,0.8957,0.8644
0.0879,0.4292,0.4977,0.2721,0.0913,0.3994,0.1697,0.2389,0.3439,0.1615,0.1905,0.1696,0.1781,0.5150,0.4305,0.3663,0.5799,0.6677,0.7245,0.3752,0.9453,0.8758,0.9581,0.9257,0.6984,0.8473,0.9248,0.7642,0.8899,0.8183,0.8410,0.7419,0.9130,0.9244,0.8909,0.9786,0.9719,0.9011,0.9434,0.7615,0.9435,0.9644,0.9633,0.9530
0.5063,0.6524,0.3500,0.2227,0.3816,0.5010,0.3714,0.3191,0.3357,0.3240,0.2699,0.2653,0.3252,0.4418,0.2827,0.4769,0.5971,0.5777,0.6478,0.5179,0.6410,0.8173,0.8007,0.7414,0.5915,0.8159,0.6583,0.7387,0.7042,0.5558,0.7322,0.8393,0.7348,0.7296,0.6435,0.8189,0.6638,0.8691,0.5992,0.6422,0.5735,0.6491,0.8463,0.8728
0.0630,0.6678,0.4585,0.4336,0.3767,0.3619,0.2931,0.4635,0.4966,0.3581,0.3158,0.2861,0.3855,0.5888,0.3757,0.3141,0.5626,0.8370,0.6951,0.3483,0.8912,0.8925,0.8997,0.9405,0.5979,0.6841,0.9448,0.7501,0.8337,0.8056,0.8981,0.5707,0.8191,0.8403,0.8398,0.8726,0.9113,0.8222,0.9016,0.7036,0.9370,0.9263,0.8900,0.8948
0.1646,0.3367,0.5319,0.3729,0.2472,0.5390,0.1703,0.3111,0.4379,0.2983,0.3058,0.2742,0.3191,0.5844,0.4622,0.4471,0.5956,0.6468,0.7247,0.4838,0.8727,0.7900,0.8928,0.8276,0.6822,0.8619,0.8265,0.7084,0.8315,0.7479,0.7254,0.7653,0.8582,0.9009,0.8224,0.9307,0.9018,0.8577,0.8861,0.6906,0.8589,0.8959,0.8978,0.8845
