1.0000,0.5847,0.6895,0.4810,0.8015,0.3508,0.4532,0.4059,0.8667,0.8642,0.6966,0.7289,0.7155,0.7036,0.6612,0.6346,0.6159,0.5911,0.8706,0.7547,0.7714,0.6703,0.5292,0.7370,0.7314,0.3227,0.6564,0.5097,0.7315,0.4386,0.7305,0.6571,0.6628,0.5470,0.6370,0.5076,0.5232,0.6115,0.4369,0.6649,0.2617,0.5437,0.6985,0.4906,0.7274,0.6555,0.6518,0.6523
0.5847,1.0000,0.6368,0.7245,0.4906,0.5382,0.7505,0.5640,0.7463,0.6768,0.6537,0.3782,0.6915,0.4770,0.6968,0.6219,0.5480,0.6468,0.4451,0.5035,0.5618,0.5582,0.5429,0.4930,0.5315,0.3389,0.5157,0.6217,0.5320,0.5219,0.4711,0.5487,0.6428,0.6539,0.5151,0.7186,0.7012,0.5927,0.6623,0.4959,0.2511,0.5881,0.4680,0.6840,0.5628,0.5787,0.5898,0.5462
0.6895,0.6368,1.0000,0.6057,0.5091,0.4169,0.2923,0.6058,0.6965,0.7407,0.4444,0.5212,0.4651,0.4066,0.3101,0.3690,0.3024,0.2580,0.5106,0.4167,0.4180,0.3541,0.2313,0.6024,0.3731,0.3432,0.4296,0.2799,0.3813,0.2470,0.5068,0.3821,0.3273,0.2799,0.4115,0.2489,0.3476,0.3832,0.2511,0.3918,0.0770,0.3444,0.4318,0.3323,0.5169,0.3535,0.3353,0.3553
0.4810,0.7245,0.6057,1.0000,0.4413,0.5408,0.5592,0.4744,0.5837,0.5543,0.5359,0.3407,0.6456,0.4096,0.5375,0.5095,0.5162,0.4525,0.3270,0.4012,0.4061,0.5027,0.3872,0.4182,0.4629,0.4324,0.5051,0.5630,0.4445,0.5051,0.4980,0.3540,0.4747,0.5736,0.5650,0.5518,0.5536,0.4300,0.5884,0.3698,0.2327,0.5124,0.4767,0.5690,0.4740,0.4981,0.5000,0.5193
0.8015,0.4906,0.5091,0.4413,1.0000,0.5413,0.6110,0.3928,0.7689,0.6474,0.6374,0.6951,0.4865,0.6124,0.6082,0.5806,0.5394,0.6379,0.7765,0.5838,0.7036,0.5905,0.5961,0.5166,0.6189,0.4729,0.4803,0.5235,0.6131,0.4148,0.4690,0.6332,0.5945,0.5315,0.4781,0.5508,0.3941,0.7074,0.4059,0.4993,0.3448,0.4154,0.5263,0.5373,0.6227,0.5562,0.5795,0.5720
0.3508,0.5382,0.4169,0.5408,0.5413,1.0000,0.8002,0.2578,0.5289,0.4272,0.6199,0.5116,0.6399,0.5491,0.5899,0.7005,0.6684,0.7362,0.4155,0.5048,0.5788,0.6161,0.7392,0.1210,0.5945,0.4569,0.4539,0.7122,0.5798,0.7429,0.3745,0.6266,0.5810,0.6837,0.6649,0.6895,0.6994,0.6750,0.7261,0.2870,0.5835,0.4744,0.5948,0.7450,0.5994,0.5851,0.6140,0.6272
0.4532,0.7505,0.2923,0.5592,0.6110,0.8002,1.0000,0.3769,0.6307,0.5097,0.8499,0.5280,0.8217,0.7422,0.8512,0.8833,0.8386,0.9122,0.5532,0.7308,0.7750,0.8409,0.8125,0.2562,0.7789,0.3094,0.7122,0.8862,0.7542,0.8555,0.5534,0.6964,0.8495,0.8942,0.8331,0.9392,0.9161,0.7334,0.8656,0.5539,0.5390,0.7449,0.7199,0.8441,0.7467,0.8323,0.8518,0.8357
0.4059,0.5640,0.6058,0.4744,0.3928,0.2578,0.3769,1.0000,0.4112,0.4453,0.4960,0.1857,0.3510,0.4517,0.4821,0.3910,0.3495,0.3262,0.3804,0.4471,0.3532,0.3500,0.1951,0.4957,0.3692,0.0137,0.4192,0.2892,0.3726,0.1492,0.4227,0.1986,0.4369,0.3705,0.2798,0.3974,0.3195,0.2183,0.2624,0.5085,-0.0741,0.4491,0.3644,0.3314,0.2971,0.3975,0.3800,0.3511
0.8667,0.7463,0.6965,0.5837,0.7689,0.5289,0.6307,0.4112,1.0000,0.8175,0.7136,0.7268,0.4166,0.4958,0.5919,0.6660,0.4877,0.6716,0.7215,0.5460,0.6664,0.5261,0.6469,0.5919,0.5558,0.5599,0.3909,0.4831,0.5561,0.4044,0.3984,0.7129,0.5993,0.5140,0.3527,0.6022,0.4808,0.7902,0.4160,0.4437,0.3661,0.3729,0.5253,0.6195,0.7622,0.5119,0.5330,0.4842
0.8642,0.6768,0.7407,0.5543,0.6474,0.4272,0.5097,0.4453,0.8175,1.0000,0.8030,0.7649,0.6460,0.7713,0.7288,0.7953,0.7288,0.7154,0.7922,0.8189,0.8178,0.7642,0.6584,0.5664,0.7914,0.3739,0.7034,0.6538,0.7902,0.6160,0.6531,0.7624,0.7473,0.6695,0.7104,0.6215,0.5593,0.6284,0.5537,0.6405,0.4218,0.6258,0.8578,0.6403,0.8585,0.7512,0.7549,0.7434
0.6966,0.6537,0.4444,0.5359,0.6374,0.6199,0.8499,0.4960,0.7136,0.8030,1.0000,0.6065,0.7316,0.8576,0.9322,0.9712,0.9052,0.9218,0.7224,0.9170,0.8946,0.9229,0.7671,0.4322,0.9074,0.1611,0.8527,0.8613,0.8846,0.7787,0.6553,0.7320,0.9655,0.9243,0.8473,0.9382,0.8555,0.6646,0.7374,0.7943,0.4213,0.8596,0.8267,0.8031,0.8626,0.9403,0.9416,0.9080
0.7289,0.3782,0.5212,0.3407,0.6951,0.5116,0.5280,0.1857,0.7268,0.7649,0.6065,1.0000,0.4948,0.6372,0.5762,0.6464,0.6718,0.7045,0.7396,0.6082,0.7956,0.6878,0.8040,0.1764,0.7151,0.6389,0.4157,0.6988,0.7324,0.7226,0.3327,0.8977,0.5476,0.6117,0.6711,0.5195,0.4897,0.7939,0.5687,0.2719,0.7659,0.3143,0.7507,0.6907,0.7856,0.5812,0.6281,0.6697
0.7155,0.6915,0.4651,0.6456,0.4865,0.6399,0.8217,0.3510,0.4166,0.6460,0.7316,0.4948,1.0000,0.8053,0.7512,0.7554,0.8271,0.7241,0.6464,0.8325,0.6926,0.8182,0.5250,0.5996,0.7952,0.1303,0.8740,0.7783,0.7856,0.7504,0.8744,0.4182,0.8031,0.8486,0.8942,0.8625,0.9141,0.3868,0.7990,0.7152,0.2630,0.8771,0.7837,0.6322,0.5457,0.8468,0.8321,0.8463
0.7036,0.4770,0.4066,0.4096,0.6124,0.5491,0.7422,0.4517,0.4958,0.7713,0.8576,0.6372,0.8053,1.0000,0.8521,0.8474,0.9175,0.7990,0.7476,0.9259,0.8773,0.9106,0.6527,0.4158,0.9213,0.0545,0.8591,0.8270,0.9180,0.7755,0.7564,0.6846,0.8800,0.8789,0.8871,0.8141,0.8120,0.5031,0.7205,0.7730,0.4264,0.8278,0.8819,0.7075,0.7935,0.9093,0.9063,0.9115
0.6612,0.6968,0.3101,0.5375,0.6082,0.5899,0.8512,0.4821,0.5919,0.7288,0.9322,0.5762,0.7512,0.8521,1.0000,0.9275,0.9252,0.9014,0.7504,0.9393,0.9149,0.9519,0.7460,0.4008,0.9468,0.0363,0.8834,0.8862,0.9198,0.7890,0.7129,0.7113,0.9697,0.9475,0.8874,0.9273,0.8374,0.6077,0.7165,0.8201,0.4106,0.8771,0.8127,0.8257,0.7933,0.9612,0.9621,0.9386
0.6346,0.6219,0.3690,0.5095,0.5806,0.7005,0.8833,0.3910,0.6660,0.7953,0.9712,0.6464,0.7554,0.8474,0.9275,1.0000,0.9319,0.9609,0.7143,0.9019,0.9062,0.9379,0.8359,0.3116,0.9182,0.1960,0.8240,0.9052,0.9026,0.8510,0.6188,0.7811,0.9515,0.9447,0.8821,0.9480,0.8855,0.6919,0.7870,0.7272,0.5224,0.8271,0.8487,0.8541,0.8786,0.9384,0.9480,0.9209
0.6159,0.5480,0.3024,0.5162,0.5394,0.6684,0.8386,0.3495,0.4877,0.7288,0.9052,0.6718,0.8271,0.9175,0.9252,0.9319,1.0000,0.9176,0.7127,0.9415,0.9486,0.9880,0.8026,0.2377,0.9808,0.0936,0.8590,0.9594,0.9775,0.9168,0.7062,0.7872,0.9368,0.9825,0.9770,0.9301,0.8985,0.6006,0.8197,0.7257,0.5877,0.8334,0.9032,0.8632,0.8352,0.9650,0.9763,0.9863
