0.4054,0.1899,0.1581,0.3176,0.4784,0.5956,0.4009,0.5058,0.4904,0.4688,0.5803,0.5760,0.4697,0.4693,0.4118,0.5216,0.5029,0.5531,0.3656,0.5195,0.5449,0.5455,0.5873,0.6429,0.6007,0.6740,0.4821,0.3821
0.1844,0.2665,0.2668,0.2632,0.5039,0.4619,0.4936,0.5375,0.3948,0.3469,0.5289,0.3621,0.5647,0.4086,0.3864,0.3406,0.4000,0.4963,0.4796,0.6018,0.4263,0.4823,0.5067,0.4774,0.3787,0.5727,0.4992,0.4519
0.2894,0.3193,0.2384,0.2693,0.5387,0.6395,0.7278,0.6978,0.4681,0.5293,0.5632,0.6269,0.8122,0.4644,0.5614,0.5399,0.5523,0.7726,0.6351,0.5625,0.6662,0.5301,0.5536,0.5504,0.7275,0.6803,0.7735,0.5857
0.6160,0.3314,0.2079,0.2395,0.4690,0.3996,0.8700,0.8229,0.8034,0.7151,0.7763,0.7172,0.7070,0.8636,0.7945,0.7691,0.6744,0.5590,0.8797,0.9642,0.6772,0.9083,0.8155,0.8738,0.6051,0.7389,0.6980,0.8688
0.2659,0.4025,0.1556,0.2233,0.3497,0.4474,0.6805,0.5573,0.6398,0.8413,0.7308,0.9079,0.7321,0.6957,0.8134,0.8373,0.8275,0.7367,0.6668,0.4930,0.8873,0.4175,0.7532,0.7351,0.9350,0.4829,0.7191,0.6316
0.6076,0.3861,0.1251,0.1401,0.2625,0.3791,0.8310,0.7947,0.8720,0.8385,0.6838,0.7530,0.7564,0.8529,0.8718,0.8440,0.7365,0.6326,0.8914,0.7636,0.7099,0.7922,0.7376,0.7398,0.6416,0.5208,0.7869,0.8900
0.7188,0.2822,0.1217,0.1334,0.2376,0.2907,0.8067,0.7440,0.8817,0.8254,0.7361,0.8069,0.6058,0.9305,0.8808,0.8882,0.7377,0.4375,0.8850,0.8080,0.7543,0.8650,0.7915,0.8620,0.6885,0.5296,0.6533,0.8940
0.5099,0.4468,0.1780,0.1038,0.2417,0.4928,0.9111,0.8587,0.8708,0.8371,0.7399,0.7920,0.8098,0.8608,0.9173,0.8566,0.7534,0.6527,0.9261,0.8052,0.7612,0.7736,0.7791,0.7394,0.6611,0.5542,0.8075,0.8823
0.5934,0.3888,0.1936,0.1135,0.2865,0.4426,0.8223,0.8133,0.9106,0.8431,0.8465,0.8418,0.6496,0.8645,0.8718,0.8754,0.8280,0.4452,0.8795,0.8674,0.7449,0.8349,0.8866,0.8946,0.7190,0.6105,0.6625,0.8473
0.0410,0.3318,0.1861,0.1046,0.2562,0.3291,0.4074,0.2668,0.4204,0.5569,0.5408,0.5926,0.4528,0.3384,0.4795,0.5024,0.5814,0.5006,0.3553,0.4022,0.5328,0.2596,0.5385,0.5050,0.5803,0.3281,0.4428,0.3404
0.5345,0.3232,0.1116,0.1096,0.0908,0.2491,0.6822,0.6432,0.7725,0.7586,0.6351,0.7356,0.5858,0.7553,0.7821,0.7848,0.6949,0.4837,0.7508,0.6205,0.6656,0.6484,0.6770,0.7099,0.6328,0.3523,0.6293,0.7498
0.2273,0.2491,0.2594,0.2088,0.4743,0.5845,0.5340,0.5859,0.5172,0.4410,0.7128,0.4801,0.4780,0.3650,0.3533,0.4082,0.6005,0.3672,0.4739,0.6225,0.4340,0.5397,0.6841,0.5829,0.5265,0.7018,0.4141,0.4209
0.4299,0.2324,0.1898,0.0859,0.2392,0.3396,0.5646,0.5461,0.5811,0.5183,0.5610,0.5051,0.4385,0.5592,0.5453,0.5466,0.5286,0.3041,0.5772,0.5708,0.4539,0.5603,0.5725,0.5699,0.4101,0.4157,0.4435,0.5639
-0.0354,0.2939,0.1288,0.1796,0.1646,0.2300,0.1743,0.2133,0.2363,0.3243,0.3512,0.3742,0.2755,0.2201,0.2936,0.3035,0.3709,0.3199,0.2164,0.2563,0.3737,0.1597,0.3389,0.2794,0.3724,0.2061,0.2704,0.1887
0.6285,0.2614,0.1187,0.1757,0.2311,0.2924,0.7736,0.5866,0.7551,0.8209,0.6312,0.8265,0.6283,0.8587,0.8589,0.8713,0.7227,0.5814,0.7898,0.5284,0.7664,0.6227,0.6708,0.7437,0.7563,0.3387,0.6839,0.8038
0.5595,0.3838,0.2299,0.1591,0.2596,0.5376,0.8056,0.8282,0.8856,0.8355,0.8117,0.8021,0.6742,0.8117,0.8365,0.8383,0.8179,0.4862,0.8589,0.8227,0.7076,0.8044,0.8519,0.8355,0.7254,0.6209,0.6828,0.8312
0.5734,0.4257,0.1491,0.1493,0.1900,0.3325,0.7131,0.7344,0.9166,0.9335,0.8395,0.9284,0.6152,0.8603,0.9110,0.9508,0.8929,0.5221,0.8350,0.7633,0.8434,0.7341,0.8865,0.9103,0.8330,0.4856,0.6652,0.8305
0.4213,0.4879,0.1203,0.1338,0.1846,0.2836,0.8072,0.7486,0.8565,0.9505,0.7189,0.8934,0.7868,0.8426,0.9434,0.9199,0.8701,0.6859,0.8799,0.6913,0.8553,0.6786,0.7666,0.7278,0.8136,0.3437,0.7879,0.8642
0.6694,0.3616,0.1010,0.1164,0.1738,0.3048,0.8361,0.7928,0.9391,0.9319,0.7897,0.9060,0.6748,0.9614,0.9610,0.9673,0.8491,0.5149,0.9307,0.8116,0.8459,0.8479,0.8497,0.8887,0.7959,0.4925,0.7161,0.9296
0.6558,0.3830,0.0962,0.0941,0.1499,0.2704,0.8739,0.7972,0.9291,0.9353,0.7315,0.8888,0.7512,0.9601,0.9803,0.9660,0.8285,0.6220,0.9508,0.7754,0.8256,0.8169,0.7946,0.8290,0.7665,0.4223,0.7908,0.9457
0.4042,0.4742,0.0832,0.1131,0.1104,0.2846,0.7241,0.6971,0.8605,0.9702,0.8195,0.9758,0.6772,0.8412,0.9435,0.9576,0.9291,0.6090,0.8287,0.6928,0.9241,0.6422,0.8602,0.8363,0.9124,0.3875,0.6945,0.8061
0.5228,0.4204,0.1371,0.1889,0.2444,0.1930,0.8220,0.6819,0.8355,0.9084,0.6695,0.8640,0.7711,0.8406,0.9209,0.9087,0.8128,0.7114,0.8568,0.6002,0.7812,0.6585,0.7127,0.7272,0.7586,0.3203,0.8019,0.8742
0.3639,0.4379,0.1316,0.1466,0.2798,0.3882,0.7475,0.7590,0.8108,0.8637,0.8022,0.8605,0.7080,0.7859,0.8520,0.8456,0.8347,0.5407,0.8180,0.7985,0.8515,0.7091,0.8373,0.7949,0.8035,0.5383,0.6737,0.7862
0.5555,0.4214,0.0931,0.0979,0.1647,0.2758,0.8592,0.7881,0.8940,0.9319,0.7190,0.8865,0.7814,0.9090,0.9667,0.9433,0.8354,0.6632,0.9255,0.7426,0.8335,0.7587,0.7737,0.7786,0.7730,0.3967,0.7980,0.9105
0.6719,0.3223,0.0751,0.1235,0.1201,0.1957,0.8014,0.7068,0.8765,0.8827,0.6859,0.8504,0.6827,0.9144,0.9232,0.9242,0.7816,0.5990,0.8797,0.6732,0.7674,0.7456,0.7419,0.7935,0.7330,0.3076,0.7397,0.8879
