0.3533,0.2776,0.3841,0.3025,0.3594,0.4475,0.1149,0.4813,0.3551,-0.0474
0.3257,0.4781,0.3411,0.2098,0.1832,0.2139,0.2983,0.3069,0.2140,0.2551
0.2541,0.3758,0.2472,0.1854,0.1205,0.0444,0.3254,0.1497,0.1272,0.2983
0.8480,0.7155,0.5848,0.5333,0.6388,0.6780,0.5193,0.5510,0.5225,0.1017
0.6430,0.7393,0.5658,0.3484,0.3767,0.4743,0.4705,0.4969,0.4084,0.2570
0.4369,0.6622,0.3935,0.1551,0.2087,0.1864,0.5185,0.2801,0.1325,0.3182
0.4919,0.5461,0.2567,0.2553,0.2106,0.2017,0.3384,0.2180,0.1835,0.2593
0.4844,0.4251,0.7135,0.6893,0.6122,0.7030,0.3585,0.7065,0.7199,0.3848
0.7625,0.4767,0.8338,0.9085,0.9089,0.8987,0.8018,0.8571,0.9118,0.6255
0.8004,0.5160,0.8555,0.9101,0.9315,0.9678,0.7660,0.8450,0.9483,0.5504
0.7549,0.4223,0.8500,0.9614,0.9358,0.9336,0.7164,0.8559,0.9659,0.5789
0.7634,0.5334,0.8782,0.8794,0.8984,0.9057,0.8650,0.8619,0.9044,0.6747
0.8569,0.6213,0.7588,0.8986,0.9389,0.9452,0.7615,0.8313,0.9053,0.3971
0.7878,0.4469,0.8609,0.9524,0.9402,0.9569,0.7315,0.8737,0.9658,0.5524
0.7571,0.4086,0.8669,0.9567,0.9280,0.9371,0.7365,0.8547,0.9660,0.6151
0.8146,0.5066,0.8349,0.9439,0.9493,0.9685,0.7434,0.8563,0.9567,0.5022
0.7568,0.5339,0.8700,0.8769,0.8866,0.8800,0.8801,0.8595,0.8865,0.7187
0.7801,0.4242,0.8472,0.9394,0.9294,0.9674,0.6454,0.8667,0.9612,0.4864
0.7170,0.3852,0.8866,0.9362,0.9026,0.9168,0.7453,0.8752,0.9519,0.6765
0.4835,0.4251,0.6691,0.6308,0.6115,0.5640,0.8048,0.5252,0.6331,0.7995
0.7424,0.5308,0.5711,0.6510,0.7562,0.8111,0.5127,0.6176,0.7010,0.0190
0.5789,0.4476,0.7694,0.7426,0.7170,0.6847,0.8426,0.6654,0.7458,0.8296
0.5744,0.3722,0.4461,0.5111,0.5896,0.6824,0.2175,0.5679,0.5676,-0.1615
0.5985,0.3947,0.7132,0.7687,0.7284,0.6716,0.8335,0.6650,0.7484,0.8075
0.3180,0.4181,0.1255,0.1552,0.2222,0.2736,0.0890,0.2876,0.1813,-0.3022
0.3405,0.4143,0.6312,0.4846,0.4407,0.4039,0.7540,0.5064,0.4965,0.8748
0.7866,0.4464,0.8471,0.9258,0.9308,0.9595,0.7066,0.8768,0.9474,0.4679
0.5984,0.5815,0.5436,0.6520,0.6370,0.6856,0.4140,0.5790,0.6727,0.1460
0.7274,0.3767,0.8628,0.9519,0.9114,0.9327,0.6914,0.8545,0.9699,0.5926
0.5382,0.4009,0.5273,0.6929,0.6358,0.5678,0.7282,0.5120,0.6311,0.6659
0.7958,0.4984,0.7555,0.8997,0.9087,0.9441,0.6207,0.8061,0.9190,0.3135
0.6794,0.4438,0.8413,0.8661,0.8461,0.8268,0.8550,0.7904,0.8721,0.7586
0.7653,0.4293,0.7957,0.8741,0.8882,0.9429,0.5799,0.8662,0.9083,0.3536
0.6483,0.5425,0.6321,0.8108,0.7763,0.7109,0.8720,0.6281,0.7772,0.6510
0.8005,0.5451,0.7059,0.8054,0.8655,0.9166,0.5893,0.7850,0.8358,0.1998
0.7190,0.4122,0.8652,0.9324,0.9037,0.8995,0.7956,0.8406,0.9385,0.6896
0.6888,0.4524,0.8737,0.8893,0.8634,0.8627,0.7951,0.8031,0.9121,0.7524
0.7556,0.4917,0.6625,0.8021,0.8357,0.8917,0.5158,0.7287,0.8406,0.1313
0.7463,0.5319,0.6998,0.8287,0.7982,0.7372,0.8608,0.7060,0.7879,0.7209
0.8522,0.5821,0.8314,0.9111,0.9466,0.9743,0.7666,0.8501,0.9297,0.4705
0.6574,0.4502,0.8979,0.8815,0.8604,0.8670,0.7929,0.8359,0.9096,0.7284
0.8416,0.6300,0.8528,0.8799,0.9263,0.9543,0.8008,0.8309,0.9075,0.5259
0.6834,0.5763,0.6717,0.5185,0.6271,0.7603,0.3773,0.6418,0.6237,0.0464
0.7486,0.4522,0.8624,0.9336,0.9157,0.9101,0.8095,0.8494,0.9399,0.6738
0.7895,0.6801,0.7978,0.7398,0.8244,0.8772,0.6681,0.8418,0.7929,0.3886
0.7656,0.4408,0.8653,0.9489,0.9309,0.9415,0.7710,0.8642,0.9626,0.6118
0.7871,0.5869,0.8067,0.8714,0.8912,0.8716,0.9034,0.7829,0.8640,0.6445
0.7929,0.4472,0.8303,0.9273,0.9312,0.9702,0.6488,0.8475,0.9506,0.4365
0.6489,0.5090,0.6887,0.8583,0.8112,0.7499,0.8082,0.6703,0.8207,0.6448
0.6444,0.5799,0.8375,0.7418,0.7848,0.7856,0.7911,0.7546,0.7865,0.6345
0.8143,0.5038,0.8049,0.8961,0.9264,0.9707,0.6627,0.8472,0.9285,0.3706
0.6805,0.4879,0.7696,0.8332,0.8157,0.7754,0.8642,0.7054,0.8184,0.7561
0.8220,0.5200,0.8253,0.9183,0.9431,0.9740,0.7051,0.8620,0.9415,0.4347
0.7715,0.4360,0.8778,0.9437,0.9318,0.9600,0.6852,0.8733,0.9598,0.5680
0.7721,0.5435,0.8169,0.9007,0.9047,0.8824,0.8763,0.7885,0.8969,0.6613
0.8062,0.4929,0.8650,0.9284,0.9442,0.9763,0.7304,0.8808,0.9595,0.5210
0.5707,0.4147,0.6618,0.7550,0.7207,0.6489,0.8288,0.5903,0.7198,0.7552
0.8260,0.5399,0.8471,0.9278,0.9506,0.9689,0.7895,0.8618,0.9463,0.5145
0.5024,0.5046,0.4535,0.3362,0.4776,0.5278,0.3670,0.5324,0.4198,0.0316
0.7217,0.4303,0.9108,0.9266,0.9163,0.9701,0.6688,0.8504,0.9771,0.5524
0.8161,0.5006,0.8336,0.9193,0.9436,0.9771,0.7166,0.8552,0.9498,0.4355
0.7384,0.5177,0.7738,0.8896,0.8715,0.8293,0.8714,0.7705,0.8688,0.7065
0.8311,0.5401,0.8382,0.9316,0.9509,0.9682,0.7923,0.8346,0.9479,0.5189
0.7631,0.5669,0.8427,0.8672,0.8836,0.8762,0.8823,0.7862,0.8775,0.6992
0.8481,0.5745,0.7766,0.8942,0.9290,0.9603,0.7241,0.7980,0.9101,0.3887
0.7473,0.7591,0.7782,0.5974,0.7244,0.7691,0.6732,0.7415,0.6662,0.3318
0.7734,0.4336,0.8328,0.9373,0.9317,0.9579,0.7074,0.8167,0.9723,0.4829
0.2222,0.2036,0.3942,0.4829,0.3477,0.2377,0.5426,0.2930,0.4043,0.7455
0.9169,0.7571,0.7896,0.7338,0.8211,0.8446,0.7556,0.7556,0.7388,0.3432
0.6945,0.3883,0.8774,0.8942,0.8873,0.9606,0.5800,0.8287,0.9515,0.4407
0.7809,0.5101,0.8424,0.9356,0.9349,0.9289,0.8284,0.8452,0.9410,0.6180
0.6519,0.6499,0.7401,0.5956,0.6793,0.6561,0.8644,0.7866,0.6042,0.6511
0.6237,0.3535,0.8552,0.8544,0.8106,0.8747,0.4636,0.8227,0.8987,0.5339
0.7969,0.5202,0.8898,0.9248,0.9342,0.9571,0.7957,0.8631,0.9530,0.6166
0.8158,0.5029,0.8175,0.8857,0.9247,0.9739,0.6566,0.8406,0.9236,0.3596
0.7500,0.6039,0.7762,0.7844,0.7920,0.7402,0.9101,0.6886,0.7585,0.7423
0.6200,0.6144,0.2932,0.4394,0.4307,0.4701,0.2934,0.3193,0.3594,-0.0945
0.7778,0.5602,0.7814,0.9227,0.9251,0.9083,0.8087,0.8099,0.9126,0.5365
0.5592,0.5144,0.5980,0.7259,0.6108,0.5365,0.7283,0.4716,0.6872,0.7011
0.7889,0.4793,0.7534,0.9065,0.8954,0.9202,0.5998,0.8178,0.9021,0.3693
0.6262,0.4316,0.8876,0.8774,0.8493,0.9254,0.4967,0.8426,0.9259,0.4649
