0.5741,0.2069,0.5572,0.2317,0.2891,0.1921
0.6317,0.2021,0.4104,0.1679,0.1797,0.1173
0.6710,0.2352,0.4851,0.2232,0.1999,0.2390
0.6707,0.2159,0.5176,0.2453,0.3416,0.1980
0.8053,0.2014,0.5183,0.2741,0.2866,0.2647
0.7558,0.1276,0.4839,0.2055,0.1276,0.1560
0.5049,0.2558,0.5354,0.3723,0.3735,0.3018
0.5873,0.1612,0.5508,0.4497,0.7883,0.7199
0.5419,0.1260,0.6550,0.9555,0.5975,0.6833
0.4711,0.1708,0.6016,0.7511,0.6827,0.6156
0.5484,0.1360,0.6185,0.7122,0.4622,0.8114
0.4289,0.1801,0.5216,0.6584,0.5474,0.7009
0.4173,0.1601,0.3009,0.1399,0.8685,0.6898
0.4601,0.2162,0.4724,0.7388,0.7191,0.7972
0.4641,0.1897,0.3034,0.2335,0.8262,0.6696
0.3218,0.1349,0.2272,0.1902,0.8059,0.6673
0.3395,0.2058,0.4100,0.2690,0.8278,0.7044
0.3021,0.1668,0.3004,0.2288,0.8643,0.7465
