1.0000,0.6721,0.5239,0.5913,0.4499,0.5615,0.6135,0.6432,0.6116,0.5445,0.5529
0.6721,1.0000,0.8767,0.9418,0.7470,0.8704,0.8472,0.9320,0.9439,0.8619,0.8771
0.5239,0.8767,1.0000,0.9540,0.9007,0.9114,0.8826,0.9220,0.9647,0.9468,0.9452
0.5913,0.9418,0.9540,1.0000,0.8121,0.9442,0.9144,0.9199,0.9660,0.9005,0.8996
0.4499,0.7470,0.9007,0.8121,1.0000,0.7234,0.8063,0.8805,0.8950,0.9692,0.9517
0.5615,0.8704,0.9114,0.9442,0.7234,1.0000,0.8659,0.8467,0.8989,0.8147,0.8222
0.6135,0.8472,0.8826,0.9144,0.8063,0.8659,1.0000,0.9051,0.9085,0.8743,0.8456
0.6432,0.9320,0.9220,0.9199,0.8805,0.8467,0.9051,1.0000,0.9846,0.9509,0.9641
0.6116,0.9439,0.9647,0.9660,0.8950,0.8989,0.9085,0.9846,1.0000,0.9641,0.9727
0.5445,0.8619,0.9468,0.9005,0.9692,0.8147,0.8743,0.9509,0.9641,1.0000,0.9923
0.5529,0.8771,0.9452,0.8996,0.9517,0.8222,0.8456,0.9641,0.9727,0.9923,1.0000
