0.2065,0.1086,0.1466,0.2504,0.2688,0.3782,0.1832,0.1707,0.2987,0.2462,0.1953,0.0879,0.4815,0.2298,0.2523
0.6250,0.4943,0.2397,0.4041,0.5578,0.4857,0.5363,0.6063,0.5381,0.4012,0.7945,0.7307,0.7156,0.6601,0.2772
0.6133,0.4766,0.2036,0.3503,0.6001,0.6587,0.6351,0.5555,0.6471,0.3786,0.7785,0.6496,0.6319,0.6870,0.3514
0.4727,0.4658,0.1843,0.6866,0.8108,0.6233,0.5920,0.4925,0.7664,0.7677,0.5265,0.6574,0.3490,0.7034,0.7983
0.5356,0.4809,0.1094,0.6574,0.8462,0.7963,0.6695,0.4245,0.8997,0.7028,0.5908,0.6343,0.5641,0.7157,0.8272
0.5127,0.4081,0.1198,0.6128,0.7481,0.8114,0.6502,0.4564,0.7953,0.6738,0.4809,0.5419,0.5771,0.6101,0.7642
0.3917,0.3398,0.2101,0.7973,0.8055,0.8195,0.7553,0.6119,0.7307,0.9080,0.2197,0.5256,0.3390,0.4208,0.9309
0.4636,0.4317,0.1845,0.8153,0.8570,0.8088,0.7969,0.6476,0.7648,0.8751,0.3688,0.6619,0.3491,0.5541,0.9064
0.3775,0.3792,0.1501,0.8149,0.8195,0.7076,0.6574,0.5777,0.8139,0.8880,0.4395,0.5265,0.2840,0.6129,0.9194
0.4222,0.4058,0.2168,0.6621,0.5843,0.2793,0.4948,0.7070,0.5385,0.7039,0.6046,0.5711,0.1835,0.6945,0.6158
0.3710,0.3322,0.1715,0.7903,0.8034,0.8732,0.7136,0.5432,0.8051,0.9169,0.2049,0.4440,0.4064,0.3847,0.9597
0.4143,0.3808,0.1358,0.8340,0.8540,0.8294,0.7123,0.5564,0.8703,0.9141,0.3566,0.5355,0.3708,0.5613,0.9749
0.4681,0.4470,0.1424,0.8193,0.8558,0.7443,0.7238,0.6083,0.7974,0.8475,0.4386,0.6751,0.3139,0.6431,0.8939
0.4136,0.3964,0.1539,0.8433,0.8540,0.7650,0.7047,0.5989,0.8317,0.9000,0.3973,0.5797,0.2891,0.5999,0.9418
0.5318,0.4782,0.1691,0.7467,0.8650,0.8155,0.7035,0.4835,0.8957,0.7625,0.5377,0.6389,0.5177,0.7231,0.8821
0.4034,0.3817,0.1328,0.8188,0.8519,0.8003,0.6664,0.5238,0.8907,0.9054,0.4130,0.5084,0.3729,0.5940,0.9647
0.4078,0.3807,0.1378,0.8454,0.8365,0.7604,0.6738,0.5774,0.8557,0.9064,0.4140,0.5348,0.3035,0.5988,0.9519
0.4539,0.4119,0.1583,0.7642,0.7925,0.7500,0.6860,0.5551,0.7736,0.8072,0.3892,0.5861,0.3525,0.5934,0.8540
0.3614,0.3644,0.1761,0.8136,0.8321,0.7704,0.6679,0.5742,0.8334,0.9120,0.3662,0.4963,0.3053,0.5635,0.9429
0.4332,0.4044,0.1376,0.8180,0.8649,0.8219,0.7054,0.5395,0.8716,0.8931,0.4010,0.5626,0.3769,0.5872,0.9577
