0.4924,0.1471,0.0629,0.1071,0.2548,0.5206,0.3939,0.2223,0.4655,0.4021,0.1551,0.3890,0.2256,0.4244,0.4089,0.5001,0.4717,0.4207,0.4084,0.4765,0.5490,0.5127,0.4316,0.4933,0.4248,0.4811,0.5093,0.5338,0.4848,0.4049,0.4885,0.3630,0.5235,0.4296,0.5009,0.3308,0.2349,0.4235,0.4293,0.4180,0.5183,0.4988,0.4885,0.4511,0.4700
0.2741,0.1314,0.0688,0.1189,0.2055,0.4245,0.3468,0.1322,0.4319,0.2135,0.1515,0.1417,0.1911,0.2124,0.1660,0.1343,0.1359,0.1301,0.1437,0.1094,0.2089,0.1346,0.0994,0.1219,0.1427,0.0994,0.1255,0.1861,0.1236,0.1477,0.1313,0.1451,0.1589,0.1311,0.1402,0.1521,0.1799,0.1354,0.1327,0.1397,0.1418,0.2267,0.1548,0.1692,0.1243
0.3133,0.1903,0.0668,0.1229,0.3121,0.6066,0.4552,0.2062,0.3723,0.1848,0.1970,0.1842,0.2432,0.4692,0.2162,0.2998,0.1984,0.2375,0.2620,0.1806,0.2383,0.2919,0.2515,0.2273,0.2136,0.2565,0.1989,0.2327,0.2280,0.1788,0.2610,0.2730,0.2171,0.2044,0.2818,0.2527,0.2680,0.1845,0.4231,0.1982,0.2161,0.3202,0.2697,0.2394,0.1828
0.5517,0.1678,0.0656,0.1308,0.2473,0.4740,0.4645,0.2746,0.4735,0.3066,0.1050,0.3226,0.2707,0.4307,0.3006,0.2976,0.3038,0.3755,0.3136,0.2617,0.2431,0.3974,0.2911,0.3519,0.3102,0.3466,0.2914,0.2880,0.3343,0.2392,0.4011,0.2843,0.4419,0.2862,0.3876,0.2698,0.1428,0.3393,0.3484,0.3083,0.2828,0.2499,0.4395,0.1775,0.2544
0.4867,0.1675,0.0843,0.1657,0.3581,0.6515,0.6284,0.2248,0.5011,0.3572,0.2609,0.2296,0.3438,0.4781,0.3959,0.2681,0.3508,0.3304,0.3860,0.3259,0.4362,0.2753,0.2989,0.2363,0.3660,0.2761,0.2945,0.4096,0.2528,0.3321,0.2532,0.3600,0.2370,0.3412,0.2802,0.3794,0.3366,0.2173,0.4100,0.3324,0.2960,0.4945,0.3338,0.3921,0.3021
0.5373,0.2074,0.0606,0.1580,0.2585,0.5826,0.5801,0.3680,0.3921,0.3597,0.2890,0.5545,0.3572,0.6574,0.6221,0.7891,0.7014,0.6432,0.6330,0.7300,0.8019,0.7490,0.6973,0.7362,0.6588,0.7361,0.7618,0.8039,0.7393,0.6430,0.6613,0.6443,0.6924,0.7008,0.7138,0.6057,0.4861,0.6218,0.6690,0.6684,0.7790,0.7502,0.6563,0.6615,0.7326
0.8714,0.0839,0.0425,0.0857,0.1358,0.5530,0.7613,0.5825,0.4104,0.4716,0.3257,0.6784,0.5634,0.8144,0.8823,0.7790,0.9261,0.9558,0.9379,0.8894,0.8195,0.9288,0.8823,0.9164,0.9333,0.9294,0.9039,0.7985,0.9130,0.7858,0.8789,0.8517,0.9049,0.9236,0.9096,0.8012,0.4655,0.8102,0.8133,0.9367,0.8780,0.7897,0.9410,0.7735,0.8596
0.6881,0.1416,0.0854,0.1196,0.2897,0.7608,0.7489,0.4049,0.6078,0.3954,0.3031,0.4583,0.4616,0.7538,0.5273,0.6540,0.5902,0.6632,0.6576,0.6108,0.4915,0.7163,0.6738,0.6519,0.6135,0.6899,0.6257,0.5382,0.6475,0.4896,0.6606,0.7106,0.6243,0.6507,0.7149,0.6420,0.3511,0.5416,0.7457,0.6313,0.6217,0.4736,0.7333,0.5541,0.5965
0.8493,0.0943,0.0570,0.1018,0.1946,0.5335,0.7785,0.4796,0.3874,0.3726,0.4779,0.4686,0.5871,0.8417,0.6800,0.9068,0.7902,0.7885,0.8770,0.8731,0.7450,0.8671,0.9173,0.8624,0.8010,0.8835,0.8475,0.7498,0.8335,0.6568,0.7000,0.8763,0.7395,0.8493,0.8624,0.8505,0.5777,0.6316,0.8522,0.7855,0.8611,0.6446,0.7792,0.8279,0.8354
0.6190,0.1379,0.0405,0.1179,0.1513,0.3916,0.5463,0.4502,0.4230,0.3553,0.0005,0.7562,0.3270,0.5813,0.7213,0.5443,0.7296,0.8060,0.6399,0.6177,0.6675,0.7736,0.5860,0.7281,0.7101,0.7231,0.7089,0.6867,0.7572,0.6437,0.8456,0.5327,0.8364,0.6868,0.7062,0.4402,0.1495,0.7835,0.5727,0.7679,0.6680,0.6470,0.8267,0.4322,0.6398
0.6577,0.0701,0.0435,0.0769,0.1662,0.5773,0.4939,0.4475,0.3413,0.5144,0.4004,0.6036,0.4499,0.5606,0.7924,0.9141,0.8729,0.7911,0.8550,0.9151,0.9471,0.8557,0.8793,0.8898,0.8484,0.8822,0.9213,0.9444,0.8839,0.7777,0.7410,0.8218,0.8167,0.8811,0.8439,0.7957,0.6024,0.7197,0.6573,0.8365,0.9272,0.8774,0.7665,0.8804,0.8883
0.5413,0.1111,0.0360,0.0897,0.2365,0.6016,0.4145,0.4012,0.4069,0.5470,0.1841,0.6674,0.2975,0.4032,0.7659,0.6584,0.7810,0.7218,0.6982,0.7280,0.8378,0.7295,0.6465,0.7515,0.7524,0.7197,0.7763,0.8182,0.7634,0.7008,0.7310,0.5866,0.8004,0.7324,0.6961,0.5464,0.3662,0.7158,0.4328,0.7542,0.7601,0.8244,0.7085,0.6757,0.7216
0.8494,0.0558,0.0339,0.0594,0.0922,0.5013,0.7179,0.5818,0.4010,0.5112,0.3440,0.6875,0.5615,0.7878,0.9079,0.8169,0.9562,0.9664,0.9571,0.9264,0.8739,0.9434,0.9116,0.9386,0.9572,0.9522,0.9401,0.8620,0.9395,0.8225,0.8874,0.8851,0.9161,0.9543,0.9293,0.8370,0.5060,0.8231,0.8057,0.9595,0.9158,0.8338,0.9540,0.8107,0.8972
0.7731,0.0698,0.0417,0.0606,0.1066,0.5901,0.6250,0.5200,0.2456,0.5311,0.4572,0.5839,0.5560,0.7322,0.8654,0.9102,0.9404,0.8815,0.9598,0.9735,0.9519,0.8965,0.9517,0.9308,0.9314,0.9404,0.9602,0.9392,0.9215,0.8211,0.7674,0.9200,0.8399,0.9544,0.8937,0.8916,0.6398,0.7457,0.7745,0.9113,0.9541,0.8949,0.8360,0.9344,0.9318
0.8133,0.0931,0.0890,0.0863,0.2149,0.4341,0.7132,0.4598,0.5782,0.4229,0.2403,0.6451,0.4719,0.6870,0.6830,0.7895,0.7685,0.7939,0.7545,0.7712,0.7594,0.8565,0.7746,0.8381,0.7513,0.8282,0.8153,0.7691,0.8264,0.6596,0.7932,0.6853,0.8397,0.7743,0.8204,0.6288,0.3523,0.7285,0.6912,0.7738,0.8134,0.6561,0.8129,0.6674,0.7662
0.7244,0.0773,0.0409,0.0678,0.1482,0.5982,0.6455,0.5281,0.2481,0.5781,0.4492,0.5552,0.5434,0.7452,0.8501,0.8770,0.9131,0.8618,0.9403,0.9438,0.9214,0.8637,0.9273,0.9001,0.9112,0.9102,0.9280,0.9045,0.8932,0.8074,0.7453,0.9202,0.7959,0.9387,0.8599,0.8922,0.6319,0.7184,0.7769,0.8951,0.9246,0.8726,0.8204,0.9139,0.9056
0.7508,0.1056,0.0447,0.1004,0.1910,0.4076,0.6881,0.4631,0.4350,0.4372,0.3366,0.6189,0.4770,0.6953,0.7251,0.9243,0.8288,0.8011,0.8179,0.8772,0.8755,0.8997,0.8747,0.8980,0.8054,0.8931,0.8994,0.8864,0.8875,0.7267,0.7834,0.8063,0.8340,0.8552,0.8723,0.7587,0.5208,0.7329,0.7466,0.8167,0.9126,0.7717,0.8075,0.8012,0.8676
0.4984,0.1113,0.0951,0.1421,0.2450,0.5705,0.5557,0.3628,0.3264,0.3462,0.3020,0.5064,0.3410,0.5898,0.6021,0.7828,0.6734,0.6040,0.6123,0.6987,0.7555,0.7067,0.6961,0.7037,0.6110,0.7107,0.7245,0.8528,0.7161,0.6382,0.6096,0.6223,0.6459,0.6636,0.6833,0.5976,0.4849,0.5866,0.6135,0.6319,0.7238,0.7858,0.6157,0.6416,0.6868
