0.3502,0.2711,0.3231,0.3665,0.5038,0.4168,0.6027,0.4447,0.5675,0.4523,0.5370,0.4972,0.5603,0.5144,0.4375,0.4065,0.5257,0.3719,0.4129,0.4556,0.5552,0.4596,0.4639,0.3587,0.5715,0.4941,0.4470,0.6131,0.5555
0.3953,-0.0247,0.4396,0.2227,0.3800,0.3567,0.2780,0.1389,0.1072,0.0916,0.2743,0.1810,0.1620,0.1258,0.0610,0.2846,0.1793,0.2393,0.3705,0.2576,0.1264,0.0484,0.1019,0.2796,0.1830,0.2486,0.1585,0.2746,0.1132
-0.0068,0.4218,0.4786,0.5744,0.7842,0.8014,0.3775,0.3621,0.3817,0.4116,0.2602,0.2426,0.3331,0.2923,0.4596,0.5516,0.3103,0.4773,0.4727,0.3582,0.4158,0.2847,0.3568,0.4796,0.3194,0.2813,0.3921,0.3882,0.3906
0.5241,0.4279,0.3265,0.3681,0.3640,0.4335,0.9038,0.7907,0.9030,0.7492,0.9240,0.8744,0.8861,0.8649,0.7234,0.6724,0.8800,0.7098,0.7100,0.8038,0.8859,0.7732,0.7792,0.7648,0.8856,0.8627,0.7939,0.9330,0.8829
0.5169,0.3827,0.3268,0.4893,0.5578,0.5744,0.8044,0.8163,0.7264,0.5616,0.8374,0.8021,0.7008,0.7705,0.6614,0.8993,0.7878,0.7799,0.8999,0.8478,0.7011,0.7239,0.7105,0.8908,0.7021,0.8664,0.8455,0.8669,0.6800
0.0672,0.6329,0.2941,0.4028,0.6014,0.5763,0.6925,0.6462,0.8162,0.7301,0.6158,0.6933,0.7635,0.7525,0.7788,0.4823,0.7397,0.5509,0.3599,0.5593,0.8249,0.7531,0.7426,0.4763,0.7258,0.5907,0.6401,0.7341,0.8308
0.5011,0.4604,0.1271,0.3103,0.2060,0.1223,0.7711,0.9279,0.8836,0.8206,0.8620,0.9296,0.9454,0.9103,0.7033,0.8785,0.9263,0.8047,0.8513,0.9015,0.8710,0.8558,0.8889,0.9106,0.9489,0.9649,0.8882,0.8622,0.8915
0.3842,0.5351,0.2248,0.3732,0.3652,0.2857,0.6861,0.9428,0.8513,0.7785,0.8405,0.9366,0.9093,0.9054,0.7465,0.9139,0.8945,0.8798,0.8726,0.9155,0.8338,0.8744,0.9180,0.9687,0.8823,0.9392,0.9277,0.7995,0.8672
0.2213,0.7104,0.0931,0.2522,0.1765,0.1396,0.7552,0.9517,0.9733,0.8910,0.8270,0.9567,0.9560,0.9786,0.8850,0.7287,0.9542,0.8211,0.6535,0.8559,0.9619,0.9777,0.9721,0.8323,0.9138,0.8957,0.9304,0.8537,0.9721
0.0764,0.7036,0.2361,0.5053,0.4705,0.4515,0.6102,0.8476,0.7429,0.6883,0.6783,0.7894,0.6849,0.8104,0.8223,0.8114,0.7838,0.8189,0.6656,0.7345,0.7335,0.8451,0.7960,0.8039,0.6166,0.7697,0.9101,0.7174,0.7138
0.6981,-0.0097,0.2701,0.2680,0.3658,0.3545,0.7694,0.5735,0.6473,0.5285,0.6684,0.6346,0.7566,0.5774,0.2653,0.6857,0.6097,0.4335,0.7626,0.6454,0.6005,0.4629,0.5845,0.6820,0.8227,0.7002,0.5008,0.6492,0.6557
-0.2542,0.8636,0.1148,0.4077,0.3165,0.1918,0.3010,0.7613,0.6977,0.7795,0.4432,0.7032,0.6653,0.7455,0.8249,0.6338,0.6970,0.7690,0.4135,0.5911,0.7072,0.8150,0.7873,0.6400,0.5472,0.6203,0.7899,0.4343,0.7062
0.8191,0.0580,0.3826,0.2938,0.4167,0.4888,0.8408,0.6296,0.6292,0.3985,0.9016,0.7139,0.6636,0.6308,0.4204,0.7568,0.6770,0.5936,0.8891,0.8110,0.6128,0.5237,0.5585,0.7847,0.7090,0.7832,0.6227,0.8250,0.6192
0.4720,0.1052,0.3897,0.4803,0.6580,0.6722,0.5474,0.5408,0.5201,0.4496,0.4566,0.5093,0.6114,0.4462,0.2522,0.8092,0.4335,0.5463,0.7914,0.6164,0.4758,0.4107,0.5203,0.7076,0.6529,0.5812,0.5046,0.4981,0.5340
0.2944,0.6723,0.1267,0.2276,0.1405,0.1504,0.7912,0.9529,0.9786,0.9051,0.8653,0.9760,0.9836,0.9861,0.8734,0.7782,0.9778,0.8517,0.7101,0.8753,0.9779,0.9558,0.9619,0.8618,0.9460,0.9351,0.9361,0.8717,0.9854
0.3455,0.6054,0.1151,0.2191,0.1915,0.1754,0.8158,0.9310,0.9777,0.8930,0.8742,0.9658,0.9931,0.9693,0.8238,0.7522,0.9616,0.8081,0.7064,0.8692,0.9657,0.9253,0.9484,0.8500,0.9672,0.9240,0.8982,0.8707,0.9825
