0.4753,0.3660,0.2463,0.4774,0.5416,0.5862,0.5805,0.4507,0.6589,0.3426,0.6593,0.4920,0.4605,0.5880,0.4182
0.4508,0.3466,0.2293,0.3588,0.3255,0.4064,0.3526,0.5123,0.3324,0.2529,0.4711,0.4407,0.4235,0.4429,0.1917
0.4939,0.3649,0.2541,0.2914,0.1873,0.2314,0.3048,0.4997,0.3616,0.3672,0.6299,0.5006,0.5453,0.5287,0.2346
0.4998,0.4349,0.3255,0.3775,0.4285,0.3861,0.4349,0.4134,0.5700,0.4524,0.6306,0.5009,0.6309,0.5622,0.3621
0.4891,0.4876,0.2196,0.5882,0.4518,0.5752,0.6687,0.8162,0.4598,0.5474,0.7458,0.6338,0.6433,0.6081,0.3946
0.6711,0.5637,0.2273,0.5339,0.6969,0.6402,0.6004,0.4615,0.7814,0.4973,0.7424,0.7032,0.5580,0.8149,0.6290
0.2587,0.2708,0.1779,0.8486,0.6888,0.6796,0.6798,0.6557,0.8280,0.9709,0.4513,0.4009,0.3536,0.5585,0.9667
0.3767,0.3595,0.2618,0.6205,0.4278,0.4532,0.5194,0.5732,0.6995,0.7289,0.7314,0.3821,0.4396,0.6744,0.6728
0.3730,0.3714,0.1966,0.7986,0.6605,0.4547,0.6154,0.7276,0.7041,0.8646,0.5915,0.5114,0.2401,0.6837,0.8126
0.4320,0.3479,0.1323,0.5294,0.6208,0.6915,0.4176,0.1756,0.8956,0.6354,0.5738,0.3104,0.6155,0.6247,0.7555
0.5666,0.4885,0.1804,0.7183,0.8134,0.7835,0.7694,0.5776,0.8340,0.7339,0.6210,0.7330,0.4569,0.7452,0.8133
0.5814,0.4372,0.2046,0.5487,0.7426,0.8693,0.7464,0.4650,0.8889,0.6060,0.6931,0.5682,0.6206,0.7009,0.7178
0.3093,0.2708,0.1610,0.8567,0.7284,0.7313,0.7292,0.6453,0.8176,0.9691,0.3651,0.4572,0.3245,0.4950,0.9800
0.4754,0.4045,0.1897,0.8435,0.7831,0.7504,0.7557,0.6968,0.7405,0.9095,0.3318,0.6589,0.3476,0.5342,0.9180
0.4402,0.4541,0.1818,0.6758,0.7584,0.7221,0.6006,0.4317,0.9280,0.7333,0.7153,0.5990,0.5947,0.7463,0.7730
0.4540,0.3939,0.2305,0.8176,0.7857,0.7637,0.8285,0.6979,0.6902,0.9006,0.3252,0.6539,0.3468,0.4812,0.9056
0.5370,0.4945,0.1468,0.6733,0.8060,0.7039,0.6553,0.4296,0.8906,0.7130,0.7101,0.7030,0.4913,0.7935,0.7985
0.5505,0.4800,0.2272,0.5311,0.6361,0.5812,0.5711,0.4280,0.7036,0.4756,0.6510,0.6600,0.4525,0.9452,0.5958
0.3952,0.3806,0.1433,0.8323,0.7804,0.7034,0.5962,0.5643,0.8860,0.9018,0.4925,0.4994,0.3418,0.6386,0.9438
0.4342,0.3948,0.1957,0.4324,0.7161,0.8464,0.8048,0.4898,0.8518,0.5056,0.6069,0.5214,0.6974,0.5298,0.6228
