0.2104,0.0718,0.2128,0.2651,0.3191,0.3170
0.1144,0.0241,0.1522,0.1037,0.1498,0.1230
0.2089,0.1316,0.1297,0.2264,0.5302,0.5060
0.4432,0.0915,0.5586,0.6778,0.6069,0.5639
0.3599,0.0970,0.3713,0.4870,0.4483,0.4363
0.3014,0.1301,0.2159,0.4046,0.4494,0.4800
0.3926,0.0711,0.4623,0.7099,0.3174,0.6049
0.3817,0.0875,0.5390,0.7923,0.2919,0.6693
0.4212,0.1268,0.5168,0.8584,0.4540,0.6574
0.2902,0.1486,0.3600,0.5306,0.3612,0.4355
0.5029,0.0229,0.4333,0.5904,0.5354,0.7020
0.2863,0.1912,0.4325,0.7030,0.2075,0.5630
0.4513,0.0651,0.4779,0.5506,0.5677,0.4390
0.4198,0.1020,0.4031,0.5108,0.6191,0.7161
0.4614,0.0962,0.5303,0.8571,0.4770,0.6704
0.4750,0.0915,0.5620,0.8823,0.5207,0.7284
