0.4452,0.2504,0.4015,0.3769,0.4925,0.5895,0.4878,0.1947,0.3807,0.5066,0.4104,0.6836,0.4773,0.5264,0.4444,0.4816,0.5826,0.5167,0.4745,0.4818,0.5917,0.5606,0.5914,0.0263,0.5703,0.4956,0.3525,0.6073,0.5935,0.6577,0.2755,0.6368,0.4205,0.5346,0.6051,0.4565,0.5032,0.4714,0.5799,0.1997,0.6158,0.3034,0.6017,0.5527,0.6266,0.4806,0.5157,0.5546
0.5468,0.5631,0.4145,0.6019,0.4077,0.7095,0.8260,0.1963,0.3434,0.6222,0.7378,0.6855,0.8209,0.7663,0.7669,0.7886,0.8964,0.8365,0.5741,0.7821,0.8140,0.8774,0.7909,0.1793,0.8554,0.3171,0.6960,0.9153,0.8644,0.9504,0.5791,0.7166,0.7666,0.8979,0.9396,0.8563,0.8981,0.5872,0.8920,0.4769,0.6908,0.6765,0.8410,0.8387,0.6666,0.8239,0.8498,0.8867
0.6297,0.5568,0.4019,0.5501,0.4260,0.6577,0.8209,0.3166,0.3300,0.6522,0.8445,0.5403,0.9374,0.8819,0.8562,0.8701,0.9353,0.8187,0.6883,0.9237,0.8366,0.9306,0.6349,0.4360,0.9154,0.0425,0.9157,0.8758,0.8981,0.8333,0.8400,0.5725,0.9024,0.9385,0.9621,0.9111,0.9295,0.4089,0.8093,0.7769,0.3947,0.9055,0.8586,0.7258,0.7009,0.9432,0.9354,0.9485
0.6011,0.6045,0.4673,0.6786,0.3773,0.7041,0.8322,0.2954,0.4025,0.6397,0.7727,0.6196,0.9135,0.8069,0.8177,0.8196,0.9173,0.8154,0.6421,0.8368,0.8101,0.9031,0.6820,0.3501,0.8782,0.2348,0.8149,0.9084,0.8653,0.8926,0.7315,0.6010,0.8317,0.9307,0.9621,0.8951,0.9141,0.5064,0.8551,0.6263,0.5266,0.8002,0.8214,0.8075,0.6495,0.8826,0.8938,0.9223
0.7479,0.5578,0.3798,0.4438,0.6180,0.4743,0.7329,0.4567,0.5627,0.7770,0.9056,0.5789,0.7786,0.8865,0.9460,0.8867,0.9232,0.8287,0.8083,0.9856,0.9152,0.9543,0.6440,0.5371,0.9571,-0.0463,0.9472,0.8363,0.9397,0.7286,0.8460,0.6491,0.9682,0.9181,0.8979,0.8733,0.7981,0.4916,0.6502,0.9021,0.3131,0.9182,0.8311,0.7053,0.7746,0.9758,0.9641,0.9452
0.6612,0.6291,0.5509,0.6835,0.4165,0.7238,0.8140,0.2870,0.5365,0.6083,0.7402,0.5910,0.9057,0.7604,0.7377,0.7748,0.8302,0.7811,0.6288,0.7516,0.6782,0.7981,0.6453,0.4754,0.7787,0.2644,0.7587,0.8033,0.7735,0.8136,0.7469,0.4736,0.7570,0.8469,0.8940,0.8553,0.9001,0.5755,0.8078,0.5764,0.4222,0.7673,0.7308,0.7248,0.5613,0.7957,0.7933,0.8325
0.7598,0.4114,0.5168,0.5424,0.5664,0.6334,0.6637,0.2093,0.5239,0.7582,0.6530,0.7248,0.8776,0.8252,0.7351,0.6820,0.8366,0.6572,0.7819,0.8321,0.8235,0.8457,0.5903,0.4452,0.8576,0.3553,0.7763,0.7990,0.8591,0.7927,0.7584,0.6567,0.7353,0.8146,0.9006,0.7311,0.8095,0.4278,0.7264,0.6228,0.4784,0.7183,0.8227,0.6403,0.6576,0.8150,0.8215,0.8618
0.7031,0.4028,0.4224,0.4911,0.5526,0.6297,0.7731,0.2418,0.4713,0.7771,0.8140,0.7674,0.8508,0.8651,0.8472,0.8645,0.9632,0.8495,0.7427,0.9150,0.9377,0.9572,0.7665,0.2959,0.9622,0.2141,0.8152,0.9268,0.9640,0.9255,0.7064,0.7972,0.8585,0.9300,0.9800,0.8523,0.8778,0.5432,0.8373,0.6538,0.6302,0.7685,0.9359,0.7992,0.8062,0.9157,0.9296,0.9592
0.6416,0.5146,0.4078,0.5633,0.4743,0.6603,0.8279,0.2555,0.3556,0.7153,0.8312,0.6812,0.8959,0.8714,0.8737,0.8723,0.9737,0.8659,0.7080,0.9223,0.9063,0.9678,0.7467,0.3135,0.9567,0.1184,0.8600,0.9414,0.9520,0.9245,0.7510,0.7185,0.8918,0.9633,0.9968,0.9087,0.9235,0.5027,0.8584,0.6929,0.5695,0.8318,0.9068,0.8111,0.7504,0.9430,0.9522,0.9754
0.7131,0.4645,0.4399,0.5038,0.5431,0.5355,0.7784,0.3444,0.4839,0.7921,0.8819,0.6385,0.8584,0.9016,0.9210,0.8958,0.9608,0.8568,0.7766,0.9799,0.9280,0.9795,0.6968,0.4394,0.9745,0.0396,0.9337,0.8950,0.9650,0.8314,0.8253,0.6899,0.9475,0.9488,0.9653,0.8926,0.8712,0.4802,0.7642,0.8274,0.4285,0.8999,0.8881,0.7404,0.7818,0.9811,0.9768,0.9756
0.6774,0.4799,0.4223,0.5060,0.5133,0.5912,0.8024,0.3310,0.4584,0.7766,0.8880,0.6377,0.8650,0.8897,0.9162,0.9141,0.9701,0.8738,0.7315,0.9682,0.9268,0.9808,0.7177,0.3896,0.9730,0.0511,0.9189,0.9127,0.9626,0.8600,0.8027,0.7024,0.9448,0.9589,0.9742,0.9093,0.8929,0.4935,0.7920,0.8001,0.4645,0.8901,0.8976,0.7667,0.7941,0.9780,0.9764,0.9774
