0.5469,0.5591,0.7536,0.7535,0.6281,0.7710,0.6520,0.7119,0.6835,0.7290,0.6970,0.4969,0.7974
0.4662,0.8677,0.6895,0.5804,0.6368,0.4975,0.5227,0.6603,0.7162,0.5235,0.5476,0.7119,0.5545
0.5776,0.7447,0.4532,0.4475,0.5557,0.3546,0.7261,0.3877,0.4897,0.3810,0.4464,0.7473,0.2862
0.5996,0.6246,0.8236,0.8571,0.8576,0.9370,0.6759,0.8683,0.7900,0.9326,0.8412,0.6017,0.8887
0.7079,0.7302,0.6678,0.4261,0.4318,0.2898,0.6669,0.3038,0.6021,0.3028,0.4358,0.4945,0.5772
0.5688,0.6501,0.8340,0.8076,0.7497,0.8858,0.6983,0.7558,0.7319,0.8597,0.7977,0.5337,0.8702
0.3317,0.4739,0.3378,0.4516,0.3564,0.3464,0.1710,0.4276,0.3630,0.3526,0.2841,0.5037,0.3430
0.5001,0.6411,0.7713,0.9294,0.9161,0.8836,0.4675,0.8492,0.9020,0.9153,0.8697,0.6703,0.7881
0.4479,0.7143,0.8968,0.9430,0.9358,0.9481,0.5086,0.8125,0.9235,0.9613,0.9706,0.5893,0.8606
0.5742,0.5587,0.7892,0.9377,0.9599,0.9736,0.5975,0.8312,0.8884,0.9859,0.9559,0.6885,0.8267
0.5772,0.5959,0.7600,0.9081,0.9357,0.9557,0.5404,0.9134,0.8759,0.9612,0.8856,0.7145,0.8471
0.6072,0.4969,0.7398,0.9237,0.9526,0.9710,0.6633,0.8176,0.8594,0.9814,0.9354,0.6975,0.8208
0.6621,0.7105,0.7097,0.6902,0.6303,0.5471,0.3796,0.6670,0.7728,0.5882,0.5651,0.5277,0.7160
0.6005,0.5737,0.7574,0.9141,0.9474,0.9677,0.5762,0.9177,0.8766,0.9721,0.8907,0.7240,0.8577
0.6137,0.5470,0.8012,0.9125,0.9437,0.9842,0.6274,0.8423,0.8431,0.9854,0.9380,0.6645,0.8711
0.6183,0.5644,0.7662,0.9227,0.9689,0.9779,0.6038,0.8580,0.8749,0.9887,0.9385,0.6997,0.8366
0.6153,0.5697,0.7219,0.9300,0.9798,0.9520,0.6068,0.8153,0.8962,0.9762,0.9374,0.7230,0.7561
0.6146,0.5339,0.8005,0.9176,0.9404,0.9877,0.6490,0.8310,0.8468,0.9889,0.9405,0.6705,0.8638
0.5936,0.5859,0.8132,0.9155,0.9379,0.9859,0.6018,0.8916,0.8568,0.9837,0.9162,0.6678,0.8883
0.5938,0.5881,0.8377,0.9205,0.9281,0.9885,0.6149,0.8661,0.8570,0.9844,0.9331,0.6410,0.9072
