0.2254,0.4961,0.6049,0.5072,0.7306,0.5191,0.5780,0.4543,0.6130,0.6173,0.6659,0.5976,0.3541,0.5867,0.5363,0.5679
0.2075,0.6749,0.6140,0.5790,0.7326,0.5783,0.8331,0.7617,0.6931,0.6733,0.7813,0.7353,0.5453,0.7177,0.6802,0.6956
0.4063,0.7956,0.3932,0.6736,0.4910,0.5129,0.5861,0.7614,0.4007,0.5191,0.5910,0.5345,0.6085,0.6260,0.4125,0.5168
0.2380,0.4969,0.6875,0.2914,0.6903,0.3745,0.5544,0.3363,0.5498,0.4052,0.4920,0.4757,0.3232,0.4205,0.4672,0.4349
0.2100,0.6679,0.4186,0.4531,0.4984,0.3301,0.4255,0.6960,0.3304,0.2841,0.3899,0.2948,0.4210,0.3689,0.2625,0.2807
0.2429,0.5160,0.5965,0.5450,0.5031,0.6196,0.4614,0.4978,0.4651,0.5310,0.4384,0.4867,0.5406,0.4877,0.5600,0.5247
0.1856,0.6158,0.2387,0.8117,0.5043,0.6613,0.4333,0.8515,0.4156,0.6449,0.6615,0.5976,0.7118,0.7118,0.5286,0.6233
0.1493,0.5328,0.5867,0.7285,0.7405,0.8449,0.6280,0.6088,0.8500,0.8116,0.8555,0.8390,0.6517,0.8392,0.8309,0.8446
0.1969,0.6355,0.4545,0.8823,0.6400,0.8476,0.6711,0.7420,0.6804,0.8613,0.8816,0.8344,0.8076,0.8983,0.8011,0.8535
0.1209,0.4868,0.4911,0.9283,0.6250,0.9455,0.7904,0.7063,0.7597,0.9441,0.9250,0.9290,0.8948,0.9558,0.9131,0.9455
0.1005,0.4042,0.6039,0.8670,0.6146,0.9459,0.8383,0.6746,0.7806,0.9257,0.8963,0.9295,0.9091,0.9179,0.9461,0.9377
0.1086,0.3501,0.6821,0.8364,0.7323,0.9627,0.8466,0.5237,0.8988,0.9467,0.9409,0.9610,0.8356,0.9262,0.9885,0.9700
0.1125,0.4368,0.6047,0.8549,0.6740,0.9655,0.7849,0.6663,0.8491,0.9371,0.9241,0.9478,0.8555,0.9410,0.9588,0.9566
0.0901,0.4272,0.5866,0.7383,0.6802,0.8933,0.6063,0.5966,0.8621,0.8377,0.8309,0.8447,0.6962,0.8291,0.8764,0.8611
0.1698,0.4629,0.4855,0.8595,0.5831,0.8561,0.8159,0.6855,0.6603,0.8915,0.8856,0.8809,0.9009,0.9125,0.8564,0.8822
0.1453,0.5050,0.5617,0.9122,0.6935,0.9233,0.8869,0.6850,0.7895,0.9526,0.9731,0.9639,0.8909,0.9814,0.9280,0.9622
0.1035,0.4198,0.6560,0.8250,0.7458,0.9583,0.8119,0.5732,0.9048,0.9420,0.9503,0.9661,0.8123,0.9404,0.9722,0.9695
0.1130,0.4366,0.6174,0.8664,0.7084,0.9601,0.8296,0.6168,0.8575,0.9549,0.9567,0.9668,0.8666,0.9588,0.9705,0.9726
0.1197,0.4211,0.6409,0.8863,0.7247,0.9642,0.8663,0.6049,0.8697,0.9661,0.9703,0.9783,0.8697,0.9652,0.9797,0.9833
0.1164,0.4735,0.6006,0.9000,0.7156,0.9761,0.8279,0.6663,0.8623,0.9690,0.9720,0.9781,0.8778,0.9805,0.9724,0.9858
0.1119,0.4444,0.6374,0.8686,0.7417,0.9686,0.8353,0.6147,0.8924,0.9630,0.9722,0.9796,0.8482,0.9672,0.9804,0.9838
0.1267,0.4208,0.6964,0.7920,0.8076,0.9349,0.8216,0.5547,0.9496,0.9262,0.9500,0.9587,0.7563,0.9193,0.9631,0.9619
0.1160,0.4682,0.6208,0.8780,0.7365,0.9729,0.8221,0.6441,0.8875,0.9623,0.9711,0.9776,0.8477,0.9717,0.9753,0.9834
0.1236,0.4610,0.5465,0.9275,0.6629,0.9504,0.8611,0.6667,0.7831,0.9646,0.9606,0.9604,0.9297,0.9769,0.9453,0.9696
0.1358,0.4777,0.5058,0.8714,0.5499,0.9161,0.7871,0.7569,0.6752,0.9073,0.8691,0.8920,0.9313,0.9102,0.9182,0.9033
0.1511,0.5600,0.5627,0.9231,0.7046,0.9276,0.8380,0.7725,0.8076,0.9443,0.9692,0.9552,0.8565,0.9822,0.9114,0.9559
0.1311,0.5081,0.5768,0.9122,0.7273,0.9566,0.8476,0.6930,0.8447,0.9665,0.9836,0.9770,0.8721,0.9900,0.9529,0.9807
0.1165,0.4506,0.6341,0.8627,0.7380,0.9643,0.8392,0.6154,0.8845,0.9611,0.9725,0.9800,0.8507,0.9687,0.9754,0.9817
0.1163,0.4646,0.6084,0.8877,0.7326,0.9650,0.8445,0.6337,0.8673,0.9653,0.9761,0.9798,0.8659,0.9770,0.9711,0.9850
0.1309,0.4737,0.6041,0.9015,0.7165,0.9612,0.8629,0.6628,0.8496,0.9681,0.9793,0.9810,0.8846,0.9844,0.9652,0.9827
0.1219,0.4742,0.6281,0.8803,0.7514,0.9598,0.8603,0.6280,0.8805,0.9645,0.9837,0.9855,0.8510,0.9778,0.9729,0.9865
0.1015,0.4240,0.6464,0.8496,0.7438,0.9707,0.8247,0.5889,0.9032,0.9563,0.9623,0.9759,0.8372,0.9554,0.9846,0.9808
