-0.5294,0.5720,0.5812,0.2082,0.2583,0.2948,0.0652,0.1566,0.3901,0.0605,0.1740,0.0195,0.5368,-0.0790,0.4783,-0.1717,0.1675,0.3921,0.2125,0.1948,-0.1247,0.4400,-0.0887,0.6552,0.4486,-0.5001,0.7866,-0.4012,0.6395,-0.0747,0.2715,-0.3076,0.3332,-0.0340,0.1479
0.2102,0.7364,0.7231,0.5405,0.6192,0.4182,0.5475,0.5161,0.5592,0.4031,0.6214,0.4173,0.7613,0.3840,0.6322,0.4322,0.6124,0.5069,0.5728,0.5688,0.5334,0.6767,0.6169,0.4477,0.4057,0.1965,0.4214,0.2899,0.5490,0.4954,0.5444,0.4168,0.5925,0.3963,0.5235
0.4961,0.4289,0.5870,0.4665,0.7773,0.4550,0.5284,0.5233,0.6063,0.5511,0.5286,0.7243,0.3232,0.5456,0.3060,0.5365,0.5628,0.6602,0.3793,0.4186,0.6694,0.3717,0.4905,0.3673,0.4765,0.5057,0.0709,0.3994,0.2511,0.4532,0.4093,0.4716,0.3675,0.5335,0.4594
0.6210,0.5664,0.6399,0.3890,0.7754,0.4099,0.3277,0.3072,0.4724,0.3067,0.3365,0.5659,0.4020,0.2721,0.1307,0.4461,0.5280,0.6031,0.1837,0.2503,0.8451,0.2303,0.5077,0.1863,0.3283,0.5677,-0.0273,0.3589,0.0605,0.2446,0.1073,0.2996,0.0986,0.2707,0.1762
0.3887,0.6466,0.7170,0.3562,0.6747,0.3704,0.3166,0.3002,0.4066,0.1861,0.3786,0.4295,0.5483,0.1354,0.2660,0.2437,0.4327,0.5697,0.2461,0.3026,0.6486,0.3406,0.4235,0.2892,0.3156,0.3154,0.2063,0.1937,0.1857,0.1670,0.1499,0.2027,0.1939,0.1193,0.1304
0.3604,0.5914,0.7244,0.4118,0.7891,0.4507,0.4566,0.4777,0.6063,0.4362,0.4862,0.6176,0.4550,0.3748,0.2689,0.4106,0.5552,0.7504,0.3109,0.4532,0.6647,0.2863,0.3504,0.4777,0.5576,0.4098,0.3117,0.3102,0.2776,0.2491,0.3325,0.3148,0.3004,0.3740,0.3228
0.1408,0.4570,0.5645,0.5564,0.6670,0.6059,0.2758,0.2935,0.3005,0.2010,0.3736,0.2697,0.5449,0.1474,0.3852,0.2021,0.4108,0.3679,0.3190,0.3512,0.3550,0.3985,0.3363,0.2757,0.2615,0.0532,0.2560,0.1103,0.3144,0.1784,0.2485,0.1301,0.2887,0.1431,0.2197
0.4301,0.6647,0.7013,0.3852,0.6841,0.3910,0.2820,0.2356,0.4982,0.2023,0.3502,0.4326,0.5689,0.1622,0.2938,0.3721,0.5346,0.5927,0.2912,0.2501,0.7673,0.3698,0.5205,0.2994,0.3393,0.3552,0.1158,0.2346,0.2210,0.2639,0.1935,0.2556,0.2235,0.1804,0.2161
0.3275,0.6486,0.7529,0.4513,0.7648,0.5699,0.2777,0.3059,0.5910,0.3161,0.3037,0.5074,0.6118,0.2609,0.3531,0.4385,0.6059,0.6669,0.3194,0.2579,0.6885,0.4159,0.4979,0.4032,0.4856,0.3091,0.2514,0.1524,0.3368,0.2932,0.2804,0.1953,0.3132,0.2902,0.3087
0.3608,0.6208,0.7602,0.5035,0.7526,0.5491,0.2500,0.2372,0.4444,0.1768,0.2838,0.4218,0.5180,0.1209,0.2278,0.2871,0.4554,0.5743,0.1640,0.2120,0.6671,0.2810,0.3896,0.3288,0.3476,0.3140,0.2003,0.1606,0.1945,0.1236,0.0803,0.1358,0.1310,0.1207,0.1079
0.4904,0.5038,0.6540,0.5695,0.7828,0.5138,0.3682,0.3241,0.3885,0.2812,0.3631,0.4776,0.3703,0.2525,0.1417,0.3119,0.3629,0.5403,0.2031,0.2978,0.6838,0.2065,0.3760,0.1885,0.3017,0.4561,0.0622,0.3277,0.0424,0.1803,0.1507,0.3089,0.1319,0.2287,0.1491
0.4466,0.4993,0.6607,0.6075,0.7397,0.6235,0.3272,0.3031,0.3806,0.2609,0.3504,0.4276,0.4005,0.2194,0.1573,0.2502,0.3757,0.4851,0.2235,0.3086,0.6042,0.2228,0.3404,0.2075,0.2950,0.3764,0.0823,0.2712,0.0746,0.1686,0.1538,0.2670,0.1384,0.2080,0.1435
0.4780,0.5093,0.7114,0.5086,0.7767,0.4766,0.3843,0.3442,0.3899,0.2648,0.3983,0.4548,0.4054,0.2453,0.1937,0.2721,0.3811,0.5246,0.2575,0.3678,0.6785,0.2623,0.4162,0.2162,0.3293,0.4299,0.0927,0.3364,0.0679,0.2184,0.1659,0.3016,0.1834,0.2259,0.1674
0.1667,0.6017,0.7776,0.5519,0.8088,0.6835,0.3920,0.4187,0.7065,0.4593,0.3169,0.5675,0.5178,0.4167,0.4937,0.4901,0.6542,0.7230,0.4705,0.3837,0.5103,0.5230,0.4989,0.5417,0.6055,0.2182,0.3744,0.1424,0.4982,0.4393,0.4827,0.2491,0.4767,0.4466,0.4906
0.3207,0.2553,0.3978,0.6560,0.7786,0.6348,0.4702,0.4791,0.4672,0.4808,0.4400,0.5016,0.1925,0.4803,0.2716,0.4785,0.4693,0.4928,0.3995,0.4413,0.3859,0.2823,0.3650,0.2682,0.4200,0.3882,0.0674,0.3772,0.2009,0.4417,0.4044,0.4359,0.3484,0.4793,0.4257
-0.0656,0.4787,0.6741,0.5221,0.5080,0.6469,0.3587,0.3439,0.5082,0.3175,0.2763,0.4197,0.4127,0.2703,0.4558,0.2298,0.3781,0.5345,0.4096,0.3774,0.1460,0.4486,0.2733,0.5380,0.4621,-0.0234,0.4691,0.0855,0.4694,0.2427,0.3673,0.1331,0.4198,0.3018,0.3682
0.5712,0.4425,0.5793,0.4552,0.7522,0.3643,0.7287,0.7392,0.5800,0.6908,0.7946,0.7938,0.6267,0.6531,0.5083,0.4866,0.3974,0.7468,0.6328,0.6753,0.6081,0.5580,0.7046,0.3417,0.5688,0.6036,0.1485,0.5865,0.2503,0.6376,0.5957,0.6824,0.5234,0.6530,0.5917
0.2210,0.6968,0.7701,0.4242,0.6157,0.5593,0.5559,0.5471,0.7865,0.5588,0.6108,0.4995,0.7391,0.5483,0.7054,0.6383,0.8208,0.7140,0.7000,0.5874,0.5886,0.7517,0.7360,0.4980,0.6469,0.1670,0.3446,0.3550,0.6386,0.6565,0.6838,0.4940,0.6928,0.5908,0.6913
0.3939,0.4082,0.4882,0.5414,0.7376,0.4873,0.8617,0.8109,0.6567,0.8090,0.7826,0.8661,0.4476,0.8002,0.5076,0.6913,0.6205,0.7208,0.6861,0.7263,0.3792,0.5639,0.6528,0.4182,0.6292,0.5553,0.2039,0.6912,0.4081,0.7697,0.7172,0.7875,0.6621,0.7976,0.7478
0.3284,0.6516,0.6383,0.5334,0.7580,0.5985,0.5219,0.4814,0.5404,0.4225,0.4871,0.5949,0.4900,0.3819,0.2899,0.3594,0.4589,0.6900,0.3393,0.4769,0.6137,0.3654,0.3792,0.4620,0.5595,0.3791,0.3210,0.3136,0.2365,0.2785,0.3335,0.3482,0.3259,0.3630,0.3230
0.4164,0.2212,0.2084,0.3637,0.5699,0.3445,0.9435,0.9307,0.7665,0.9717,0.9016,0.8703,0.4831,0.9803,0.6745,0.8957,0.8310,0.7169,0.8983,0.9042,0.4479,0.7026,0.8823,0.3655,0.7526,0.6079,0.1319,0.8014,0.4844,0.9817,0.8796,0.9398,0.8079,0.9832,0.9309
0.0550,0.5924,0.4886,0.3807,0.3643,0.4035,0.8231,0.8416,0.8620,0.8384,0.8554,0.5697,0.7979,0.7969,0.9097,0.6949,0.8593,0.6812,0.9413,0.8830,0.3735,0.9312,0.8166,0.6001,0.8219,0.1150,0.5329,0.4419,0.8320,0.8538,0.9407,0.6656,0.9477,0.8292,0.9336
0.1217,0.4025,0.3651,0.3557,0.4827,0.3616,0.9091,0.9437,0.8840,0.9477,0.9270,0.7400,0.7112,0.9165,0.8872,0.7913,0.8572,0.7711,0.9804,0.9500,0.3309,0.9057,0.8332,0.5799,0.8930,0.3104,0.4487,0.5834,0.7588,0.9441,0.9818,0.7868,0.9517,0.9459,0.9939
0.2561,0.4443,0.3971,0.3734,0.4116,0.3597,0.8862,0.8928,0.8247,0.9065,0.8914,0.6835,0.7183,0.8966,0.8302,0.8058,0.8688,0.6628,0.9526,0.9213,0.4986,0.8721,0.9254,0.4741,0.7755,0.3333,0.3463,0.6343,0.6941,0.9372,0.9291,0.8109,0.9049,0.9129,0.9547
0.5127,0.3009,0.4697,0.4229,0.7574,0.3494,0.9042,0.8946,0.7247,0.8936,0.8868,0.9154,0.5362,0.8734,0.5632,0.7433,0.6441,0.8134,0.7680,0.8060,0.5250,0.6275,0.7032,0.4162,0.7220,0.6453,0.1722,0.7100,0.3939,0.8338,0.7792,0.8564,0.7064,0.8738,0.7934
0.0747,0.3679,0.4812,0.3441,0.6932,0.4499,0.8293,0.8972,0.9177,0.8851,0.8590,0.7854,0.5609,0.8112,0.8068,0.6669,0.7563,0.9099,0.8536,0.8382,0.3312,0.7708,0.5506,0.6844,0.9339,0.2690,0.5704,0.4049,0.7564,0.7906,0.9130,0.6284,0.8922,0.8423,0.8844
0.4233,0.3753,0.3091,0.3720,0.4619,0.3012,0.9079,0.8950,0.7422,0.9276,0.9105,0.7324,0.6366,0.9403,0.7355,0.8646,0.8474,0.6022,0.9289,0.9149,0.5407,0.7956,0.9441,0.3607,0.7072,0.5116,0.1767,0.7603,0.5414,0.9721,0.8857,0.9111,0.8480,0.9418,0.9326
-0.0753,0.5447,0.4542,0.3220,0.4428,0.3720,0.7166,0.7333,0.9038,0.7496,0.7381,0.5815,0.8480,0.7181,0.9136,0.5834,0.8050,0.7488,0.8442,0.7777,0.3473,0.8505,0.6942,0.7187,0.8199,-0.0096,0.6108,0.3279,0.8531,0.7272,0.8669,0.5282,0.9074,0.7395,0.8653
0.3206,0.2975,0.2531,0.3981,0.5493,0.3494,0.9396,0.9302,0.7832,0.9432,0.9115,0.8307,0.6083,0.9371,0.7619,0.7903,0.7650,0.7289,0.9284,0.9361,0.4036,0.7750,0.9000,0.5053,0.7845,0.4814,0.2939,0.7057,0.6106,0.9313,0.9051,0.8604,0.8740,0.9386,0.9345
0.3255,0.4126,0.3604,0.3309,0.4286,0.4151,0.8493,0.8494,0.7693,0.8875,0.8530,0.7226,0.5968,0.9104,0.7344,0.8205,0.7963,0.6772,0.9106,0.8669,0.5263,0.7634,0.9094,0.4603,0.7192,0.4507,0.2198,0.6553,0.5390,0.9162,0.8528,0.8232,0.8090,0.8889,0.8858
