0.1587,0.5706,0.1025,0.4787,0.3742,0.2419,0.6318,0.3775,0.0936,0.3972,0.5589,0.1039,0.3789,0.4139,0.5423,0.4309,0.3209,0.4583
0.3968,0.3558,0.4268,0.2415,0.3832,0.3453,0.2533,0.3480,0.3428,0.2599,0.2962,0.3991,0.2718,0.2559,0.3343,0.4083,0.2776,0.2517
0.6001,0.3632,0.5795,0.3394,0.4312,0.4472,0.2580,0.3935,0.4435,0.2709,0.3214,0.5039,0.2944,0.3500,0.3782,0.4296,0.3482,0.2362
0.4005,0.6213,0.4395,0.6234,0.5170,0.3775,0.6211,0.5153,0.3547,0.5444,0.5882,0.3924,0.5106,0.4643,0.6546,0.6223,0.4750,0.5601
0.4498,0.4462,0.5313,0.4204,0.4480,0.3039,0.3178,0.3932,0.3011,0.2503,0.3879,0.3654,0.2824,0.3075,0.4038,0.4289,0.3261,0.2539
0.4808,0.4576,0.5298,0.3583,0.4228,0.4700,0.3789,0.4856,0.3584,0.3089,0.4771,0.4059,0.3634,0.4581,0.4306,0.4262,0.3831,0.3083
0.5725,0.4284,0.6994,0.4626,0.4285,0.7860,0.4880,0.8119,0.7730,0.6140,0.4010,0.8132,0.7439,0.6348,0.6649,0.6997,0.4669,0.5823
0.5475,0.5683,0.5860,0.7015,0.6164,0.8743,0.7362,0.8280,0.9703,0.8353,0.4362,0.9476,0.9485,0.8527,0.7597,0.7552,0.8198,0.8029
0.4857,0.5380,0.4656,0.6311,0.5286,0.8673,0.7802,0.8387,0.8092,0.7009,0.3913,0.7968,0.8493,0.8357,0.5702,0.5278,0.6814,0.6998
0.4245,0.5804,0.4079,0.7142,0.5495,0.8414,0.8438,0.8603,0.8221,0.7704,0.4825,0.7983,0.9101,0.8582,0.7123,0.6475,0.7203,0.7655
0.6177,0.4787,0.4925,0.5839,0.5823,0.8134,0.6347,0.6763,0.8729,0.6991,0.3181,0.8366,0.7867,0.7864,0.5183,0.5386,0.7363,0.6619
0.3310,0.3893,0.3903,0.3642,0.3252,0.5445,0.4310,0.6624,0.4839,0.4350,0.4014,0.5068,0.5515,0.5053,0.5138,0.4922,0.3118,0.4328
0.4371,0.5378,0.4061,0.6632,0.5143,0.8391,0.7912,0.8179,0.8023,0.7175,0.3963,0.7779,0.8700,0.8455,0.6203,0.5586,0.6819,0.7101
0.5801,0.4449,0.5575,0.5555,0.5413,0.8460,0.6286,0.7293,0.8762,0.6843,0.2614,0.8476,0.8013,0.7844,0.5209,0.5394,0.7040,0.6530
0.4008,0.5603,0.2181,0.5937,0.5277,0.6970,0.7307,0.6848,0.6086,0.6377,0.4104,0.5869,0.7083,0.7259,0.5529,0.5049,0.6160,0.6432
0.4572,0.2509,0.3816,0.2426,0.3857,0.3761,0.2004,0.2496,0.5006,0.3816,0.1836,0.4760,0.3559,0.3432,0.2771,0.3370,0.4622,0.3468
0.2237,0.3457,0.3687,0.3999,0.3305,0.4889,0.4285,0.5376,0.5209,0.4960,0.3085,0.5150,0.5574,0.4255,0.5129,0.5048,0.4022,0.4802
0.1508,0.3016,0.1352,0.2753,0.2198,0.2475,0.3491,0.3195,0.1720,0.2085,0.2603,0.1580,0.2604,0.3214,0.2058,0.1587,0.2214,0.2210
0.5227,0.4231,0.4449,0.3683,0.4937,0.5180,0.4137,0.3813,0.4599,0.4379,0.2993,0.4304,0.4102,0.5241,0.3143,0.3350,0.5147,0.4320
0.4744,0.3738,0.4769,0.2694,0.3970,0.4170,0.3101,0.3365,0.4223,0.2807,0.3153,0.4243,0.3351,0.3992,0.3159,0.3639,0.3911,0.2769
0.3760,0.5923,0.1682,0.5591,0.5233,0.5403,0.6908,0.5333,0.4248,0.5582,0.4573,0.4035,0.5750,0.6299,0.5362,0.4820,0.5583,0.5880
0.4779,0.4735,0.3583,0.5564,0.4859,0.7145,0.6410,0.6615,0.6986,0.6063,0.3629,0.6664,0.7136,0.7238,0.4779,0.4480,0.6184,0.5905
