0.5735,0.4254,0.4643,0.4778,0.7590,0.7177,0.5427,0.5720,0.3913,0.6076,0.7399,0.8361,0.5511,0.6438,0.6198,0.6576,0.6513,0.6397,0.4984,0.7545
0.6835,0.4861,0.4700,0.7812,0.5832,0.5708,0.6567,0.8007,0.6305,0.6410,0.5701,0.6538,0.6291,0.4454,0.8283,0.3783,0.6975,0.5105,0.6741,0.7734
0.4312,0.5706,0.4903,0.6231,0.6983,0.4249,0.4239,0.4517,0.3081,0.3493,0.3613,0.4126,0.3855,0.3949,0.4554,0.3876,0.3406,0.4723,0.2459,0.5350
0.4346,0.4664,0.3342,0.6123,0.5745,0.4137,0.6568,0.5095,0.5870,0.3987,0.3388,0.3168,0.6037,0.4998,0.6055,0.4499,0.4727,0.4324,0.5661,0.4582
0.5935,0.3786,0.4546,0.4903,0.5667,0.6900,0.2980,0.4543,0.3398,0.5209,0.6378,0.7018,0.3565,0.5092,0.5474,0.4899,0.6093,0.5991,0.4614,0.5766
0.3290,0.1877,0.3426,0.3455,0.3364,0.5219,0.5390,0.5283,0.6375,0.3698,0.4739,0.3100,0.5203,0.4960,0.5162,0.5048,0.5586,0.5524,0.5618,0.2452
0.6047,0.2556,0.4445,0.4633,0.3774,0.7051,0.7851,0.7942,0.8114,0.6631,0.7331,0.6382,0.8004,0.7168,0.8042,0.6764,0.8255,0.6756,0.8365,0.5322
0.2876,0.2525,0.1293,0.3639,0.2903,0.2435,0.2743,0.2427,0.1603,0.3713,0.2283,0.3413,0.2502,0.1839,0.3597,0.2029,0.2616,0.2089,0.2697,0.4189
0.5644,0.4048,0.5264,0.6300,0.7329,0.7821,0.4429,0.6289,0.5474,0.6082,0.6996,0.7392,0.3627,0.4673,0.7379,0.4542,0.7430,0.6999,0.5262,0.6499
0.4868,0.3516,0.4366,0.5150,0.6477,0.7539,0.5737,0.3608,0.4735,0.5967,0.7921,0.7404,0.6473,0.7325,0.7018,0.7152,0.7458,0.7057,0.6205,0.7662
0.5062,0.2037,0.3029,0.4099,0.3477,0.7648,0.7742,0.6233,0.7146,0.7781,0.8161,0.7679,0.7894,0.7548,0.8203,0.7178,0.8514,0.7286,0.8462,0.6784
0.4205,0.2781,0.4134,0.2854,0.5488,0.7044,0.4446,0.4805,0.5362,0.2708,0.7610,0.5805,0.4941,0.7166,0.5038,0.7018,0.6767,0.6778,0.5476,0.4126
0.3940,0.2568,0.3661,0.5337,0.5586,0.4428,0.8999,0.7516,0.7538,0.6855,0.5708,0.5921,0.8968,0.7610,0.7056,0.7806,0.6255,0.4560,0.8033,0.5775
0.3886,0.2012,0.1441,0.2245,0.3396,0.5290,0.6523,0.4108,0.5526,0.5288,0.6578,0.6185,0.6830,0.6878,0.5695,0.6926,0.6178,0.4871,0.6728,0.5700
0.6002,0.2783,0.2698,0.4293,0.3505,0.7400,0.8252,0.5887,0.7318,0.7893,0.8497,0.8231,0.8392,0.8287,0.8575,0.7910,0.8573,0.6931,0.8914,0.7419
0.5254,0.1640,0.3303,0.4023,0.3168,0.8075,0.8288,0.6739,0.8112,0.7770,0.8775,0.7637,0.8451,0.8350,0.8499,0.7992,0.9109,0.7928,0.9124,0.6441
0.4725,0.1291,0.1844,0.3080,0.2925,0.7002,0.8863,0.5986,0.8469,0.6632,0.8864,0.7421,0.9119,0.9364,0.7946,0.9162,0.8672,0.6760,0.9401,0.6493
0.5979,0.2220,0.4019,0.3921,0.3226,0.8745,0.8158,0.7403,0.8711,0.7174,0.8982,0.7457,0.8374,0.8542,0.8561,0.8082,0.9463,0.8019,0.9270,0.5833
0.5932,0.3573,0.4015,0.4323,0.5897,0.7804,0.5869,0.6256,0.4218,0.6516,0.8143,0.8503,0.6257,0.7449,0.6281,0.7269,0.7159,0.8343,0.6454,0.6864
0.4872,0.2225,0.1508,0.3189,0.4144,0.7172,0.8610,0.4953,0.6760,0.7802,0.8727,0.8521,0.9027,0.8927,0.7759,0.8828,0.8202,0.6661,0.8879,0.7832
0.5935,0.2349,0.2406,0.2802,0.4669,0.8000,0.7822,0.5136,0.7545,0.6504,0.9636,0.8544,0.8320,0.9431,0.7999,0.9053,0.9024,0.7574,0.9035,0.7243
0.5287,0.1457,0.1825,0.2960,0.3199,0.7641,0.9010,0.5907,0.8201,0.7254,0.9259,0.8116,0.9362,0.9571,0.8170,0.9229,0.8939,0.7148,0.9603,0.6798
0.5295,0.2083,0.4021,0.3404,0.3495,0.8100,0.6361,0.6495,0.8609,0.4584,0.8608,0.6025,0.6689,0.8005,0.7480,0.7601,0.8917,0.8336,0.8134,0.4323
0.3773,0.4122,0.3576,0.5297,0.6154,0.3862,0.4555,0.4214,0.1138,0.6739,0.3066,0.6514,0.4030,0.2428,0.4324,0.2647,0.2731,0.2953,0.1851,0.6899
0.5372,0.1953,0.1817,0.2889,0.3951,0.7502,0.8669,0.4994,0.7835,0.6950,0.9358,0.8403,0.9033,0.9559,0.8126,0.9375,0.8799,0.7056,0.9339,0.7344
0.4350,0.2808,0.5014,0.3605,0.4509,0.4272,0.1055,0.4216,0.4449,-0.0692,0.3128,0.1718,0.0625,0.2383,0.2486,0.2566,0.3453,0.3636,0.1556,0.1069
0.4102,0.1661,0.1356,0.3499,0.3407,0.6039,0.8885,0.5288,0.6044,0.8358,0.7279,0.7715,0.9059,0.7907,0.7062,0.7693,0.6944,0.5366,0.8384,0.6905
0.5370,0.1680,0.2621,0.3670,0.2616,0.7311,0.8714,0.6832,0.9123,0.6006,0.8978,0.6980,0.9000,0.9402,0.8269,0.8874,0.8997,0.7158,0.9552,0.5648
0.5313,0.1879,0.2041,0.3050,0.4100,0.7404,0.8405,0.5051,0.7836,0.6561,0.9355,0.8276,0.8835,0.9585,0.7825,0.9600,0.8689,0.7111,0.9181,0.7365
0.4294,0.1145,0.2782,0.2765,0.3143,0.6741,0.8151,0.6941,0.9338,0.4566,0.8372,0.5332,0.8495,0.9144,0.7159,0.9013,0.8469,0.6678,0.8951,0.3702
0.3157,0.2593,0.2679,0.4181,0.4781,0.4069,0.8062,0.5315,0.4675,0.7094,0.5581,0.7212,0.8024,0.6538,0.5059,0.6609,0.4436,0.3710,0.6547,0.7092
0.5355,0.2654,0.3194,0.3277,0.5035,0.7723,0.5201,0.5136,0.7564,0.3651,0.8864,0.6469,0.5700,0.8002,0.7169,0.7848,0.8638,0.7483,0.7425,0.5213
