0.3689,0.5157,0.6541,0.7991,0.7336,0.6284,0.7991,0.6002,0.7742
0.7877,0.5783,0.6928,0.4924,0.7765,0.2839,0.5986,0.3742,0.5104
0.4569,0.6406,0.7500,0.3710,0.5816,0.3060,0.5191,0.3821,0.3645
0.6631,0.4367,0.5439,0.5592,0.7161,0.6897,0.6510,0.6471,0.5600
0.3268,0.5284,0.8566,0.5284,0.5326,0.6681,0.5235,0.6920,0.5484
0.7120,0.3981,0.5777,0.6599,0.8362,0.5761,0.7518,0.6182,0.6966
0.4395,0.5273,0.6621,0.4887,0.5374,0.6710,0.5490,0.6879,0.4436
0.6206,0.6105,0.6554,0.5946,0.5061,0.7051,0.5011,0.8314,0.6193
0.6591,0.3512,0.4687,0.8365,0.8058,0.6990,0.7943,0.7906,0.8710
0.6231,0.2146,0.4635,0.9533,0.8607,0.7188,0.9026,0.8018,0.9516
0.4267,0.2142,0.3679,0.8196,0.6681,0.6564,0.7709,0.6961,0.7836
0.5974,0.4266,0.6359,0.5314,0.7017,0.4721,0.5397,0.6113,0.6114
0.4834,0.2572,0.4373,0.7770,0.5893,0.6810,0.6812,0.7798,0.7437
0.4865,0.2558,0.3807,0.8270,0.6784,0.6282,0.7588,0.7599,0.8205
0.5675,0.3717,0.3835,0.5287,0.6196,0.4618,0.6051,0.5405,0.5334
0.4471,0.2002,0.3376,0.8166,0.6611,0.6442,0.7531,0.7192,0.7924
0.5236,0.3486,0.5116,0.4063,0.5783,0.3348,0.4449,0.4220,0.4551
0.4027,0.2023,0.2430,0.6799,0.5410,0.5797,0.6323,0.6383,0.6420
