0.6453,0.6803,0.8226,0.4435,0.6466,0.5232,0.6692,0.3710,0.7189,0.5974,0.3750,0.1981,0.4860,0.5577,0.5103,0.3865,0.6116,0.7234,0.8180,0.4422,0.6812,0.5385,0.5523,0.5559,0.6593,0.6740,0.6663,0.6102,0.5857,0.5509,0.7017
0.4370,0.3314,0.4428,0.7149,0.4589,0.5212,0.3298,0.2465,0.4258,0.4136,0.4072,0.2899,0.5704,0.6716,0.4787,0.4068,0.5370,0.3553,0.6104,0.5440,0.3764,0.4590,0.4482,0.3336,0.6229,0.4849,0.4513,0.4516,0.3565,0.4425,0.3918
0.4818,0.4631,0.5584,0.3020,0.4469,0.3679,0.4394,0.2028,0.3624,0.3712,0.2790,0.1356,0.3163,0.4088,0.3495,0.3398,0.3711,0.4129,0.7584,0.2503,0.4777,0.3941,0.2961,0.2719,0.4997,0.5121,0.4407,0.3646,0.3343,0.3978,0.4102
0.3772,0.4951,0.4233,0.5580,0.5499,0.5427,0.4614,0.2090,0.3320,0.2588,0.3759,0.2450,0.5105,0.5970,0.4069,0.3649,0.4605,0.4091,0.4590,0.5252,0.4314,0.4228,0.4537,0.3308,0.4527,0.4246,0.4825,0.5018,0.3463,0.4475,0.4806
0.6267,0.5623,0.6121,0.3733,0.4927,0.3963,0.5318,0.3487,0.6268,0.4818,0.3182,0.2212,0.3821,0.4527,0.5206,0.2697,0.5828,0.6693,0.6303,0.4276,0.5604,0.3062,0.4562,0.5643,0.5898,0.5410,0.5001,0.5003,0.5452,0.3516,0.5678
0.2726,0.6327,0.3603,0.6826,0.6286,0.5983,0.5211,0.3856,0.5167,0.3859,0.2365,0.3088,0.5902,0.5815,0.6092,0.1530,0.5135,0.5796,0.2463,0.7305,0.5932,0.2977,0.6931,0.5890,0.5338,0.4184,0.4223,0.6649,0.5655,0.3520,0.5921
0.4162,0.5950,0.5150,0.8254,0.7540,0.7865,0.5772,0.4172,0.5872,0.5101,0.3989,0.3512,0.8023,0.7710,0.6542,0.2973,0.7794,0.6218,0.3787,0.8662,0.7005,0.5258,0.8133,0.6240,0.6355,0.6273,0.6763,0.7755,0.5520,0.5473,0.7010
0.5067,0.1878,0.4257,0.3296,0.3443,0.2959,0.2564,0.1341,0.3007,0.3151,0.4422,0.0855,0.3205,0.3666,0.1759,0.4113,0.3733,0.1998,0.6067,0.2237,0.2183,0.4329,0.2008,0.0933,0.4514,0.4374,0.3757,0.2366,0.0968,0.4470,0.2965
0.5520,0.5252,0.6448,0.4662,0.3117,0.3308,0.4447,0.3491,0.5483,0.5153,0.2402,0.2879,0.3672,0.4387,0.6092,0.3799,0.5390,0.5661,0.6822,0.4489,0.6079,0.2447,0.4060,0.5026,0.6426,0.5792,0.4480,0.3764,0.4519,0.2218,0.4429
0.4774,0.6867,0.7958,0.4310,0.6322,0.6155,0.6676,0.4335,0.7424,0.6248,0.3414,0.2909,0.6046,0.4663,0.6686,0.3595,0.7238,0.7371,0.7717,0.6095,0.8223,0.4318,0.6884,0.6274,0.7332,0.7603,0.7131,0.6851,0.5650,0.5184,0.7198
