1.0000,0.7491,0.7433,0.7569,0.8391,0.8191,0.7554,0.7078,0.7297,0.3754
0.7491,1.0000,0.6132,0.4369,0.5297,0.5241,0.7046,0.4765,0.3747,0.3557
0.7433,0.6132,1.0000,0.8221,0.8308,0.8886,0.7386,0.8495,0.8839,0.6733
0.7569,0.4369,0.8221,1.0000,0.9620,0.9060,0.7093,0.8449,0.9576,0.6035
0.8391,0.5297,0.8308,0.9620,1.0000,0.9477,0.7892,0.8663,0.9484,0.5320
0.8191,0.5241,0.8886,0.9060,0.9477,1.0000,0.7016,0.8774,0.9558,0.5055
0.7554,0.7046,0.7386,0.7093,0.7892,0.7016,1.0000,0.7169,0.6819,0.7282
0.7078,0.4765,0.8495,0.8449,0.8663,0.8774,0.7169,1.0000,0.8526,0.6594
0.7297,0.3747,0.8839,0.9576,0.9484,0.9558,0.6819,0.8526,1.0000,0.6081
0.3754,0.3557,0.6733,0.6035,0.5320,0.5055,0.7282,0.6594,0.6081,1.0000
