0.6688,0.7092,0.4015,0.4096,0.5750,0.4522,0.6867,0.5575,0.5378,0.4345,0.3303,0.7839,0.5349
0.7706,0.3356,0.4579,0.3728,0.4651,0.4700,0.6635,0.1256,0.2685,0.4387,0.4956,0.3706,0.4030
0.2769,0.4008,0.3899,0.3255,0.2697,0.2694,0.3324,0.2668,0.3645,0.2349,0.2753,0.2834,0.3537
0.6637,0.5686,0.5514,0.8110,0.8853,0.8375,0.7779,0.7173,0.7984,0.8609,0.8100,0.8070,0.6461
0.5948,0.7442,0.8964,0.7227,0.5531,0.6834,0.7318,0.6594,0.7601,0.6350,0.6685,0.4401,0.8666
0.5593,0.6841,0.8452,0.9471,0.9543,0.9017,0.4966,0.7609,0.9269,0.9370,0.9554,0.6812,0.7598
0.5409,0.7451,0.7318,0.8506,0.8283,0.7262,0.3849,0.7912,0.8291,0.7729,0.7350,0.6425,0.6574
0.6845,0.4597,0.7377,0.8598,0.9119,0.9483,0.7534,0.7905,0.7731,0.9529,0.8770,0.7137,0.8372
0.4366,0.6877,0.8700,0.8882,0.8657,0.9068,0.5803,0.6806,0.8288,0.9224,0.9457,0.4736,0.8173
0.6016,0.5431,0.7748,0.9375,0.9711,0.9805,0.6076,0.8410,0.8944,0.9928,0.9547,0.7167,0.8198
0.3012,0.8048,0.7402,0.7872,0.7536,0.7739,0.3495,0.9308,0.8084,0.7807,0.6715,0.6291,0.8026
0.6682,0.5629,0.8302,0.8072,0.8258,0.9258,0.8296,0.7171,0.6873,0.9135,0.8481,0.6275,0.8645
0.5811,0.6365,0.7413,0.8902,0.9474,0.9105,0.6175,0.8197,0.8876,0.9275,0.9028,0.7616,0.7409
0.6520,0.7601,0.7792,0.9216,0.9469,0.8681,0.4527,0.8703,0.9195,0.9027,0.8599,0.7365,0.7230
0.5039,0.6898,0.8544,0.9237,0.9133,0.8955,0.4519,0.6678,0.8703,0.9158,0.9608,0.5334,0.7551
0.6181,0.6664,0.7366,0.8846,0.9711,0.9312,0.5518,0.8574,0.9006,0.9515,0.9157,0.8267,0.7694
