0.2436,0.2486,0.1424,0.2116,0.3187,0.4151,0.0632,0.0221,0.2938
0.4106,0.1856,0.3520,0.2086,0.2917,0.3784,0.1670,0.1724,0.1743
0.3916,0.1443,0.3932,0.3224,0.2734,0.4160,0.2216,0.1797,0.1969
0.5420,0.1856,0.4559,0.2733,0.3727,0.4755,0.1454,0.0883,0.1124
0.5493,0.2125,0.4102,0.3072,0.4653,0.4800,0.1653,0.2132,0.1751
0.3486,0.2446,0.2539,0.2315,0.2758,0.3540,0.1487,0.1247,0.1896
0.3909,0.3004,0.3054,0.3047,0.4359,0.4069,0.2263,0.2124,0.1789
0.4094,0.1974,0.3642,0.2873,0.3559,0.4944,0.2063,0.1031,0.1814
0.4514,0.1930,0.3871,0.2513,0.3026,0.4589,0.1281,0.1058,0.1495
0.4728,0.2403,0.4184,0.2872,0.4418,0.4133,0.2668,0.1662,0.2200
0.4699,0.3560,0.2965,0.3400,0.6744,0.5351,0.2730,0.4359,0.3806
0.5872,0.4034,0.2746,0.2451,0.8053,0.4265,0.4714,0.3540,0.3030
0.3586,0.2967,0.2021,0.5785,0.5069,0.4456,0.6852,0.8190,0.9510
0.4512,0.3696,0.2978,0.4405,0.6401,0.4981,0.6004,0.6464,0.4039
0.6175,0.2751,0.3094,0.3329,0.6115,0.5045,0.6611,0.4509,0.2359
0.4380,0.3147,0.1527,0.5853,0.4102,0.5114,0.7515,0.8155,0.9633
0.4517,0.1858,0.2836,0.5789,0.5043,0.3623,0.8221,0.8940,0.7878
0.4512,0.3239,0.1265,0.5228,0.4942,0.4912,0.7092,0.7237,0.9238
0.4879,0.1755,0.2283,0.5683,0.5264,0.3466,0.8010,0.8665,0.7186
0.4781,0.2988,0.2208,0.6158,0.4361,0.5305,0.8752,0.9122,0.9426
0.4917,0.3934,0.1871,0.5992,0.4193,0.5488,0.9066,0.9338,0.8723
0.5470,0.4322,0.1609,0.6373,0.4477,0.5937,0.9028,0.9285,0.8792
0.5931,0.3593,0.2402,0.5033,0.7521,0.5151,0.8015,0.6834,0.8109
0.6847,0.4000,0.2732,0.5001,0.7821,0.5968,0.8940,0.7073,0.6786
0.5888,0.3451,0.1919,0.5592,0.6541,0.5475,0.8663,0.8119,0.9212
0.5188,0.3376,0.3266,0.3046,0.7550,0.6683,0.3299,0.5458,0.4117
