0.5310,0.4800,0.4419,0.6738,0.7142,0.7138,0.2637,0.7133,0.3829,0.4838,0.5052,0.3610,0.6497,0.4825,0.4643,0.5467,0.3170,0.5708,0.3902,0.0901,0.7756,0.1013,0.6209,0.1258,0.6798,0.0750,0.4811,0.8595,0.4949,0.3900,0.6769,0.2165,0.5569,0.4120,0.6695,0.3413,0.2457,0.7248,0.3294,0.5641,0.2587,0.5419,0.5568,0.3561,0.5102,0.4269,0.4581,0.5973,0.4176,0.3284,0.5984,0.2842,0.5724,0.5051,0.4236,0.5009,0.2392,0.5165,0.6520,0.4640,0.5564,0.3649,0.5419,0.3828,0.6546,0.6041,0.5585,0.0503,0.6599,0.5520,0.4427,0.4909,0.6272,0.4115,0.5784,0.3138,0.7602,0.5360,0.4138,0.6708,0.6007
-0.1416,0.3152,0.3902,0.0312,0.3113,0.4622,0.4186,0.4392,0.4086,0.3877,0.4902,0.4167,0.3081,0.4145,0.4941,0.3778,0.4598,0.3759,0.5253,0.6276,0.0335,0.6221,-0.2446,0.6290,-0.0691,0.7504,0.2855,0.2189,0.4924,0.8325,0.2709,0.5459,0.2200,0.6990,0.0864,0.5189,0.5729,0.1291,0.6292,0.3081,0.5273,0.3223,-0.1335,0.4921,0.1108,0.4554,0.5297,0.3340,0.6703,0.4785,0.2400,0.6228,0.2983,0.4283,0.5418,0.3574,0.7076,0.3427,-0.0191,0.4037,0.2887,0.5780,0.3923,0.4971,0.3088,0.1158,0.4096,0.7954,0.1890,0.3233,0.4597,0.5622,0.4423,0.4144,0.2055,0.5721,0.0523,0.4614,0.7684,0.3186,0.3542
0.4562,0.5081,0.4018,0.3018,0.4665,0.5026,0.4223,0.5044,0.2706,0.2979,0.2054,0.2962,0.2896,0.2303,0.2197,0.2324,0.2931,0.2249,0.2433,0.1824,0.2968,0.2130,0.2077,0.1830,0.2555,0.2219,0.2592,0.2573,0.2239,0.2325,0.2050,0.2358,0.2709,0.2037,0.2633,0.2199,0.2434,0.2150,0.1910,0.2667,0.2597,0.2877,0.3359,0.2297,0.3596,0.2297,0.3087,0.2294,0.1736,0.2899,0.2439,0.2119,0.2447,0.2489,0.2424,0.2615,0.1729,0.2637,0.3586,0.2506,0.2485,0.2078,0.2464,0.2508,0.2561,0.4071,0.2197,0.0792,0.3474,0.2571,0.2335,0.3890,0.3115,0.2662,0.2582,0.2441,0.2794,0.2396,0.1922,0.2221,0.3238
0.2474,0.2331,0.3104,0.6198,0.4061,0.3698,0.4467,0.6351,0.8110,0.8410,0.8795,0.7759,0.8640,0.8709,0.8728,0.8767,0.7753,0.8652,0.8375,0.5433,0.6563,0.6317,0.4807,0.6942,0.2075,0.3415,0.8285,0.6635,0.8698,0.6994,0.8552,0.7573,0.7909,0.7924,0.7630,0.8380,0.7717,0.7660,0.8148,0.8552,0.7429,0.8402,0.4417,0.8451,0.6746,0.8620,0.8082,0.8570,0.8267,0.5900,0.8307,0.7719,0.8509,0.8572,0.8385,0.8456,0.7062,0.8519,0.3045,0.8056,0.8421,0.8357,0.8672,0.7983,0.8696,0.5424,0.8563,0.4851,0.7624,0.7943,0.8590,0.5547,0.7656,0.8332,0.8098,0.7621,0.5926,0.8708,0.7338,0.8644,0.7664
0.4076,0.4129,0.3289,0.5273,0.6103,0.6027,0.2933,0.7258,0.6574,0.6365,0.6144,0.6973,0.5565,0.6248,0.6249,0.5837,0.6949,0.6282,0.6723,0.4841,0.4318,0.5945,0.3529,0.5302,0.4009,0.5810,0.6363,0.5589,0.6499,0.3334,0.5222,0.6384,0.6169,0.4192,0.5260,0.6254,0.6984,0.4682,0.5013,0.6167,0.6889,0.6359,0.6248,0.6351,0.8118,0.6222,0.6205,0.5929,0.4705,0.6774,0.5671,0.5422,0.5863,0.6477,0.5877,0.6283,0.4217,0.6212,0.5052,0.6982,0.5961,0.5477,0.5898,0.6249,0.5381,0.8133,0.5930,0.3021,0.6539,0.6681,0.5933,0.8268,0.7129,0.6683,0.6070,0.5870,0.5055,0.5152,0.5910,0.5624,0.7735
0.2581,0.2296,0.2009,0.5938,0.4208,0.3226,0.3050,0.5130,0.9335,0.9405,0.9064,0.9473,0.9044,0.9227,0.9186,0.9182,0.9457,0.8755,0.9101,0.7526,0.6417,0.8401,0.4330,0.8458,0.1088,0.6235,0.8955,0.4863,0.8909,0.7127,0.8266,0.9179,0.8137,0.8608,0.7790,0.9272,0.9091,0.7209,0.8985,0.9288,0.8963,0.9349,0.5431,0.9391,0.8087,0.9327,0.9565,0.8651,0.8392,0.8063,0.8624,0.9033,0.8910,0.8896,0.9562,0.9131,0.8189,0.9379,0.3972,0.8797,0.8980,0.9355,0.9425,0.9523,0.8924,0.7368,0.8873,0.4780,0.8480,0.8167,0.9511,0.7889,0.7159,0.9454,0.8596,0.9050,0.3897,0.9157,0.6661,0.8156,0.7717
0.5508,0.3256,0.2704,0.6928,0.5430,0.4451,0.1973,0.4973,0.7702,0.8313,0.7290,0.8098,0.8468,0.7750,0.7275,0.8071,0.7698,0.7567,0.7154,0.4698,0.7959,0.5514,0.6401,0.5431,0.4467,0.3505,0.8226,0.6557,0.7160,0.4894,0.7881,0.6908,0.7863,0.6254,0.8276,0.7225,0.6603,0.7781,0.6184,0.8401,0.7018,0.8316,0.6997,0.7449,0.8095,0.7657,0.8067,0.7827,0.6240,0.6855,0.8196,0.6430,0.8126,0.7426,0.7604,0.7937,0.5534,0.8377,0.7596,0.7471,0.8308,0.6984,0.8190,0.7498,0.8366,0.7982,0.7762,0.0891,0.8371,0.7413,0.7817,0.7221,0.5815,0.7906,0.8256,0.6528,0.5325,0.7838,0.4426,0.7887,0.6919
0.3042,0.2533,0.2040,0.5183,0.4046,0.2248,0.2730,0.7098,0.8984,0.9253,0.9760,0.8652,0.8954,0.9602,0.9638,0.9435,0.8556,0.9509,0.9505,0.6191,0.6442,0.7302,0.5101,0.7683,0.1627,0.5078,0.9237,0.6876,0.9760,0.7117,0.9119,0.8600,0.8762,0.8200,0.7995,0.9379,0.8894,0.8108,0.8328,0.8940,0.8941,0.8566,0.5049,0.9336,0.7036,0.9554,0.8381,0.9337,0.8839,0.7337,0.8975,0.8197,0.9171,0.9470,0.8905,0.9309,0.7521,0.9197,0.3303,0.9473,0.9155,0.8875,0.9225,0.8455,0.8830,0.5377,0.9465,0.5063,0.6993,0.9283,0.9326,0.5454,0.8900,0.9211,0.8791,0.7592,0.4471,0.9333,0.7770,0.9055,0.9093
0.1710,0.3058,0.2366,0.3817,0.5089,0.2956,0.2296,0.5638,0.8936,0.8841,0.8961,0.9506,0.7825,0.8926,0.9146,0.8585,0.9553,0.8316,0.9434,0.8673,0.4801,0.9275,0.2748,0.9137,-0.1034,0.7873,0.8515,0.3374,0.9010,0.6882,0.7228,0.9717,0.7469,0.8272,0.6416,0.9545,0.9658,0.5814,0.8765,0.8359,0.9875,0.8786,0.4296,0.9503,0.7178,0.9254,0.9213,0.8053,0.8374,0.9108,0.7759,0.9248,0.8172,0.8754,0.9327,0.8695,0.8584,0.8804,0.3372,0.8983,0.8326,0.9267,0.8759,0.9464,0.7780,0.6360,0.8484,0.6089,0.6739,0.8159,0.9273,0.7542,0.7560,0.9314,0.7768,0.8871,0.1871,0.8604,0.6791,0.7114,0.8064
0.2964,0.1718,0.1288,0.5689,0.3144,0.1276,0.2442,0.6637,0.9487,0.9728,0.9882,0.9449,0.9442,0.9897,0.9928,0.9871,0.9390,0.9736,0.9782,0.6916,0.6958,0.8029,0.5234,0.8221,0.1181,0.5311,0.9558,0.6273,0.9836,0.7310,0.9255,0.9194,0.9030,0.8530,0.8439,0.9762,0.9394,0.8223,0.8850,0.9669,0.9245,0.9455,0.5566,0.9823,0.8078,0.9918,0.9263,0.9616,0.8873,0.7869,0.9387,0.8941,0.9631,0.9819,0.9598,0.9794,0.8052,0.9787,0.3522,0.9639,0.9635,0.9438,0.9822,0.9362,0.9398,0.6700,0.9707,0.4857,0.8017,0.9254,0.9865,0.6746,0.8689,0.9841,0.9275,0.8519,0.3937,0.9646,0.7237,0.9211,0.8837
