0.8930,0.6518,0.4817,-0.2648,0.1078,0.0821,0.1861,0.2768,0.2100,0.0661,0.3199,0.4104,0.4733,0.0381,0.5909,0.2271,0.4751,0.2030,0.2973,0.3204,0.1956,0.5473,0.2819,0.3208,0.3447,0.3920,0.3953,0.3004,0.4083,0.4308,-0.0264,0.1231,0.3495,0.4650,0.5270,0.1228,0.4267,-0.1507,0.2902,0.4257,0.4469
0.8153,0.6290,0.3833,-0.4134,0.0107,-0.0394,0.0889,0.1878,0.1279,-0.0270,0.2435,0.3151,0.4002,-0.1593,0.5606,0.0254,0.4008,0.0924,0.2305,0.1182,0.0048,0.4137,0.1504,0.1374,0.2348,0.2642,0.1873,0.1228,0.2289,0.2103,-0.1730,-0.0817,0.1496,0.3148,0.4237,-0.0081,0.3071,-0.3539,0.1044,0.2531,0.2681
0.0691,0.4976,0.6508,0.4205,0.8370,0.8576,0.8207,0.8055,0.5546,0.5533,0.7383,0.3081,0.6925,0.6817,0.4653,0.6072,0.5830,0.4427,0.7650,0.4833,0.4413,0.2631,0.5000,0.3646,0.3746,0.2921,0.3205,0.3246,0.6248,0.3634,0.7726,0.5011,0.3328,0.4289,0.3076,0.5493,0.5088,0.6278,0.4000,0.3109,0.2719
-0.1596,-0.0955,0.0877,0.5208,0.3753,0.4237,0.4451,0.4283,0.3969,0.4558,0.2575,0.3892,0.1641,0.6162,0.1364,0.5392,0.3480,0.6489,0.2472,0.6737,0.6770,0.3325,0.3859,0.5924,0.5490,0.5194,0.5923,0.6258,0.5941,0.5955,0.8175,0.7773,0.6147,0.4859,0.3428,0.7182,0.4852,0.8703,0.6530,0.5198,0.5205
-0.0492,0.2084,0.5204,0.5442,0.7653,0.7657,0.7123,0.6810,0.5032,0.3663,0.6155,0.2098,0.4841,0.9035,0.2900,0.8412,0.4135,0.6257,0.6371,0.3249,0.6333,0.1632,0.5363,0.4594,0.3986,0.4608,0.3755,0.5014,0.3798,0.4306,0.6881,0.5069,0.4085,0.1996,0.3119,0.6059,0.3298,0.8342,0.3860,0.3009,0.3086
0.1716,0.5319,0.7119,0.4656,0.8775,0.8488,0.7923,0.7404,0.6381,0.5181,0.8328,0.2436,0.7414,0.7718,0.4790,0.7134,0.5787,0.3757,0.7172,0.4505,0.3978,0.2471,0.6131,0.2492,0.2895,0.2610,0.2982,0.2573,0.6183,0.4531,0.7020,0.4191,0.3043,0.4301,0.2471,0.4343,0.4790,0.6623,0.3668,0.2794,0.2867
0.5396,0.7473,0.8259,0.2018,0.7904,0.7705,0.8760,0.8466,0.6932,0.5220,0.7051,0.4388,0.9034,0.5494,0.8582,0.6214,0.8950,0.5769,0.6985,0.6895,0.4627,0.6072,0.5110,0.5338,0.6549,0.5465,0.5237,0.5008,0.8025,0.5282,0.8138,0.5861,0.5042,0.6353,0.6919,0.6834,0.8075,0.4243,0.5957,0.5729,0.5243
0.6859,0.8660,0.8518,-0.0305,0.6778,0.6470,0.7101,0.7312,0.5112,0.3924,0.6844,0.3546,0.9121,0.3270,0.8647,0.4366,0.7736,0.3043,0.6364,0.3747,0.1352,0.4663,0.6101,0.2727,0.4009,0.3150,0.2706,0.1895,0.5800,0.3255,0.4569,0.2297,0.2346,0.4664,0.5149,0.3272,0.6093,0.0985,0.3010,0.3428,0.3056
0.5516,0.6301,0.7223,0.2005,0.6947,0.6455,0.7024,0.7596,0.4764,0.3090,0.7984,0.5275,0.6857,0.8463,0.6757,0.8953,0.5910,0.7783,0.7285,0.5108,0.7477,0.5945,0.7112,0.6846,0.6611,0.7700,0.6489,0.7166,0.5781,0.7271,0.4416,0.5395,0.6578,0.5554,0.6959,0.6469,0.5576,0.6132,0.5746,0.6164,0.6511
0.6857,0.7187,0.6558,-0.1343,0.3753,0.3193,0.4667,0.5468,0.3932,0.2218,0.4373,0.4596,0.7011,0.2422,0.8511,0.4057,0.7335,0.4364,0.4788,0.4156,0.3467,0.6510,0.2852,0.4467,0.5706,0.5435,0.3833,0.4300,0.4864,0.3281,0.3018,0.2727,0.3806,0.4839,0.7460,0.4296,0.6460,-0.1124,0.4067,0.5038,0.4636
