0.4742,0.1918,0.4034,0.5624,0.7328,0.4986
0.2403,0.1729,0.4930,0.5534,0.5633,0.8091
0.3616,0.1865,0.4315,0.4987,0.8059,0.6722
0.2295,0.0313,0.2576,0.2477,0.2872,0.2944
0.3536,0.0958,0.4462,0.6128,0.5757,0.7520
0.1743,0.0926,0.1968,0.1878,0.2999,0.3003
0.1872,0.0445,0.1837,0.0940,0.2485,0.2374
0.3621,0.1007,0.4112,0.7198,0.2916,0.5894
0.4733,0.0895,0.4231,0.6159,0.6144,0.8053
0.4717,-0.0120,0.4642,0.6188,0.3799,0.5516
0.3528,0.1525,0.4827,0.7753,0.5335,0.6280
0.4625,0.1069,0.6439,0.8641,0.5864,0.5215
0.4642,0.1615,0.5771,0.8519,0.5617,0.5370
0.4869,0.0524,0.6201,0.8362,0.5326,0.5413
0.3937,0.1970,0.5777,0.7013,0.7487,0.5746
0.5129,0.0146,0.5618,0.4738,0.5391,0.3634
0.4684,0.0967,0.5874,0.8804,0.4842,0.6778
0.4406,0.1225,0.5405,0.8626,0.4475,0.5493
