0.7351,0.3530,0.7400,0.6567,0.5279,0.7497,0.7394,0.6613,0.8625,0.5223,0.7737,0.7896,0.7757,0.7559,0.8127
0.7286,0.4211,0.6932,0.5838,0.5656,0.4466,0.7431,0.4914,0.6652,0.6164,0.4598,0.5570,0.4963,0.4083,0.4950
0.5370,0.3106,0.6147,0.4930,0.7530,0.8258,0.7147,0.9167,0.7418,0.6798,0.8886,0.8657,0.8975,0.8952,0.8597
0.5044,0.4065,0.6974,0.7412,0.7515,0.9425,0.6070,0.8838,0.8976,0.6024,0.9550,0.9195,0.9314,0.9429,0.9591
0.5970,0.3645,0.7322,0.6745,0.6453,0.9151,0.6878,0.8728,0.9421,0.5351,0.9535,0.9371,0.9603,0.9475,0.9759
0.5556,0.2749,0.6898,0.6264,0.6465,0.8736,0.6884,0.8775,0.9284,0.6161,0.9482,0.9184,0.9650,0.9736,0.9746
0.5342,0.4765,0.7829,0.6530,0.3758,0.7050,0.7898,0.8110,0.7808,0.3074,0.7946,0.8680,0.7900,0.6794,0.7689
0.5030,0.3172,0.5712,0.5014,0.6567,0.8170,0.5992,0.8686,0.7900,0.6564,0.8915,0.8463,0.8909,0.9118,0.8896
0.4471,0.3197,0.6179,0.6730,0.7625,0.9384,0.6046,0.9163,0.8762,0.6336,0.9648,0.9230,0.9649,0.9773,0.9718
0.1508,0.3630,0.5111,0.3734,0.4858,0.5819,0.5392,0.7785,0.4275,0.2181,0.6766,0.7086,0.6126,0.5588,0.5657
