0.4717,0.7809,0.5729,0.4996,0.5486,0.6248,0.3921,0.3581,0.5539,0.4634,0.4666,0.5893,0.3731,0.5575,0.6344,0.0151,0.5814,0.5571,0.4523,0.4807,0.5036,0.5152,0.5539,0.5639,0.4390
0.2381,0.2038,0.6785,0.3074,0.3154,0.0674,0.3002,0.2803,0.2188,0.3340,0.4117,-0.1980,0.3447,0.5154,0.1981,0.6595,0.1361,0.1244,0.2503,0.4106,0.1706,0.2171,0.1229,0.3128,0.3541
0.2914,0.5330,0.4256,0.6501,0.7241,0.7687,0.7516,0.7141,0.7293,0.6292,0.6913,0.5639,0.6452,0.7082,0.7919,0.0807,0.7687,0.7680,0.7254,0.6774,0.7717,0.7479,0.7557,0.6785,0.6400
0.3082,0.4788,0.7276,0.4392,0.7385,0.4621,0.6947,0.5665,0.6146,0.5886,0.4783,0.3255,0.5210,0.5040,0.5161,0.5111,0.5926,0.6189,0.6423,0.4444,0.6128,0.5705,0.6115,0.6030,0.5527
0.4088,0.6378,0.3592,0.7640,0.7146,0.8819,0.8811,0.7700,0.8517,0.6931,0.7127,0.6139,0.6697,0.5811,0.7445,0.1763,0.8845,0.9004,0.8771,0.6847,0.9000,0.8261,0.9029,0.7385,0.7238
0.4335,0.5960,0.6552,0.8498,0.6306,0.7864,0.7696,0.8649,0.6154,0.8526,0.8292,0.2712,0.8771,0.6645,0.6623,0.4769,0.7834,0.7287,0.7995,0.9258,0.7942,0.8811,0.7263,0.8663,0.8870
0.4445,0.6769,0.8175,0.8357,0.6331,0.6945,0.6598,0.7423,0.4259,0.7952,0.8070,0.1955,0.7983,0.7434,0.5610,0.5512,0.6845,0.6746,0.7509,0.8712,0.7114,0.7993,0.6786,0.8339,0.8317
0.3934,0.4879,0.5191,0.5445,0.4970,0.5510,0.6143,0.5102,0.6457,0.3791,0.5274,0.3944,0.4410,0.6216,0.6766,0.2363,0.5625,0.5270,0.5295,0.4867,0.5460,0.4901,0.5246,0.4135,0.4278
0.4316,0.6137,0.7072,0.8535,0.7340,0.7944,0.8335,0.8598,0.5544,0.8608,0.8097,0.3138,0.8697,0.6437,0.4851,0.5392,0.8268,0.8268,0.8838,0.8741,0.8632,0.9047,0.8195,0.9093,0.9068
0.3004,0.8477,0.6329,0.6635,0.6961,0.7993,0.6262,0.5664,0.6486,0.6044,0.6008,0.7379,0.5478,0.6423,0.7438,-0.0125,0.8115,0.8034,0.6985,0.6676,0.7480,0.7387,0.8073,0.7296,0.6140
0.3795,0.6905,0.5777,0.8560,0.7840,0.9186,0.8959,0.8884,0.7186,0.8568,0.8135,0.5613,0.8479,0.6738,0.7484,0.2618,0.9496,0.9394,0.9361,0.9067,0.9539,0.9622,0.9383,0.9163,0.8813
0.3855,0.6085,0.5380,0.8509,0.8324,0.8831,0.9643,0.9325,0.7468,0.8908,0.7952,0.4837,0.8891,0.5832,0.6539,0.4060,0.9522,0.9512,0.9788,0.8785,0.9782,0.9744,0.9461,0.9310,0.9116
0.3977,0.5873,0.4892,0.8880,0.7944,0.8893,0.9525,0.9557,0.7511,0.8913,0.8513,0.4310,0.9126,0.6324,0.6746,0.4123,0.9320,0.9176,0.9564,0.8854,0.9582,0.9773,0.9059,0.9236,0.9327
0.3776,0.5439,0.4148,0.8350,0.7797,0.8607,0.9489,0.9063,0.8042,0.8091,0.7804,0.4487,0.8392,0.5784,0.6852,0.3965,0.8956,0.9012,0.9303,0.7714,0.9322,0.9140,0.8873,0.8432,0.8576
0.3618,0.4662,0.6216,0.8903,0.6875,0.7573,0.8883,0.9398,0.5900,0.9086,0.8518,0.1512,0.9424,0.6011,0.4034,0.6700,0.7962,0.7905,0.9062,0.8627,0.8657,0.9189,0.7797,0.9081,0.9582
0.3848,0.5778,0.5443,0.8727,0.8196,0.8705,0.9691,0.9495,0.7391,0.9019,0.8157,0.4271,0.9103,0.5777,0.6215,0.4651,0.9374,0.9344,0.9789,0.8646,0.9703,0.9755,0.9259,0.9354,0.9320
0.3373,0.6547,0.4300,0.8186,0.8037,0.9307,0.9219,0.8592,0.8295,0.7792,0.7712,0.6489,0.7814,0.6561,0.8165,0.1386,0.9563,0.9577,0.9272,0.8038,0.9623,0.9243,0.9543,0.8461,0.8116
0.3764,0.6447,0.5568,0.8880,0.8202,0.9053,0.9579,0.9401,0.7437,0.8974,0.8292,0.4843,0.9023,0.6155,0.6554,0.3933,0.9570,0.9526,0.9791,0.8829,0.9805,0.9863,0.9460,0.9457,0.9316
0.3681,0.6779,0.5688,0.8931,0.7712,0.9222,0.9121,0.9081,0.7366,0.8655,0.8356,0.5208,0.8690,0.6787,0.7102,0.2993,0.9358,0.9415,0.9481,0.8877,0.9637,0.9689,0.9370,0.9242,0.9009
