0.1885,0.5976,0.5597,0.7016,0.6298,0.7132,0.4613,0.7113,0.7220,0.6552,0.5936,0.5264,0.6456,0.5888,0.4212,0.2653,0.5163,0.6827,0.4150,0.6929,0.4820,0.5356,0.4580,0.5688,0.4578,0.5960,0.5271,0.6182,0.4361,0.4926,0.4601,0.5470,0.4173,0.6024,0.5499,0.4764,0.5163,0.4492,0.5946,0.4678,0.5560,0.5418,0.4129,0.4056
0.3429,0.8357,0.4171,0.6077,0.6684,0.7458,0.4067,0.6941,0.5752,0.6267,0.5547,0.4922,0.6072,0.5474,0.2972,0.4354,0.6906,0.7528,0.6891,0.7535,0.5870,0.6994,0.6115,0.6701,0.5976,0.5232,0.6682,0.4897,0.6101,0.5309,0.8061,0.4856,0.6650,0.4133,0.5763,0.5399,0.5073,0.5516,0.4878,0.5655,0.5661,0.4909,0.6771,0.6793
0.1776,0.4669,0.6434,0.7285,0.6021,0.6914,0.4114,0.6907,0.6741,0.5944,0.6201,0.5729,0.6192,0.5396,0.4273,0.2848,0.6665,0.5428,0.4811,0.7064,0.5043,0.4060,0.3969,0.4436,0.5486,0.5680,0.4541,0.4370,0.3869,0.3999,0.3271,0.4900,0.5728,0.5415,0.5599,0.5114,0.5249,0.3656,0.6509,0.4878,0.4906,0.5179,0.4302,0.3726
0.3382,0.6649,0.4777,0.4354,0.4890,0.6679,0.3122,0.4308,0.4801,0.4602,0.4679,0.3984,0.4749,0.4997,0.4072,0.5155,0.7188,0.5816,0.7922,0.6489,0.7535,0.7365,0.7984,0.7489,0.7053,0.8188,0.7306,0.6521,0.7711,0.5922,0.7514,0.7432,0.8298,0.7540,0.7280,0.8084,0.7270,0.7629,0.6822,0.6895,0.6401,0.7271,0.8384,0.8326
-0.0607,0.3873,0.6510,0.4248,0.1908,0.3861,0.1812,0.3645,0.3947,0.2330,0.2772,0.2648,0.2517,0.5111,0.4443,0.3899,0.5419,0.6412,0.7628,0.3389,0.9059,0.7691,0.8609,0.8694,0.6890,0.7256,0.8969,0.6947,0.8600,0.8118,0.7578,0.5790,0.8146,0.8890,0.8048,0.8633,0.9374,0.7607,0.9052,0.7257,0.9370,0.9572,0.8288,0.8138
0.3534,0.5680,0.5119,0.5128,0.4898,0.7255,0.3808,0.4850,0.6250,0.5450,0.5305,0.4301,0.5398,0.6463,0.5291,0.5436,0.6625,0.5769,0.6627,0.6899,0.7101,0.6019,0.7419,0.6314,0.6399,0.8261,0.6142,0.5585,0.7151,0.6179,0.5484,0.7947,0.7883,0.7506,0.6724,0.8336,0.7442,0.7520,0.7151,0.6738,0.6496,0.7017,0.7653,0.7472
0.1296,0.6312,0.5485,0.5162,0.4916,0.6509,0.3206,0.4134,0.4622,0.4362,0.4892,0.4484,0.5235,0.4554,0.4596,0.3095,0.8311,0.5201,0.8060,0.6478,0.8818,0.7361,0.8430,0.8133,0.8155,0.8279,0.8459,0.5933,0.8650,0.7110,0.8277,0.7164,0.9686,0.7648,0.8513,0.8753,0.8588,0.7427,0.8130,0.8139,0.7871,0.8376,0.8965,0.8663
0.2047,0.5700,0.5274,0.3671,0.3872,0.5728,0.3462,0.2957,0.3740,0.3162,0.4191,0.3716,0.4217,0.4252,0.4792,0.3494,0.7484,0.5089,0.7721,0.5663,0.8882,0.8091,0.9030,0.8528,0.7804,0.8656,0.8643,0.6848,0.8801,0.7509,0.8228,0.7746,0.9546,0.8183,0.8516,0.9352,0.8869,0.8398,0.8353,0.8268,0.8234,0.8626,0.9417,0.9253
-0.0214,0.4767,0.4545,0.1976,0.1712,0.2686,0.1952,0.2369,0.2404,0.0997,0.2224,0.2111,0.2159,0.4021,0.4146,0.3382,0.6523,0.6428,0.7946,0.2877,0.9262,0.7831,0.8630,0.8717,0.7333,0.7171,0.8992,0.6538,0.8361,0.8008,0.8768,0.5776,0.8850,0.7754,0.8929,0.8674,0.9164,0.7493,0.8991,0.7264,0.9040,0.9011,0.8902,0.8664
0.2751,0.4317,0.4314,0.2463,0.1475,0.4668,0.2242,0.2300,0.3816,0.2135,0.2205,0.1981,0.2133,0.5546,0.4193,0.4650,0.5565,0.6794,0.6292,0.4415,0.8585,0.8781,0.9459,0.8805,0.6629,0.8861,0.8473,0.7715,0.8439,0.7919,0.7851,0.8306,0.8697,0.9104,0.8357,0.9808,0.9107,0.9423,0.8697,0.7506,0.8674,0.8902,0.9500,0.9543
0.1969,0.5527,0.5091,0.3446,0.3465,0.5458,0.2683,0.2603,0.3575,0.3024,0.3666,0.3159,0.3862,0.4555,0.4323,0.4157,0.7332,0.5318,0.7905,0.5357,0.8938,0.8201,0.9188,0.8642,0.7762,0.8799,0.8620,0.7153,0.8851,0.7278,0.8200,0.7878,0.9413,0.8593,0.8598,0.9398,0.8954,0.8634,0.8510,0.7880,0.8268,0.8821,0.9501,0.9363
0.1684,0.3793,0.5080,0.3137,0.2075,0.4874,0.2087,0.2639,0.4256,0.2343,0.3005,0.2653,0.2858,0.5119,0.4687,0.3937,0.6317,0.5991,0.7111,0.4645,0.8975,0.8073,0.9079,0.8519,0.7352,0.8675,0.8437,0.7198,0.8546,0.7898,0.7815,0.7847,0.8998,0.8779,0.8670,0.9595,0.9298,0.8755,0.8978,0.7444,0.8740,0.9032,0.9325,0.9165
-0.0244,0.4177,0.5647,0.4824,0.3194,0.5006,0.3064,0.4496,0.5408,0.3596,0.4311,0.3434,0.3415,0.4988,0.4850,0.2780,0.4456,0.6073,0.5937,0.4261,0.7619,0.6173,0.6734,0.6917,0.5740,0.5918,0.7198,0.5529,0.6361,0.6441,0.6216,0.5108,0.6196,0.7054,0.7280,0.6840,0.7593,0.5822,0.8219,0.6326,0.7644,0.7664,0.6488,0.6285
