1.0000,0.7992,0.3202,0.3658,0.8315,0.6729,0.7903,0.8215,0.8783,0.9529,0.6697,0.8051,0.9662,0.9165,0.9350,0.9394,0.8420,0.6580,0.9615,0.9310,0.8389,0.9676
0.7992,1.0000,0.5898,0.3099,0.8883,0.7677,0.5092,0.8805,0.8012,0.6873,0.6943,0.8258,0.8251,0.7634,0.9095,0.7503,0.8553,0.7295,0.8739,0.8233,0.7036,0.7898
0.3202,0.5898,1.0000,0.5292,0.5568,0.5938,0.5335,0.5747,0.5113,0.3927,0.3063,0.5449,0.3049,0.4117,0.4132,0.2672,0.5650,0.5382,0.3831,0.4632,0.4271,0.3137
0.3658,0.3099,0.5292,1.0000,0.5096,0.5537,0.5211,0.3327,0.3532,0.4413,0.0292,0.4250,0.4270,0.4233,0.3071,0.3428,0.2886,0.4225,0.2952,0.3287,0.4410,0.3955
0.8315,0.8883,0.5568,0.5096,1.0000,0.8197,0.6198,0.7943,0.7429,0.7515,0.6075,0.8179,0.8975,0.7527,0.8986,0.7757,0.7704,0.7483,0.8484,0.7434,0.6820,0.8057
0.6729,0.7677,0.5938,0.5537,0.8197,1.0000,0.7017,0.6305,0.5388,0.6764,0.3634,0.6796,0.7787,0.6165,0.7183,0.6865,0.5151,0.6415,0.6401,0.5069,0.5663,0.6890
0.7903,0.5092,0.5335,0.5211,0.6198,0.7017,1.0000,0.6353,0.6522,0.8172,0.6675,0.4650,0.7423,0.6901,0.6412,0.7894,0.7146,0.4168,0.6977,0.7790,0.6036,0.7517
0.8215,0.8805,0.5747,0.3327,0.7943,0.6305,0.6353,1.0000,0.9201,0.7733,0.6345,0.8862,0.8184,0.8713,0.8816,0.7665,0.9072,0.8035,0.8999,0.9114,0.8313,0.8343
0.8783,0.8012,0.5113,0.3532,0.7429,0.5388,0.6522,0.9201,1.0000,0.8809,0.4937,0.9493,0.8552,0.9769,0.8725,0.8135,0.8856,0.8285,0.9129,0.9327,0.9671,0.9147
0.9529,0.6873,0.3927,0.4413,0.7515,0.6764,0.8172,0.7733,0.8809,1.0000,0.5400,0.7933,0.9358,0.9411,0.8479,0.8977,0.7791,0.6180,0.9051,0.9001,0.8824,0.9641
0.6697,0.6943,0.3063,0.0292,0.6075,0.3634,0.6675,0.6345,0.4937,0.5400,1.0000,0.3714,0.5630,0.4415,0.7194,0.6678,0.7217,0.4030,0.7087,0.7129,0.3060,0.5736
0.8051,0.8258,0.5449,0.4250,0.8179,0.6796,0.4650,0.8862,0.9493,0.7933,0.3714,1.0000,0.8433,0.9356,0.8630,0.7131,0.8140,0.8473,0.8569,0.8362,0.9458,0.8475
0.9662,0.8251,0.3049,0.4270,0.8975,0.7787,0.7423,0.8184,0.8552,0.9358,0.5630,0.8433,1.0000,0.9134,0.9466,0.9252,0.7820,0.6811,0.9473,0.8690,0.8428,0.9579
0.9165,0.7634,0.4117,0.4233,0.7527,0.6165,0.6901,0.8713,0.9769,0.9411,0.4415,0.9356,0.9134,1.0000,0.8737,0.8501,0.8331,0.7619,0.9194,0.9181,0.9806,0.9504
0.9350,0.9095,0.4132,0.3071,0.8986,0.7183,0.6412,0.8816,0.8725,0.8479,0.7194,0.8630,0.9466,0.8737,1.0000,0.8854,0.8675,0.7364,0.9672,0.9077,0.8004,0.9095
0.9394,0.7503,0.2672,0.3428,0.7757,0.6865,0.7894,0.7665,0.8135,0.8977,0.6678,0.7131,0.9252,0.8501,0.8854,1.0000,0.7803,0.5887,0.9169,0.8810,0.7621,0.9435
0.8420,0.8553,0.5650,0.2886,0.7704,0.5151,0.7146,0.9072,0.8856,0.7791,0.7217,0.8140,0.7820,0.8331,0.8675,0.7803,1.0000,0.7419,0.9030,0.9106,0.7719,0.8212
0.6580,0.7295,0.5382,0.4225,0.7483,0.6415,0.4168,0.8035,0.8285,0.6180,0.4030,0.8473,0.6811,0.7619,0.7364,0.5887,0.7419,1.0000,0.7122,0.7591,0.7534,0.6802
0.9615,0.8739,0.3831,0.2952,0.8484,0.6401,0.6977,0.8999,0.9129,0.9051,0.7087,0.8569,0.9473,0.9194,0.9672,0.9169,0.9030,0.7122,1.0000,0.9455,0.8463,0.9474
0.9310,0.8233,0.4632,0.3287,0.7434,0.5069,0.7790,0.9114,0.9327,0.9001,0.7129,0.8362,0.8690,0.9181,0.9077,0.8810,0.9106,0.7591,0.9455,1.0000,0.8577,0.9224
0.8389,0.7036,0.4271,0.4410,0.6820,0.5663,0.6036,0.8313,0.9671,0.8824,0.3060,0.9458,0.8428,0.9806,0.8004,0.7621,0.7719,0.7534,0.8463,0.8577,1.0000,0.8924
0.9676,0.7898,0.3137,0.3955,0.8057,0.6890,0.7517,0.8343,0.9147,0.9641,0.5736,0.8475,0.9579,0.9504,0.9095,0.9435,0.8212,0.6802,0.9474,0.9224,0.8924,1.0000
