0.2852,0.2470,0.6517,0.7095,0.8199,0.7620,0.8014,0.4738,0.7012,0.6966,0.7308,0.6672,0.6458,0.6742,0.7492,0.4992,0.6300,0.5590,0.6950,0.7181,0.4281,0.8251,0.8376,0.6678,0.6977,0.8040,0.7284,0.7215,0.5669,0.7657,0.7452,0.6588
0.2510,0.1819,0.3742,0.6518,0.6277,0.4852,0.6948,0.6865,0.6101,0.6621,0.6908,0.5798,0.6015,0.5931,0.6614,0.7897,0.5368,0.6644,0.5331,0.6675,0.7151,0.6462,0.5745,0.5393,0.5605,0.5556,0.5058,0.5782,0.6339,0.6031,0.5550,0.5247
0.1779,0.2725,0.6338,0.7486,0.8349,0.7850,0.7591,0.5597,0.5497,0.5847,0.5563,0.5654,0.5697,0.7343,0.7027,0.5254,0.5690,0.5032,0.5942,0.5531,0.5830,0.6436,0.7313,0.6707,0.8747,0.6654,0.7088,0.8751,0.4566,0.5936,0.6916,0.6522
0.5153,0.2705,0.5442,0.4598,0.3042,0.6919,0.3759,0.6377,0.5924,0.4959,0.5461,0.6174,0.5554,0.5942,0.4170,0.5172,0.6379,0.5778,0.6232,0.5416,0.5180,0.5473,0.5449,0.5587,0.6324,0.6315,0.5571,0.4874,0.6603,0.5944,0.4932,0.4673
0.4512,0.2530,0.5701,0.5252,0.5449,0.7619,0.5163,0.8592,0.7437,0.6818,0.7234,0.7932,0.7854,0.8580,0.5601,0.8644,0.8164,0.8444,0.7479,0.7295,0.8019,0.6117,0.6048,0.7913,0.7351,0.6537,0.7690,0.6900,0.8466,0.6729,0.7043,0.7246
-0.0374,0.2485,0.3881,0.5606,0.5365,0.4674,0.4991,0.5254,0.2934,0.3477,0.2749,0.3719,0.4381,0.5834,0.5777,0.5547,0.3254,0.4345,0.3854,0.2955,0.6324,0.2017,0.3226,0.5173,0.6512,0.2760,0.4760,0.7252,0.3631,0.2458,0.4852,0.5262
0.3580,0.1587,0.5686,0.6237,0.5385,0.4725,0.1731,0.4265,0.2593,0.2119,0.3099,0.1503,0.0819,0.2131,0.5528,0.3915,0.2061,0.1848,0.2606,0.2424,0.2721,0.3984,0.2940,0.1064,0.4281,0.3247,0.1608,0.2952,0.2397,0.2805,0.0766,0.0280
0.2878,0.2036,0.2338,0.1450,0.1975,0.5564,0.8439,0.7968,0.9048,0.9322,0.8890,0.9098,0.9517,0.8946,0.3048,0.8979,0.8960,0.9452,0.8761,0.9200,0.8919,0.7800,0.7452,0.9377,0.5767,0.7956,0.8940,0.6394,0.8837,0.8269,0.9214,0.9498
0.4806,0.2453,0.5541,0.4999,0.4527,0.7426,0.5131,0.8899,0.7613,0.7119,0.7662,0.8163,0.8008,0.8592,0.5603,0.9022,0.7951,0.8598,0.7036,0.7650,0.8742,0.6650,0.5828,0.7841,0.7622,0.6722,0.7488,0.6949,0.8745,0.7294,0.7054,0.7238
0.6548,0.2023,0.4256,0.1969,0.1259,0.7053,0.5339,0.7448,0.8382,0.7395,0.8265,0.8484,0.7631,0.7143,0.2633,0.7053,0.8632,0.8067,0.8069,0.8082,0.6272,0.8023,0.7053,0.7232,0.5242,0.8476,0.7308,0.3777,0.8871,0.8499,0.6668,0.6417
0.1275,0.2257,0.3568,0.3485,0.4241,0.6299,0.8871,0.6958,0.7886,0.8490,0.7431,0.8143,0.8830,0.9083,0.2434,0.7279,0.7954,0.8304,0.8112,0.7975,0.7925,0.6490,0.7210,0.9274,0.7420,0.7218,0.8898,0.8494,0.7316,0.7061,0.9283,0.9554
0.4627,0.2174,0.4742,0.4057,0.3783,0.7635,0.8820,0.7263,0.9432,0.9560,0.9424,0.9257,0.9079,0.8412,0.3566,0.7405,0.9337,0.8824,0.9300,0.9392,0.6882,0.8961,0.8702,0.9078,0.7113,0.9310,0.9088,0.6928,0.8699,0.9084,0.9042,0.8929
0.2665,0.2427,0.4022,0.3948,0.4833,0.6832,0.9324,0.7059,0.9039,0.9279,0.8808,0.8962,0.9290,0.8850,0.3923,0.7117,0.8776,0.8733,0.9112,0.9087,0.7358,0.8386,0.8525,0.9391,0.7040,0.8719,0.9107,0.7686,0.8093,0.8556,0.9544,0.9436
0.5679,0.2182,0.4677,0.3256,0.3153,0.7433,0.7872,0.7671,0.9651,0.9073,0.9562,0.9545,0.9018,0.8200,0.3489,0.7424,0.9609,0.8992,0.9488,0.9497,0.6790,0.9454,0.8916,0.8742,0.6365,0.9789,0.8672,0.5490,0.9322,0.9662,0.8582,0.8229
0.2624,0.2403,0.5629,0.6249,0.6220,0.7295,0.8399,0.5572,0.7319,0.8126,0.7436,0.7097,0.7181,0.7572,0.5238,0.4928,0.7178,0.6372,0.7517,0.7387,0.5785,0.7352,0.7655,0.7810,0.9116,0.7607,0.7786,0.8925,0.6034,0.7083,0.7930,0.7738
0.5842,0.2068,0.5099,0.5032,0.3739,0.6832,0.4089,0.4423,0.6423,0.5385,0.6528,0.5848,0.4719,0.4128,0.4286,0.4434,0.6324,0.4772,0.6434,0.5980,0.2965,0.7290,0.6316,0.4465,0.4509,0.7276,0.4737,0.2770,0.5787,0.6777,0.4197,0.3443
0.4376,0.2265,0.3960,0.2390,0.2378,0.7108,0.8554,0.8319,0.9778,0.9618,0.9511,0.9868,0.9843,0.9294,0.2453,0.8511,0.9796,0.9748,0.9651,0.9729,0.8231,0.8848,0.8516,0.9724,0.6897,0.9292,0.9437,0.6769,0.9559,0.9344,0.9476,0.9495
0.3382,0.2011,0.3521,0.2733,0.3592,0.6370,0.9520,0.7821,0.9406,0.9595,0.9355,0.9385,0.9626,0.8797,0.3366,0.8240,0.9211,0.9316,0.9222,0.9559,0.8057,0.8645,0.8635,0.9466,0.6075,0.8932,0.9483,0.6522,0.8729,0.8961,0.9774,0.9572
