0.5044,0.4579,0.4357,0.7403,0.5450,0.7889,0.7762,0.7549,0.8291,0.5553,0.7757,0.6289,0.7607,0.5370,0.6107,0.7893,0.8122,0.7036,0.7788,0.7624,0.7475,0.7385,0.7422,0.7478,0.7262
0.8764,0.4969,0.7003,0.5684,0.7017,0.4303,0.6010,0.3847,0.5403,0.5795,0.5609,0.5748,0.4947,0.4707,0.6951,0.4904,0.5978,0.4870,0.5881,0.5254,0.5794,0.6526,0.5249,0.5017,0.6229
0.7805,0.6116,0.8042,0.5375,0.7332,0.4958,0.2728,0.4872,0.2689,0.5147,0.4156,0.6393,0.2456,0.5375,0.5596,0.3360,0.3656,0.4811,0.3328,0.4014,0.4581,0.5796,0.3580,0.4514,0.4360
0.5061,0.4785,0.4620,0.8787,0.7396,0.9364,0.9482,0.9118,0.9330,0.5281,0.9372,0.5052,0.8992,0.4882,0.8633,0.9003,0.8965,0.8973,0.9733,0.9567,0.8908,0.8471,0.9206,0.9401,0.9314
0.6324,0.6360,0.6328,0.6496,0.5398,0.3217,0.4285,0.2813,0.5142,0.6238,0.3483,0.6813,0.4570,0.4946,0.3951,0.4151,0.4470,0.2951,0.3441,0.2296,0.4122,0.4103,0.4832,0.2329,0.3025
0.5464,0.5403,0.4321,0.8721,0.7021,0.8867,0.9193,0.8917,0.9238,0.5760,0.8863,0.6378,0.8358,0.4870,0.7498,0.8936,0.8703,0.8631,0.9372,0.9099,0.8780,0.7794,0.9287,0.9014,0.8602
0.6036,0.3428,0.5093,0.3913,0.4796,0.4298,0.5309,0.3380,0.4107,0.2308,0.4390,0.4069,0.4165,0.2742,0.5801,0.4481,0.4919,0.3597,0.4893,0.4427,0.4150,0.4099,0.3744,0.3981,0.4983
0.5381,0.3060,0.6098,0.6381,0.8269,0.8639,0.8509,0.7747,0.8133,0.7376,0.9252,0.4354,0.7168,0.3931,0.9164,0.7850,0.9381,0.9055,0.9111,0.9265,0.9046,0.9327,0.7788,0.9159,0.9505
0.5802,0.3959,0.5922,0.7301,0.8978,0.8444,0.8610,0.8518,0.8966,0.7824,0.9210,0.5428,0.7863,0.5810,0.8627,0.8599,0.9527,0.9302,0.9363,0.9254,0.9902,0.9032,0.9199,0.9360,0.9185
0.4486,0.3775,0.5882,0.7214,0.8540,0.9259,0.8777,0.9160,0.8751,0.7264,0.9433,0.4098,0.7762,0.4881,0.8823,0.8642,0.9375,0.9774,0.9487,0.9736,0.9759,0.9642,0.9013,0.9864,0.9560
0.5101,0.3493,0.6007,0.7616,0.8186,0.9346,0.9297,0.9050,0.8826,0.6313,0.9647,0.3685,0.8137,0.4257,0.9350,0.8608,0.9236,0.9274,0.9753,0.9905,0.9271,0.9372,0.8501,0.9741,0.9939
0.4029,0.4338,0.5841,0.7581,0.8250,0.9433,0.8731,0.9284,0.8624,0.6839,0.9440,0.3961,0.7875,0.4463,0.8782,0.8598,0.9210,0.9812,0.9466,0.9716,0.9548,0.9560,0.9056,0.9880,0.9453
0.6174,0.3873,0.5879,0.5923,0.5854,0.4942,0.6026,0.4214,0.6284,0.4928,0.5887,0.7000,0.6424,0.2568,0.7577,0.5954,0.6673,0.4967,0.6043,0.5735,0.5614,0.6059,0.4558,0.5216,0.6527
0.4868,0.3725,0.5980,0.7750,0.8130,0.9387,0.9360,0.9208,0.8870,0.6141,0.9627,0.3760,0.8140,0.3957,0.9365,0.8573,0.9265,0.9335,0.9768,0.9954,0.9232,0.9385,0.8537,0.9839,0.9898
0.4367,0.4441,0.5690,0.7933,0.8357,0.9330,0.9113,0.9505,0.9091,0.6510,0.9488,0.4694,0.8170,0.4833,0.8808,0.8800,0.9255,0.9664,0.9686,0.9824,0.9631,0.9234,0.9318,0.9910,0.9528
0.4721,0.3989,0.6223,0.7605,0.8622,0.9296,0.9008,0.9389,0.8776,0.6773,0.9505,0.3761,0.7950,0.4770,0.9174,0.8537,0.9218,0.9667,0.9645,0.9866,0.9618,0.9456,0.8952,0.9946,0.9685
0.4821,0.4163,0.6557,0.7152,0.8741,0.8969,0.8587,0.9026,0.8120,0.7575,0.9043,0.3396,0.7293,0.4750,0.9137,0.8066,0.8932,0.9676,0.9293,0.9651,0.9510,0.9570,0.8536,0.9783,0.9548
0.4165,0.4421,0.5568,0.8035,0.8157,0.9446,0.9074,0.9470,0.9070,0.6545,0.9485,0.4628,0.8238,0.4800,0.8690,0.8948,0.9228,0.9729,0.9690,0.9832,0.9612,0.9268,0.9346,0.9931,0.9506
0.4746,0.4153,0.5462,0.8179,0.8132,0.9387,0.9451,0.9385,0.9234,0.6070,0.9601,0.4454,0.8382,0.4496,0.9063,0.8890,0.9362,0.9442,0.9867,0.9950,0.9474,0.9194,0.9109,0.9893,0.9737
0.4646,0.4326,0.5237,0.8084,0.8124,0.9388,0.9276,0.9478,0.9335,0.6420,0.9655,0.5013,0.8400,0.4823,0.8764,0.9019,0.9443,0.9526,0.9803,0.9842,0.9597,0.9116,0.9334,0.9874,0.9556
