0.5001,0.4704,0.4231,0.5797,0.6791,0.3942,0.6196,0.6124,0.7814
0.5876,0.5523,0.4637,0.4202,0.6731,0.4384,0.4653,0.4120,0.3715
0.6395,0.7238,0.4596,0.5864,0.7057,0.6480,0.6219,0.5119,0.4078
0.6375,0.6136,0.4397,0.3071,0.8460,0.5973,0.3184,0.2040,0.1332
0.6553,0.5912,0.4083,0.5523,0.7360,0.6054,0.7656,0.5295,0.4275
0.7022,0.4719,0.4867,0.7274,0.7528,0.5737,0.8108,0.7697,0.7969
0.6126,0.5604,0.4628,0.6029,0.8011,0.4122,0.4754,0.6679,0.6716
0.4303,0.5238,0.3352,0.7903,0.4412,0.6000,0.7797,0.8484,0.9072
0.6589,0.5384,0.3934,0.6036,0.6640,0.6777,0.8058,0.6313,0.4933
0.5984,0.4310,0.3529,0.6473,0.7666,0.5922,0.7638,0.6878,0.8426
0.6286,0.5000,0.3806,0.6203,0.5778,0.6547,0.8380,0.6848,0.4588
0.4031,0.5306,0.1734,0.7543,0.3623,0.5449,0.7652,0.8184,0.9389
0.6036,0.4519,0.3842,0.6895,0.5269,0.5784,0.8024,0.7460,0.8113
0.4939,0.3355,0.3573,0.7513,0.5928,0.4115,0.8567,0.9139,0.9142
0.6236,0.3907,0.3900,0.4703,0.7514,0.4737,0.7207,0.6473,0.6006
0.4849,0.4285,0.3013,0.7189,0.5050,0.5197,0.8591,0.8780,0.9461
0.4573,0.3869,0.3394,0.7627,0.5132,0.4776,0.8772,0.9585,0.9486
0.5974,0.5237,0.2826,0.6470,0.6612,0.5557,0.9136,0.8139,0.8440
0.4744,0.5482,0.2962,0.7230,0.4533,0.5547,0.9103,0.9024,0.8899
0.4643,0.4164,0.3279,0.7758,0.3962,0.5373,0.9281,0.9825,0.9031
0.4898,0.5010,0.2688,0.7937,0.3930,0.5695,0.9283,0.9663,0.9553
0.5173,0.5344,0.2659,0.8080,0.4091,0.5685,0.9541,0.9716,0.9187
0.4839,0.5172,0.2387,0.8142,0.3970,0.5824,0.8968,0.9375,0.9725
