0.1476,0.4095,0.4674,0.3726,0.5413,0.3045,0.5603,0.5562,0.4812,0.5222,0.5752,0.4900,0.3774,0.4669,0.4776,0.3068,0.3094,0.5783,0.5191,0.5896,0.2723,0.4785,0.3916,0.2983,0.5303,0.2253,0.3572,0.3249,0.4116,0.4566,0.5178,0.4159,0.4924,0.4716,0.5033
-0.1285,0.3989,0.4174,0.2875,0.2328,0.2458,0.1309,0.1445,0.2748,0.0907,0.1735,0.1455,0.2857,0.0635,0.3007,0.1189,0.1918,0.2763,0.2088,0.1444,0.0720,0.3207,0.1342,0.2249,0.2301,-0.1131,0.3222,-0.0426,0.3292,0.1135,0.2209,0.0125,0.2247,0.0765,0.1727
0.5540,0.4282,0.6151,0.3369,0.6627,0.3913,0.4287,0.3875,0.4999,0.4086,0.3944,0.5782,0.2498,0.3879,0.1094,0.5078,0.4527,0.6072,0.1946,0.3366,0.6967,0.1802,0.4277,0.1871,0.3955,0.5263,0.0316,0.4107,0.0903,0.3037,0.2290,0.3838,0.1575,0.3756,0.2730
0.1827,0.4751,0.3578,0.4140,0.6077,0.2716,0.8289,0.8561,0.6422,0.8238,0.9104,0.6376,0.6336,0.7569,0.8156,0.5574,0.5580,0.7006,0.8783,0.8775,0.3124,0.8510,0.7009,0.3467,0.7212,0.2689,0.4701,0.4799,0.6796,0.7947,0.8721,0.6810,0.8176,0.7700,0.8397
0.2132,0.5720,0.6347,0.3433,0.4221,0.4374,0.6590,0.6467,0.7531,0.6578,0.7027,0.4133,0.6139,0.6237,0.7489,0.6953,0.7808,0.6212,0.7918,0.7327,0.4959,0.7931,0.7387,0.3171,0.6379,0.1403,0.3603,0.4133,0.6738,0.7432,0.7756,0.5850,0.7529,0.6722,0.7651
0.5510,0.3476,0.4683,0.4431,0.7405,0.3784,0.8197,0.7774,0.6054,0.7804,0.7773,0.7960,0.3630,0.7622,0.4569,0.6242,0.4741,0.7373,0.6564,0.7577,0.5703,0.4852,0.6172,0.2476,0.6408,0.6175,0.1404,0.6807,0.2937,0.7009,0.6513,0.7554,0.5457,0.7546,0.6745
0.0169,0.3834,0.3810,0.3131,0.4936,0.3583,0.8698,0.8980,0.8739,0.9144,0.8732,0.6734,0.5118,0.8412,0.8433,0.7732,0.7513,0.7616,0.9252,0.8679,0.3045,0.8477,0.7180,0.3853,0.8510,0.2130,0.4580,0.5030,0.7739,0.9008,0.9696,0.7263,0.8905,0.8920,0.9484
0.1870,0.4346,0.4944,0.2598,0.5125,0.3922,0.8092,0.8351,0.8776,0.8945,0.8143,0.7021,0.5205,0.8567,0.7941,0.8593,0.7847,0.7700,0.9027,0.8253,0.4657,0.8248,0.8031,0.3558,0.8147,0.3088,0.3173,0.5610,0.6731,0.9202,0.9178,0.7572,0.8319,0.8973,0.9263
0.3800,0.2129,0.2525,0.3453,0.5754,0.2774,0.9486,0.9246,0.7598,0.9696,0.9142,0.8022,0.4455,0.9489,0.7042,0.8199,0.6666,0.7331,0.9122,0.9294,0.3542,0.7370,0.8299,0.2890,0.7466,0.5320,0.2194,0.7579,0.5394,0.9605,0.8995,0.9072,0.7977,0.9590,0.9338
0.5775,0.3267,0.4116,0.3082,0.4116,0.3442,0.6992,0.6424,0.6259,0.7244,0.6714,0.5321,0.4253,0.7440,0.5133,0.8678,0.7723,0.4943,0.7211,0.7094,0.6638,0.5967,0.8252,0.1447,0.5121,0.4601,-0.0222,0.7185,0.3369,0.8307,0.6760,0.8147,0.6071,0.7622,0.7268
-0.2233,0.4433,0.5450,0.2668,0.5808,0.4045,0.6305,0.7140,0.8394,0.6776,0.6688,0.5379,0.4527,0.5505,0.7735,0.4665,0.5776,0.8186,0.7105,0.6949,0.1875,0.7070,0.2985,0.5164,0.8851,-0.0485,0.7280,0.0610,0.8402,0.5417,0.7975,0.2977,0.7555,0.6016,0.7247
